mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,rmse,mae,r2,explained_variance
general,COHORT,P43,arousal,multimodal,ridge,5,5,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.2992789509789726,1.0972377501517139,-0.12173002682760736,0.01023155981542534
general,COHORT,P45,arousal,multimodal,ridge,5,5,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.695067708763011,1.4848651101264168,-0.11537580097025524,0.019949304455236794
general,COHORT,P10,arousal,multimodal,ridge,10,10,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.697364787568491,1.3119464496593995,-0.24097633926340722,-0.001823377509626578
general,COHORT,P11,arousal,multimodal,ridge,10,10,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.14393778210385,1.7480864489503085,-0.29478006014996505,-0.1317428768381168
general,COHORT,P19,arousal,multimodal,ridge,10,10,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.6662875404166377,1.418273852504083,-0.014663587701940983,0.0029748104456421842
general,COHORT,P22,arousal,multimodal,ridge,10,10,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.355569094773273,2.1230217177293453,-0.16924260927789248,0.007288066929665882
general,COHORT,P25,arousal,multimodal,ridge,10,10,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.648116648093473,1.5170084500653247,-0.07233671988181944,-0.030404096558260374
general,COHORT,P32,arousal,multimodal,ridge,10,10,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.219182219293436,0.9651055793949441,-0.5930512122145173,-0.12667389363571746
general,COHORT,P40,arousal,multimodal,ridge,10,10,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.0556572371993735,1.7884809677901392,-0.05645001035855346,-0.048604902484308266
general,COHORT,P42,arousal,multimodal,ridge,10,10,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.6932239968826783,1.5023737781044064,-0.06737268419862663,-0.0007088025808927867
general,COHORT,P43,arousal,multimodal,ridge,10,10,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3194750826329462,1.1094162122159024,-0.15687364261569692,-0.00672130294565787
general,COHORT,P45,arousal,multimodal,ridge,10,10,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.709494841421211,1.4895506185463703,-0.13444306847226128,0.021850627281826518
general,COHORT,P10,arousal,multimodal,ridge,20,20,1,P11;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.792704759592309,1.3403106322962084,-0.3843014301975658,-0.04191274277133461
general,COHORT,P11,arousal,multimodal,ridge,20,20,2,P10;P19;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,2.1100742611759977,1.7273037470215298,-0.2542009542753332,-0.07487551807273207
general,COHORT,P19,arousal,multimodal,ridge,20,20,3,P10;P11;P22;P25;P32;P40;P42;P43;P45,1200,1080,120,1.717505078212409,1.4617312851606707,-0.07799871051339835,-0.04507527891331664
general,COHORT,P22,arousal,multimodal,ridge,20,20,4,P10;P11;P19;P25;P32;P40;P42;P43;P45,1200,1080,120,2.351645369349677,2.1188472802720257,-0.1653505850773591,-0.012258732561254204
general,COHORT,P25,arousal,multimodal,ridge,20,20,5,P10;P11;P19;P22;P32;P40;P42;P43;P45,1200,1080,120,1.6645674010817824,1.5331912032319406,-0.09385071585469595,-0.04635906080116681
general,COHORT,P32,arousal,multimodal,ridge,20,20,6,P10;P11;P19;P22;P25;P40;P42;P43;P45,1200,1080,120,1.2238418653085477,0.9634885420228078,-0.6052515869648283,-0.19826724805254647
general,COHORT,P40,arousal,multimodal,ridge,20,20,7,P10;P11;P19;P22;P25;P32;P42;P43;P45,1200,1080,120,2.021624976226168,1.7913404002828093,-0.02175962500774231,-0.021738081217099747
general,COHORT,P42,arousal,multimodal,ridge,20,20,8,P10;P11;P19;P22;P25;P32;P40;P43;P45,1200,1080,120,1.7107853753938607,1.516154330408374,-0.08962814575159084,-0.006088563593382723
general,COHORT,P43,arousal,multimodal,ridge,20,20,9,P10;P11;P19;P22;P25;P32;P40;P42;P45,1200,1080,120,1.3755591569678152,1.144967839844802,-0.25730917438878165,-0.02179086086504811
general,COHORT,P45,arousal,multimodal,ridge,20,20,10,P10;P11;P19;P22;P25;P32;P40;P42;P43,1200,1080,120,1.7202132386812932,1.4950325856579625,-0.14871340197048455,0.0164994380865916
