mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
general,COHORT,P26,valence,multimodal,svm,10,10,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5169340463458111,0.4700854700854701,0.44554455445544555,0.8823529411764706,0.5921052631578947,10,56,6,45
general,COHORT,P27,valence,multimodal,svm,10,10,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.4964078002052686,0.5,0.6779661016949152,0.5063291139240507,0.5797101449275363,18,19,39,40
general,COHORT,P30,valence,multimodal,svm,10,10,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5,0.5086206896551724,0.5086206896551724,1.0,0.6742857142857143,0,57,0,59
general,COHORT,P32,valence,multimodal,svm,10,10,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.517797552836485,0.5333333333333333,0.5258620689655172,0.9838709677419355,0.6853932584269663,3,55,1,61
general,COHORT,P33,valence,multimodal,svm,10,10,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.48026315789473684,0.4700854700854701,0.47619047619047616,0.8771929824561403,0.6172839506172839,5,55,7,50
general,COHORT,P34,valence,multimodal,svm,10,10,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5,0.4067796610169492,0.4067796610169492,1.0,0.5783132530120482,0,70,0,48
general,COHORT,P38,valence,multimodal,svm,10,10,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5811965811965812,0.5811965811965812,1.0,0.7351351351351352,0,49,0,68
general,COHORT,P39,valence,multimodal,svm,10,10,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5032467532467533,0.7094017094017094,0.7192982456140351,0.9761904761904762,0.8282828282828283,1,32,2,82
general,COHORT,P40,valence,multimodal,svm,10,10,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5025252525252525,0.5416666666666666,0.5514018691588785,0.8939393939393939,0.6820809248554913,6,48,7,59
general,COHORT,P41,valence,multimodal,svm,10,10,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0,52,0,65
general,COHORT,P42,valence,multimodal,svm,10,10,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.498868778280543,0.55,0.5660377358490566,0.8823529411764706,0.6896551724137931,6,46,8,60
general,COHORT,P43,valence,multimodal,svm,10,10,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.5218967079432195,0.65,0.6521739130434783,0.974025974025974,0.78125,3,40,2,75
general,COHORT,P44,valence,multimodal,svm,10,10,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.48095238095238096,0.6554621848739496,0.6972477064220184,0.9047619047619048,0.7875647668393783,2,33,8,76
general,COHORT,P45,valence,multimodal,svm,10,10,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.5,0.65,0.65,1.0,0.7878787878787878,0,42,0,78
general,COHORT,P46,valence,multimodal,svm,10,10,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.4954981992797119,0.5726495726495726,0.5789473684210527,0.9705882352941176,0.7252747252747253,1,48,2,66
general,COHORT,P10,valence,multimodal,svm,20,20,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.47428571428571425,0.4166666666666667,0.5,0.12857142857142856,0.20454545454545456,41,9,61,9
general,COHORT,P11,valence,multimodal,svm,20,20,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5236373748609566,0.525,0.5384615384615384,0.5645161290322581,0.5511811023622047,28,30,27,35
general,COHORT,P14,valence,multimodal,svm,20,20,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5221027479091995,0.5517241379310345,0.625,0.09259259259259259,0.16129032258064516,59,3,49,5
general,COHORT,P15,valence,multimodal,svm,20,20,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5,0.6724137931034483,0.6724137931034483,1.0,0.8041237113402062,0,38,0,78
general,COHORT,P16,valence,multimodal,svm,20,20,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5233137829912023,0.5470085470085471,0.5428571428571428,0.9193548387096774,0.6826347305389222,7,48,5,57
general,COHORT,P17,valence,multimodal,svm,20,20,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.4457126134035704,0.423728813559322,0.48717948717948717,0.2835820895522388,0.3584905660377358,31,20,48,19
general,COHORT,P18,valence,multimodal,svm,20,20,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.49166666666666664,0.5,0.5116279069767442,0.7333333333333333,0.6027397260273972,14,42,16,44
general,COHORT,P19,valence,multimodal,svm,20,20,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.6416666666666667,0.6416666666666667,1.0,0.7817258883248731,0,43,0,77
general,COHORT,P20,valence,multimodal,svm,20,20,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0,52,0,65
general,COHORT,P22,valence,multimodal,svm,20,20,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4983031674208145,0.44166666666666665,0.43243243243243246,0.9230769230769231,0.588957055214724,5,63,4,48
general,COHORT,P23,valence,multimodal,svm,20,20,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.47056159420289856,0.4017094017094017,0.3942307692307692,0.8541666666666666,0.5394736842105263,6,63,7,41
general,COHORT,P24,valence,multimodal,svm,20,20,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5247800586510264,0.5213675213675214,0.49230769230769234,0.5818181818181818,0.5333333333333333,29,33,23,32
general,COHORT,P25,valence,multimodal,svm,20,20,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.49663299663299665,0.5333333333333333,0.5480769230769231,0.8636363636363636,0.6705882352941176,7,47,9,57
general,COHORT,P26,valence,multimodal,svm,20,20,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4942067736185383,0.4444444444444444,0.4326923076923077,0.8823529411764706,0.5806451612903226,7,59,6,45
general,COHORT,P27,valence,multimodal,svm,20,20,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5306192268217584,0.5172413793103449,0.7090909090909091,0.4936708860759494,0.582089552238806,21,16,40,39
general,COHORT,P30,valence,multimodal,svm,20,20,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.552185548617306,0.5517241379310345,0.5636363636363636,0.5254237288135594,0.543859649122807,33,24,28,31
general,COHORT,P32,valence,multimodal,svm,20,20,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.5166666666666667,0.5166666666666667,1.0,0.6813186813186813,0,58,0,62
general,COHORT,P33,valence,multimodal,svm,20,20,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.487280701754386,0.47863247863247865,0.47959183673469385,0.8245614035087719,0.6064516129032258,9,51,10,47
general,COHORT,P34,valence,multimodal,svm,20,20,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5229166666666667,0.5,0.4246575342465753,0.6458333333333334,0.512396694214876,28,42,17,31
general,COHORT,P38,valence,multimodal,svm,20,20,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5811965811965812,0.5811965811965812,1.0,0.7351351351351352,0,49,0,68
general,COHORT,P39,valence,multimodal,svm,20,20,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5140692640692641,0.6324786324786325,0.7252747252747253,0.7857142857142857,0.7542857142857143,8,25,18,66
general,COHORT,P40,valence,multimodal,svm,20,20,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5193602693602694,0.525,0.5671641791044776,0.5757575757575758,0.5714285714285714,25,29,28,38
general,COHORT,P41,valence,multimodal,svm,20,20,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0,52,0,65
general,COHORT,P42,valence,multimodal,svm,20,20,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.42533936651583715,0.4666666666666667,0.5208333333333334,0.7352941176470589,0.6097560975609756,6,46,18,50
general,COHORT,P43,valence,multimodal,svm,20,20,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.5504379341588643,0.5416666666666666,0.6896551724137931,0.5194805194805194,0.5925925925925926,25,18,37,40
general,COHORT,P44,valence,multimodal,svm,20,20,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.5023809523809524,0.6974789915966386,0.7068965517241379,0.9761904761904762,0.82,1,34,2,82
general,COHORT,P45,valence,multimodal,svm,20,20,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.4725274725274725,0.5,0.6285714285714286,0.5641025641025641,0.5945945945945946,16,26,34,44
general,COHORT,P46,valence,multimodal,svm,20,20,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.5385654261704682,0.5299145299145299,0.6226415094339622,0.4852941176470588,0.5454545454545454,29,20,35,33
general,COHORT,P10,valence,multimodal,gnb,all,all,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5157142857142857,0.475,0.6129032258064516,0.2714285714285714,0.37623762376237624,38,12,51,19
general,COHORT,P11,valence,multimodal,gnb,all,all,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4805339265850946,0.48333333333333334,0.5,0.5645161290322581,0.5303030303030303,23,35,27,35
general,COHORT,P14,valence,multimodal,gnb,all,all,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.498805256869773,0.46551724137931033,0.4649122807017544,0.9814814814814815,0.6309523809523809,1,61,1,53
general,COHORT,P15,valence,multimodal,gnb,all,all,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5067476383265858,0.6724137931034483,0.6754385964912281,0.9871794871794872,0.8020833333333334,1,37,1,77
general,COHORT,P16,valence,multimodal,gnb,all,all,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.48489736070381234,0.5128205128205128,0.5221238938053098,0.9516129032258065,0.6742857142857143,1,54,3,59
general,COHORT,P17,valence,multimodal,gnb,all,all,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5090722856306702,0.5169491525423728,0.5757575757575758,0.5671641791044776,0.5714285714285714,23,28,29,38
general,COHORT,P18,valence,multimodal,gnb,all,all,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.6053571428571429,0.603448275862069,0.6346153846153846,0.55,0.5892857142857143,37,19,27,33
general,COHORT,P19,valence,multimodal,gnb,all,all,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.42857142857142855,0.55,0.6055045871559633,0.8571428571428571,0.7096774193548387,0,43,11,66
general,COHORT,P20,valence,multimodal,gnb,all,all,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5555555555555556,0.5555555555555556,1.0,0.7142857142857143,0,52,0,65
general,COHORT,P22,valence,multimodal,gnb,all,all,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4592760180995475,0.4,0.41228070175438597,0.9038461538461539,0.5662650602409639,1,67,5,47
general,COHORT,P23,valence,multimodal,gnb,all,all,11,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5076992753623188,0.452991452991453,0.4148936170212766,0.8125,0.5492957746478874,14,55,9,39
general,COHORT,P24,valence,multimodal,gnb,all,all,12,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5118768328445749,0.49572649572649574,0.4777777777777778,0.7818181818181819,0.593103448275862,15,47,12,43
general,COHORT,P25,valence,multimodal,gnb,all,all,13,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.44191919191919193,0.475,0.5151515151515151,0.7727272727272727,0.6181818181818182,6,48,15,51
general,COHORT,P26,valence,multimodal,gnb,all,all,14,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4781639928698752,0.4188034188034188,0.4247787610619469,0.9411764705882353,0.5853658536585366,1,65,3,48
general,COHORT,P27,valence,multimodal,gnb,all,all,15,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5008552856654123,0.6724137931034483,0.6814159292035398,0.9746835443037974,0.8020833333333334,1,36,2,77
general,COHORT,P30,valence,multimodal,gnb,all,all,16,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5,0.5086206896551724,0.5086206896551724,1.0,0.6742857142857143,0,57,0,59
general,COHORT,P32,valence,multimodal,gnb,all,all,17,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5097330367074527,0.525,0.5217391304347826,0.967741935483871,0.6779661016949152,3,55,2,60
general,COHORT,P33,valence,multimodal,gnb,all,all,18,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4666666666666667,0.46153846153846156,0.4634146341463415,0.6666666666666666,0.5467625899280576,16,44,19,38
general,COHORT,P34,valence,multimodal,gnb,all,all,19,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.5,0.4067796610169492,0.4067796610169492,1.0,0.5783132530120482,0,70,0,48
general,COHORT,P38,valence,multimodal,gnb,all,all,20,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.5,0.5811965811965812,0.5811965811965812,1.0,0.7351351351351352,0,49,0,68
general,COHORT,P39,valence,multimodal,gnb,all,all,21,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4810606060606061,0.452991452991453,0.7,0.4166666666666667,0.5223880597014925,18,15,49,35
general,COHORT,P40,valence,multimodal,gnb,all,all,22,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4941077441077441,0.5416666666666666,0.5470085470085471,0.9696969696969697,0.6994535519125683,1,53,2,64
general,COHORT,P41,valence,multimodal,gnb,all,all,23,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.49615384615384617,0.5470085470085471,0.5535714285714286,0.9538461538461539,0.7005649717514124,2,50,3,62
general,COHORT,P42,valence,multimodal,gnb,all,all,24,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5141402714932126,0.575,0.5739130434782609,0.9705882352941176,0.7213114754098361,3,49,2,66
general,COHORT,P43,valence,multimodal,gnb,all,all,25,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P44;P45;P46,3305,3185,120,1475,1830,0.5,0.6416666666666667,0.6416666666666667,1.0,0.7817258883248731,0,43,0,77
general,COHORT,P44,valence,multimodal,gnb,all,all,26,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P45;P46,3305,3186,119,1475,1830,0.4904761904761905,0.6218487394957983,0.7010309278350515,0.8095238095238095,0.7513812154696132,6,29,16,68
general,COHORT,P45,valence,multimodal,gnb,all,all,27,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P46,3305,3185,120,1475,1830,0.5,0.65,0.65,1.0,0.7878787878787878,0,42,0,78
general,COHORT,P46,valence,multimodal,gnb,all,all,28,P10;P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45,3305,3188,117,1475,1830,0.4486794717887155,0.4188034188034188,0.5,0.2647058823529412,0.34615384615384615,31,18,50,18
general,COHORT,P10,valence,multimodal,gnb,5,5,1,P11;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5528571428571429,0.49166666666666664,0.7647058823529411,0.18571428571428572,0.2988505747126437,46,4,57,13
general,COHORT,P11,valence,multimodal,gnb,5,5,2,P10;P14;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5091768631813126,0.525,0.5213675213675214,0.9838709677419355,0.6815642458100558,2,56,1,61
general,COHORT,P14,valence,multimodal,gnb,5,5,3,P10;P11;P15;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.557347670250896,0.5689655172413793,0.5526315789473685,0.3888888888888889,0.45652173913043476,45,17,33,21
general,COHORT,P15,valence,multimodal,gnb,5,5,4,P10;P11;P14;P16;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5067476383265858,0.6724137931034483,0.6754385964912281,0.9871794871794872,0.8020833333333334,1,37,1,77
general,COHORT,P16,valence,multimodal,gnb,5,5,5,P10;P11;P14;P15;P17;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4901759530791789,0.5042735042735043,0.5232558139534884,0.7258064516129032,0.6081081081081081,14,41,17,45
general,COHORT,P17,valence,multimodal,gnb,5,5,6,P10;P11;P14;P15;P16;P18;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3187,118,1475,1830,0.554726368159204,0.5847457627118644,0.6046511627906976,0.7761194029850746,0.6797385620915033,17,34,15,52
general,COHORT,P18,valence,multimodal,gnb,5,5,7,P10;P11;P14;P15;P16;P17;P19;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3189,116,1475,1830,0.5095238095238095,0.5172413793103449,0.5238095238095238,0.7333333333333333,0.6111111111111112,16,40,16,44
general,COHORT,P19,valence,multimodal,gnb,5,5,8,P10;P11;P14;P15;P16;P17;P18;P20;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.4249471458773784,0.43333333333333335,0.5737704918032787,0.45454545454545453,0.5072463768115942,17,26,42,35
general,COHORT,P20,valence,multimodal,gnb,5,5,9,P10;P11;P14;P15;P16;P17;P18;P19;P22;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3188,117,1475,1830,0.4480769230769231,0.4358974358974359,0.4888888888888889,0.3384615384615385,0.4,29,23,43,22
general,COHORT,P22,valence,multimodal,gnb,5,5,10,P10;P11;P14;P15;P16;P17;P18;P19;P20;P23;P24;P25;P26;P27;P30;P32;P33;P34;P38;P39;P40;P41;P42;P43;P44;P45;P46,3305,3185,120,1475,1830,0.5028280542986425,0.44166666666666665,0.43478260869565216,0.9615384615384616,0.5988023952095808,3,65,2,50
