participant,target,modality,classifier,feature_count,feature_count_request,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs,estimator_n_jobs
P22,valence,multimodal,svm,10,10,5,0.5356288156288156,0.06808578710448879,0.5644927536231884,0.06571469013770803,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5555555555555555, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5854700854700855, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5907610907610907, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5264657369920528, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5288274104063577, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4,
P22,valence,multimodal,svm,15,15,5,0.5456166056166056,0.056489293904587436,0.5735507246376812,0.06458631871060058,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5462962962962963, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6125356125356126, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5742775742775742, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5753486279802069, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.545696506222822, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4,
P22,valence,multimodal,svm,20,20,5,0.5326007326007326,0.07165765836916432,0.547463768115942,0.0656027263638045,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5648148148148148, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6716524216524217, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5695970695970697, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5520692757534863, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5544684360473834, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4,
P22,valence,multimodal,svm,30,30,5,0.5489255189255189,0.12300081469505518,0.5739130434782608,0.10674210667161282,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5747863247863249, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6403133903133903, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6047008547008547, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5200554805817963, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5542060278902384, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}]",42,4,
P22,valence,multimodal,svm,all,all,5,0.5338583638583638,0.07969839465640738,0.5652173913043479,0.06546851811446615,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5512820512820513, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6296296296296297, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.537138787138787, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5344879292247714, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5686759634128056, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}]",42,4,
P22,valence,multimodal,logreg,3,3,5,0.5156288156288156,0.06700892078338853,0.5463768115942029,0.06804073862768888,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5363247863247863, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.564102564102564, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6137566137566137, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5636902084270506, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5483205877942721, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}]",42,4,
P22,valence,multimodal,logreg,5,5,5,0.541013431013431,0.028114687256305882,0.5554347826086956,0.021422819563905057,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5121082621082621, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6082621082621082, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.577940577940578, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5409356725146199, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5378992352676564, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}]",42,4,
P22,valence,multimodal,logreg,8,8,5,0.5555189255189255,0.037691075596108146,0.5815217391304348,0.025823956059718094,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5085470085470085, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5754985754985755, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5537240537240536, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4877792772529615, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.48942869995501576, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}]",42,4,
P22,valence,multimodal,logreg,10,10,5,0.5583760683760683,0.08725535973933861,0.5818840579710145,0.07825919214520101,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5455840455840456, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.561965811965812, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5731583231583232, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.530214424951267, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5053231369020842, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}]",42,4,
P22,valence,multimodal,logreg,15,15,5,0.5129792429792429,0.09034832836460405,0.538768115942029,0.07949245636925385,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5548433048433049, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5505698005698005, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5387667887667887, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5779352226720648, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5293147398410557, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}]",42,4,
P22,valence,multimodal,logreg,20,20,5,0.5395726495726496,0.11696453337763482,0.5641304347826087,0.10002625154273032,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5676638176638177, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5968660968660968, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5599308099308099, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5328010196431249, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5473459289248762, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}]",42,4,
P22,valence,multimodal,logreg,30,30,5,0.536947496947497,0.12272431052508352,0.5561594202898551,0.11503266569846045,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5598290598290598, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6552706552706553, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5722425722425722, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5055855450592293, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5886189833558255, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}]",42,4,
P22,valence,multimodal,logreg,all,all,5,0.553015873015873,0.10838978932721346,0.5561594202898551,0.09594268575457152,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5377492877492878, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6296296296296297, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5308302808302808, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5278902384165541, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5489953516269305, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4,
P22,valence,multimodal,extra_trees,3,3,5,0.557057387057387,0.020682571362663965,0.5894927536231884,0.023858083526310647,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.556980056980057, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6339031339031339, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 10, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6212861212861213, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 4}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5383115909431698, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5473459289248762, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 2}}]",42,4,1
P22,valence,multimodal,extra_trees,5,5,5,0.5441025641025641,0.056049390432972544,0.5641304347826087,0.04817069523078336,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5455840455840456, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5641025641025641, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5881155881155881, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5444219523166892, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5314514919778078, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P22,valence,multimodal,extra_trees,8,8,5,0.5805738705738706,0.0931126869127492,0.6166666666666667,0.08680996103082579,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5662393162393163, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6089743589743589, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""log2"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6009361009361008, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5181061628430049, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5406357774778827, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 4}}]",42,4,1
P22,valence,multimodal,extra_trees,10,10,5,0.5412454212454213,0.09055174730659968,0.5648550724637682,0.08600322869239066,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5605413105413106, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 1}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5954415954415955, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5788563288563289, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": null, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5014994751836857, ""parameters"": {""classifier__class_weight"": null, ""classifier__max_depth"": 5, ""classifier__max_features"": null, ""classifier__min_samples_leaf"": 2}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5264282501124606, ""parameters"": {""classifier__class_weight"": ""balanced"", ""classifier__max_depth"": 5, ""classifier__max_features"": ""sqrt"", ""classifier__min_samples_leaf"": 1}}]",42,4,1
