participant,representation,target,task,window_id,window_index,window_start_s,predicted_class,high_class_score,nearest_image_distance,image_reference_distance_percentile,image_reference_nearest_distance_p95,image_reference_nearest_distance_max,nearest_distance_exceeds_image_p95,nearest_distance_exceeds_image_max,feature_domain_reliability,selected_feature_abs_z_median,selected_feature_abs_z_p95
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_24.000,25,24.0,LOW,0.1746330131823804,5.801439864673347,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.8690685960919287,4.288661473182012
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_25.000,26,25.0,LOW,0.18766627660078214,5.910170436186778,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.1020015114110358,4.755019720280167
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_26.000,27,26.0,LOW,0.2816579113719946,4.771301490224022,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.9459748363204795,3.9241854801067535
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_27.000,28,27.0,LOW,0.17818088721306896,4.209544933428679,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.48771398506237734,3.5177486410485863
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_28.000,29,28.0,HIGH,0.551800990648434,4.020494314579901,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.2527734812119402,3.2684010796108636
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_29.000,30,29.0,LOW,0.09207307051480919,4.833193066550663,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.0702423269143768,3.6068870151200714
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_30.000,31,30.0,LOW,0.08759277094473487,6.59240847838118,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.280775735314156,6.1767408814947755
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_31.000,32,31.0,LOW,0.3365199762777057,3.1929756460582266,99.16666666666667,2.485158304273641,3.320050218792256,True,False,above_image_95pct,1.0757750896357974,2.942293603914714
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_32.000,33,32.0,LOW,0.1694882354640823,4.532773416647752,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.158259329148276,3.708508744080211
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_33.000,34,33.0,LOW,0.0866230537315909,5.013012291459727,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.243353653123639,4.078087110157181
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_34.000,35,34.0,LOW,0.2556296389318434,3.5277876231158256,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.863513246601268,3.1264767060678533
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_35.000,36,35.0,LOW,0.1670428697955908,2.388060684127103,93.33333333333333,2.485158304273641,3.320050218792256,False,False,within_reference,0.6134538274723106,2.0626166818689877
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_36.000,37,36.0,LOW,0.33771666929220073,1.7769613076190383,81.66666666666667,2.485158304273641,3.320050218792256,False,False,within_reference,0.7755940840798881,1.3528009464461717
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_37.000,38,37.0,LOW,0.35130571984155895,2.250384627867626,91.66666666666666,2.485158304273641,3.320050218792256,False,False,within_reference,0.9098947902356856,2.155416902280275
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_38.000,39,38.0,LOW,0.17559265657809345,4.3029513616065245,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.313045701316782,3.305742257877813
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_39.000,40,39.0,LOW,0.18102053410665025,3.1248429567007423,99.16666666666667,2.485158304273641,3.320050218792256,True,False,above_image_95pct,1.0971205983284023,2.3676634676744928
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_40.000,41,40.0,LOW,0.1752639144895332,2.9359206395102557,99.16666666666667,2.485158304273641,3.320050218792256,True,False,above_image_95pct,0.671864150956182,2.8688164331209496
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_41.000,42,41.0,LOW,0.33449939884969054,3.297797528472175,99.16666666666667,2.485158304273641,3.320050218792256,True,False,above_image_95pct,0.7538150173765039,2.859421888298427
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_42.000,43,42.0,LOW,0.1854271111671807,2.704273541340837,96.66666666666667,2.485158304273641,3.320050218792256,True,False,above_image_95pct,0.5460596398180071,2.7785637322040073
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_43.000,44,43.0,LOW,0.17847883804108364,2.742635941103319,96.66666666666667,2.485158304273641,3.320050218792256,True,False,above_image_95pct,0.7036526661384073,2.2986295186123598
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_44.000,45,44.0,LOW,0.4567437312339607,10.991248688883097,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.7652343874006755,8.439908703777032
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_45.000,46,45.0,LOW,0.45691414198564406,14.468970584898974,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.9765310015608473,10.709908046813306
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_46.000,47,46.0,HIGH,0.8205039139231092,7.360007817103466,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.733262261175874,5.863734130858106
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_47.000,48,47.0,HIGH,0.8138774853210088,4.939234617379803,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.557184492941481,3.8302135851669483
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_48.000,49,48.0,LOW,0.18892312367043354,4.480936683023217,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.5609841914651057,3.6318293131148303
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_49.000,50,49.0,LOW,0.09352956070129209,7.345629041331612,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.3199615425357044,5.379756863171622
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_50.000,51,50.0,LOW,0.2705394222672054,6.80326901164097,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.9099316023849817,4.967488149844442
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_51.000,52,51.0,LOW,0.1765707250489659,5.136106091027483,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.5089024709109936,4.9100048054631795
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_52.000,53,52.0,LOW,0.0,7.077316957557326,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.2439624739690087,5.324068899153911
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_53.000,54,53.0,HIGH,0.6445427516415229,10.568065107285816,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.3152786410443182,8.14649738556042
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_54.000,55,54.0,HIGH,0.6492799587667074,10.593557791763173,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.3882666274555175,8.735617008203377
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_55.000,56,55.0,LOW,0.2625162971065996,3.66903836916287,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.1182478237854303,2.7837001515568627
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_56.000,57,56.0,LOW,0.17846675357547293,7.0971903561954175,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.5717629822333758,5.125262393479906
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_57.000,58,57.0,LOW,0.177343825283589,5.181399054900375,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.1164802231176565,4.239700870388651
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_58.000,59,58.0,LOW,0.1796559650461412,4.121075619980796,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.8614458249287875,3.610710169964946
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_59.000,60,59.0,LOW,0.2674636977125762,6.517756610003694,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.1272701932731453,4.6779417199120115
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_60.000,61,60.0,LOW,0.18057833545617383,6.325227610033455,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.0233958995227144,4.627469054672185
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_61.000,62,61.0,HIGH,0.6362613427939457,2.3483659933530023,91.66666666666666,2.485158304273641,3.320050218792256,False,False,within_reference,0.9365294711640801,1.4488417606532775
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_62.000,63,62.0,LOW,0.17117320248201254,3.717735383110056,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.6532792324595975,3.127682517076168
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_63.000,64,63.0,LOW,0.1747433860874505,6.121237079513492,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.0776159483339547,4.7066852131043415
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_64.000,65,64.0,LOW,0.17593986465901681,6.846926578278742,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.8610951055876659,4.9538219250740685
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_65.000,66,65.0,LOW,0.17787409985334227,7.103289192057397,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.5971672936334891,5.499328742694956
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_66.000,67,66.0,LOW,0.27249301834683015,6.492247637967292,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.665025600036377,4.739027971714313
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_67.000,68,67.0,LOW,0.2707984683420186,7.814990961293324,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.8629769314156939,5.580197702149259
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_68.000,69,68.0,LOW,0.09238701989440595,11.084358059139086,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.4499654793887728,8.063105098010766
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_69.000,70,69.0,LOW,0.09090691389250496,10.76288913213569,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.326286350849059,8.302831875906461
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_70.000,71,70.0,LOW,0.2622087107875903,11.655341361818577,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.49265255052796353,9.301747013887852
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_71.000,72,71.0,LOW,0.35578979157754836,6.194348911852162,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.9312254872975816,4.474393527627351
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_72.000,73,72.0,LOW,0.2691429257837929,6.554790138068094,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.9178646379913018,4.917483014300727
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_73.000,74,73.0,LOW,0.173386677659758,5.454026935138752,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.5948580952282145,4.5803989036104005
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_74.000,75,74.0,LOW,0.25226745521661326,5.185457999342372,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.61701506836046,4.626173130163975
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_75.000,76,75.0,LOW,0.33316454730897826,2.8436444656920474,98.33333333333333,2.485158304273641,3.320050218792256,True,False,above_image_95pct,1.114104891415435,3.099134765470935
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_76.000,77,76.0,LOW,0.17449515325932824,4.705724724069986,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.058893615981365,3.984436883344693
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_77.000,78,77.0,LOW,0.4537786711875165,2.924365781540522,99.16666666666667,2.485158304273641,3.320050218792256,True,False,above_image_95pct,1.0303833371625717,2.282899726981609
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_78.000,79,78.0,LOW,0.4438965672852234,5.133080900350726,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.2874347052375752,3.7350409382878267
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_79.000,80,79.0,LOW,0.18120649683368442,6.37393050205139,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.1261953682222359,4.4231233635118326
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_80.000,81,80.0,HIGH,0.5338919522054144,6.437017744161212,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.542250054842826,4.554592792037845
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_81.000,82,81.0,LOW,0.26603099991800205,3.6169733353683946,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.0106111176521677,2.681925271838455
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_82.000,83,82.0,LOW,0.17669275725029981,3.7719467807588614,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.9466554353664707,3.241590720495358
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_83.000,84,83.0,LOW,0.17712400123769867,4.221764107418585,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.7450395187614516,3.8396571508879758
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_84.000,85,84.0,LOW,0.09124273837159522,6.053954947336776,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.445891766151148,4.554870188605479
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_85.000,86,85.0,LOW,0.27289983067492485,3.870838936760879,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.8816131590023635,3.2510840869245485
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_86.000,87,86.0,LOW,0.18423321625756048,6.004286715431979,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,0.3654295139407623,4.755068954890148
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_87.000,88,87.0,LOW,0.37939349690153856,4.2638096283586835,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.0132514528204217,3.629040873246946
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_88.000,89,88.0,LOW,0.2862529790595549,2.508449476892103,95.83333333333334,2.485158304273641,3.320050218792256,True,False,above_image_95pct,0.6479896134025676,2.269405083681252
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_89.000,90,89.0,LOW,0.2644261215814757,2.417928328027407,93.33333333333333,2.485158304273641,3.320050218792256,False,False,within_reference,0.7272890300078927,2.156717238457882
P19,C0_reproducible_harmonized_no_ICA,arousal,sisyphus,sisyphus_s1_90.000,91,90.0,LOW,0.08609467684017186,3.986486762022664,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.465946507723641,3.679923495180304
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,shape_sorter_interaction_s1_0.000,1,0.0,HIGH,0.5493380120183147,13.49034120463037,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,2.489906288344606,10.924620613710573
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,shape_sorter_interaction_s1_1.000,2,1.0,HIGH,0.9099547717744835,93.10995050755562,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,5.306775635395725,67.764384863266
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,shape_sorter_interaction_s1_2.000,3,2.0,HIGH,0.9125371315715096,16.74460262587461,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,3.2345343995120586,13.751272452551653
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,shape_sorter_interaction_s1_3.000,4,3.0,LOW,0.36457625355546586,8.495586231027737,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.3718871409761864,6.2306973063992075
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,shape_sorter_interaction_s1_4.000,5,4.0,HIGH,0.7246075981638262,7.203077977742662,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.6386414978687527,5.379141016174705
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,shape_sorter_interaction_s1_5.000,6,5.0,LOW,0.3646280018052165,6.474540073201452,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.5957610213201556,4.894857737177293
P19,C0_reproducible_harmonized_no_ICA,arousal,shape_sorter_interaction,shape_sorter_interaction_s1_6.000,7,6.0,HIGH,0.7288774168337251,6.469734331820865,100.0,2.485158304273641,3.320050218792256,True,True,beyond_image_reference,1.5279761786407304,4.9005608607582385
