branch,target,participant,comparison,left_condition,right_condition,metric,left_value,right_value,delta_left_minus_right,included
modality_agnostic,valence,P34,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,1.607679989236532,1.5919226332098997,0.01575735602663242,True
modality_agnostic,valence,P35,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,1.3459526576501113,2.3498117854056497,-1.0038591277555384,True
modality_agnostic,valence,P36,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,2.3092102081136163,0.764319309581553,1.5448908985320633,True
modality_agnostic,valence,P37,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,2.1653513705099616,2.5366403602315817,-0.37128898972162006,True
modality_agnostic,valence,P38,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,1.5713527468116717,1.6884248363162302,-0.1170720895045585,True
modality_agnostic,valence,P39,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,1.6858793161755088,1.8496614658649184,-0.16378214968940963,True
modality_agnostic,valence,P40,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,3.7287347201689087,3.374114950250348,0.3546197699185609,True
modality_agnostic,valence,P41,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,1.9932965311377693,2.623935951967207,-0.6306394208294379,True
modality_agnostic,valence,P42,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,13.072636990783147,13.060369944091164,0.012267046691983197,True
modality_agnostic,valence,P43,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,7.838058519221857,9.03275164617731,-1.1946931269554533,True
modality_agnostic,valence,P44,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,4.11982456437388,4.984645033901723,-0.8648204695278432,True
modality_agnostic,valence,P45,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,2.2897405677600524,1.6645629942810096,0.6251775734790428,True
modality_agnostic,valence,P46,fault_effect,FAULTY_FAST,CONTROL_FAST,nearest_image_distance,2.1988897056020926,2.3572887979066066,-0.158399092304514,True
modality_agnostic,valence,P01,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.15625,0.1592592592592592,-0.0030092592592592116,True
modality_agnostic,valence,P02,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0469696969696969,0.0538461538461538,-0.006876456876456903,True
modality_agnostic,valence,P03,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0210526315789473,0.0126984126984126,0.008354218880534699,True
modality_agnostic,valence,P04,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0712328767123287,0.0724137931034482,-0.001180916391119502,True
modality_agnostic,valence,P05,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1875,0.2111111111111111,-0.02361111111111111,True
modality_agnostic,valence,P06,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.06,0.0096774193548387,0.0503225806451613,True
modality_agnostic,valence,P07,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.2971014492753623,0.3469827586206896,-0.04988130934532731,True
modality_agnostic,valence,P08,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.109375,0.11,-0.0006250000000000006,True
modality_agnostic,valence,P09,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.25,0.3532258064516129,-0.10322580645161289,True
modality_agnostic,valence,P10,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.109375,0.098076923076923,0.011298076923076994,True
modality_agnostic,valence,P11,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.2363636363636363,0.3333333333333333,-0.09696969696969701,True
modality_agnostic,valence,P12,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.2685185185185185,0.1268382352941176,0.14168028322440088,True
modality_agnostic,valence,P13,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.3,0.3111111111111111,-0.011111111111111127,True
modality_agnostic,valence,P14,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0887096774193548,0.1057692307692307,-0.017059553349875897,True
modality_agnostic,valence,P15,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.23,0.0983606557377049,0.13163934426229512,True
modality_agnostic,valence,P16,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.19375,0.230188679245283,-0.03643867924528299,True
modality_agnostic,valence,P17,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.080078125,0.125,-0.044921875,True
modality_agnostic,valence,P18,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.074074074074074,0.03,0.044074074074074,True
modality_agnostic,valence,P19,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.071875,0.0169811320754716,0.0548938679245284,True
modality_agnostic,valence,P20,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.2903225806451613,0.2235915492957746,0.06673103134938671,True
modality_agnostic,valence,P21,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0652173913043478,0.121774193548387,-0.05655680224403921,True
modality_agnostic,valence,P22,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1892307692307692,0.2796296296296296,-0.09039886039886041,True
modality_agnostic,valence,P23,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0655737704918032,0.1785714285714285,-0.1129976580796253,True
modality_agnostic,valence,P24,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.115625,0.1613207547169811,-0.04569575471698109,True
modality_agnostic,valence,P25,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.08,0.0943548387096774,-0.014354838709677395,True
modality_agnostic,valence,P26,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.2982142857142857,0.3166666666666666,-0.018452380952380887,True
modality_agnostic,valence,P27,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0671875,0.0792452830188679,-0.01205778301886791,True
modality_agnostic,valence,P28,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.22,0.1451612903225806,0.0748387096774194,True
modality_agnostic,valence,P29,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1096774193548387,0.136,-0.02632258064516131,True
modality_agnostic,valence,P30,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.42,0.3548387096774194,0.06516129032258061,True
modality_agnostic,valence,P31,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0428571428571428,0.0610169491525423,-0.018159806295399497,True
modality_agnostic,valence,P32,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0223880597014925,0.0305555555555555,-0.008167495854062998,True
modality_agnostic,valence,P33,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.231578947368421,0.0935483870967742,0.13803056027164678,True
modality_agnostic,valence,P34,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0217391304347826,0.0333333333333333,-0.011594202898550697,True
modality_agnostic,valence,P35,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1189516129032258,0.3256578947368421,-0.20670628183361628,True
modality_agnostic,valence,P36,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1578947368421052,0.0129032258064516,0.1449915110356536,True
modality_agnostic,valence,P37,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0887323943661971,0.1017241379310344,-0.012991743564837288,True
modality_agnostic,valence,P38,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1209677419354838,0.1477272727272727,-0.026759530791788902,True
modality_agnostic,valence,P39,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0758928571428571,0.0522388059701492,0.023654051172707892,True
modality_agnostic,valence,P40,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.08203125,0.0451923076923076,0.0368389423076924,True
modality_agnostic,valence,P41,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0564516129032258,0.1116071428571428,-0.055155529953916996,True
modality_agnostic,valence,P42,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.29,0.2161290322580645,0.07387096774193547,True
modality_agnostic,valence,P43,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.378125,0.3811320754716981,-0.003007075471698095,True
modality_agnostic,valence,P44,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.1581818181818182,0.1833333333333333,-0.02515151515151509,True
modality_agnostic,valence,P45,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.176,0.0470588235294117,0.12894117647058828,True
modality_agnostic,valence,P46,fault_effect,FAULTY_FAST,CONTROL_FAST,outside_selected_fraction,0.0238805970149253,0.0482758620689655,-0.024395265054040202,True
modality_agnostic,valence,P01,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.1926306306235577,1.1565292095513962,0.03610142107216152,True
modality_agnostic,valence,P02,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.727985536563169,0.5278241813143674,0.20016135524880163,True
modality_agnostic,valence,P03,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.6328078500088975,0.6218226057949878,0.010985244213909673,True
modality_agnostic,valence,P04,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9946206042347824,0.8359621365838948,0.15865846765088754,True
modality_agnostic,valence,P05,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.0956052607746931,1.1826154045491424,-0.08701014377444927,True
modality_agnostic,valence,P06,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.2222498340613792,0.5284601064875899,0.6937897275737893,True
modality_agnostic,valence,P07,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.3062237664982224,1.3573864146259362,-0.05116264812771387,True
modality_agnostic,valence,P08,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.1120372640223697,1.4823124812338797,-0.37027521721151,True
modality_agnostic,valence,P09,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.517564837436022,1.796223448806351,-0.2786586113703291,True
modality_agnostic,valence,P10,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9566183555012586,1.020812419735726,-0.06419406423446739,True
modality_agnostic,valence,P11,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.4005028435129738,2.1324247315201976,-0.7319218880072238,True
modality_agnostic,valence,P12,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.125375969507612,1.0229679916234562,0.10240797788415579,True
modality_agnostic,valence,P13,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.872520522620714,0.7229906270747348,0.14952989554597917,True
modality_agnostic,valence,P14,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9410627252592048,1.0851496157753813,-0.1440868905161765,True
modality_agnostic,valence,P15,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.468744258921082,1.138435578338133,0.33030868058294893,True
modality_agnostic,valence,P16,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9864671613202304,1.176631119048532,-0.19016395772830152,True
modality_agnostic,valence,P17,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9216480630896576,1.026494928774272,-0.10484686568461432,True
modality_agnostic,valence,P18,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.729124795981068,0.7822523472595382,-0.05312755127847013,True
modality_agnostic,valence,P19,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9333343382868556,0.8389438521855549,0.09439048610130074,True
modality_agnostic,valence,P20,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.2236830415045483,1.0140125524583827,0.2096704890461656,True
modality_agnostic,valence,P21,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7199556040807655,0.9360245446083076,-0.2160689405275421,True
modality_agnostic,valence,P22,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.1981503157538946,1.5101915398091352,-0.3120412240552406,True
modality_agnostic,valence,P23,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9805246645762612,1.369530663056302,-0.3890059984800408,True
modality_agnostic,valence,P24,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9604176009670397,1.0094033032860468,-0.04898570231900712,True
modality_agnostic,valence,P25,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9570283397916568,0.9270066375318906,0.030021702259766192,True
modality_agnostic,valence,P26,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.411149409877364,1.2923029552711496,0.11884645460621446,True
modality_agnostic,valence,P27,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9020806129580616,0.951122182391891,-0.04904156943382931,True
modality_agnostic,valence,P28,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.7675153135484925,1.620866912704984,0.1466484008435085,True
modality_agnostic,valence,P29,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7163898010251386,0.8841040646764151,-0.1677142636512765,True
modality_agnostic,valence,P30,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.2567630233733995,1.006034881722787,0.2507281416506124,True
modality_agnostic,valence,P31,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9642559596706368,0.9192958269872238,0.044960132683413034,True
modality_agnostic,valence,P32,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.6291023358823994,0.7037858435729754,-0.07468350769057597,True
modality_agnostic,valence,P33,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7213609582193347,0.820098575081083,-0.09873761686174831,True
modality_agnostic,valence,P34,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.6033555028616998,0.5981208909545705,0.005234611907129261,True
modality_agnostic,valence,P35,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9751921654234356,1.309406201320075,-0.33421403589663934,True
modality_agnostic,valence,P36,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.0219065368368394,0.6043649914377831,0.4175415453990563,True
modality_agnostic,valence,P37,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7079493126917618,0.9136382602014996,-0.20568894750973787,True
modality_agnostic,valence,P38,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7233121691503004,0.724449070896823,-0.0011369017465225895,True
modality_agnostic,valence,P39,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.8249001284430948,0.8850412537919037,-0.06014112534880889,True
modality_agnostic,valence,P40,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7463334778358692,0.7754006412434011,-0.029067163407531904,True
modality_agnostic,valence,P41,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7846285911527418,0.854486974720037,-0.06985838356729523,True
modality_agnostic,valence,P42,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,1.12547242793678,1.0622762179841811,0.06319620995259889,True
modality_agnostic,valence,P43,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,2.1028745720028272,1.9712847043468376,0.13158986765598968,True
modality_agnostic,valence,P44,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9101429441870654,1.1132432729925028,-0.20310032880543738,True
modality_agnostic,valence,P45,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.9123887912851892,0.6603698209713409,0.25201897031384835,True
modality_agnostic,valence,P46,fault_effect,FAULTY_FAST,CONTROL_FAST,median_abs_image_z,0.7484553913410039,0.8151241144874843,-0.06666872314648042,True
modality_agnostic,valence,P01,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5836832977210273,0.5737107703630864,0.009972527357940963,True
modality_agnostic,valence,P02,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.513764130779778,0.4533786996654673,0.06038543111431072,True
modality_agnostic,valence,P03,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5846945519409407,0.6212938992665404,-0.036599347325599774,True
modality_agnostic,valence,P04,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4521527547226,0.5429573123960958,-0.09080455767349577,True
modality_agnostic,valence,P05,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5054269696124517,0.550988639354055,-0.04556166974160325,True
modality_agnostic,valence,P06,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.2273403548298788,0.9463952418672388,-0.71905488703736,True
modality_agnostic,valence,P07,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7909497318815908,0.7863665387174392,0.004583193164151567,True
modality_agnostic,valence,P08,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4899558930976972,0.6662902464014525,-0.1763343533037553,True
modality_agnostic,valence,P09,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.6407078174586858,0.5598682760416771,0.08083954141700866,True
modality_agnostic,valence,P10,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.6090047246259072,0.5552669948525724,0.0537377297733348,True
modality_agnostic,valence,P11,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.979280474366904,0.6161398934231643,0.3631405809437397,True
modality_agnostic,valence,P12,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.9534304133348264,0.9765455687444144,-0.023115155409588084,True
modality_agnostic,valence,P13,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7352881282196447,0.7169323218749164,0.01835580634472833,True
modality_agnostic,valence,P14,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.6632096841215498,,,False
modality_agnostic,valence,P15,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.3212054241661848,0.3600728334802086,-0.03886740931402377,True
modality_agnostic,valence,P16,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4332623338945422,0.5394819624443339,-0.10621962854979167,True
modality_agnostic,valence,P17,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.419370718046669,0.3952862838759383,0.024084434170730695,True
modality_agnostic,valence,P18,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.915253875018811,0.7816694063292875,0.13358446868952345,True
modality_agnostic,valence,P19,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5457806010502134,0.6700073331558901,-0.1242267321056767,True
modality_agnostic,valence,P20,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.0418800802681141,0.0330694083979112,0.008810671870202902,True
modality_agnostic,valence,P21,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.9011793130516998,0.7866625822809314,0.1145167307707684,True
modality_agnostic,valence,P22,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.2368344387493215,0.2466022346157786,-0.009767795866457096,True
modality_agnostic,valence,P23,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.3696622012655706,0.3917026804114925,-0.022040479145921887,True
modality_agnostic,valence,P24,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.911909879507016,0.9672740837624684,-0.05536420425545241,True
modality_agnostic,valence,P25,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4098696336707317,0.3501756809290919,0.0596939527416398,True
modality_agnostic,valence,P26,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.652754707602544,0.6939584700982553,-0.04120376249571134,True
modality_agnostic,valence,P27,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5513479555555095,0.5847083619966491,-0.03336040644113958,True
modality_agnostic,valence,P28,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.6973076032907111,0.7681299545831449,-0.07082235129243386,True
modality_agnostic,valence,P29,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4163596067709468,0.5277104100993102,-0.11135080332836339,True
modality_agnostic,valence,P30,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.99590700047254,0.9566073555189294,0.0392996449536106,True
modality_agnostic,valence,P31,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4891361561850245,0.5088638519841153,-0.01972769579909084,True
modality_agnostic,valence,P32,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5889598158962834,0.7100871227335015,-0.12112730683721806,True
modality_agnostic,valence,P33,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.512135756845392,0.5079268254859651,0.004208931359426904,True
modality_agnostic,valence,P34,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4958404867217952,0.5939015219186843,-0.09806103519688908,True
modality_agnostic,valence,P35,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.3985387095833678,0.4320688039470208,-0.03353009436365301,True
modality_agnostic,valence,P36,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.6052704879348262,0.7406759824147632,-0.135405494479937,True
modality_agnostic,valence,P37,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5357236309171864,0.4546042496696201,0.08111938124756635,True
modality_agnostic,valence,P38,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4646441511697489,0.4525942662240534,0.012049884945695477,True
modality_agnostic,valence,P39,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.5742345665225054,0.5702391532866953,0.003995413235810097,True
modality_agnostic,valence,P40,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4298540945544646,0.4041829721916206,0.025671122362844023,True
modality_agnostic,valence,P41,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.0152413190907939,0.4728759435434785,-0.4576346244526846,True
modality_agnostic,valence,P42,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.3571026807611367,0.3603064415203372,-0.00320376075920048,True
modality_agnostic,valence,P43,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.6253281194201545,0.6574537261843315,-0.03212560676417697,True
modality_agnostic,valence,P44,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7486376870268486,0.7276160654355665,0.02102162159128218,True
modality_agnostic,valence,P45,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.7391820916974106,0.6633629929902313,0.07581909870717929,True
modality_agnostic,valence,P46,speed_effect,CONTROL_FAST,CONTROL_SLOW,task_consensus_p_high,0.4822371153245494,0.4327045861530491,0.049532529171500306,True
modality_agnostic,valence,P01,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0836832977210273,0.0737107703630863,0.009972527357940991,True
modality_agnostic,valence,P02,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.013764130779778,0.0466213003345327,-0.0328571695547547,True
modality_agnostic,valence,P03,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0846945519409406,0.1212938992665404,-0.0365993473255998,True
modality_agnostic,valence,P04,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0478472452773999,0.0429573123960957,0.004889932881304196,True
modality_agnostic,valence,P05,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0054269696124517,0.0509886393540549,-0.0455616697416032,True
modality_agnostic,valence,P06,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.2726596451701212,0.4463952418672388,-0.17373559669711758,True
modality_agnostic,valence,P07,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.2909497318815908,0.2863665387174392,0.004583193164151567,True
modality_agnostic,valence,P08,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0100441069023027,0.1662902464014525,-0.1562461394991498,True
modality_agnostic,valence,P09,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1407078174586857,0.0598682760416771,0.08083954141700861,True
modality_agnostic,valence,P10,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1090047246259071,0.0552669948525723,0.053737729773334804,True
modality_agnostic,valence,P11,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.479280474366904,0.1161398934231643,0.3631405809437397,True
modality_agnostic,valence,P12,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4534304133348263,0.4765455687444144,-0.023115155409588084,True
modality_agnostic,valence,P13,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.2352881282196447,0.2169323218749164,0.018355806344728304,True
modality_agnostic,valence,P14,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1632096841215498,,,False
modality_agnostic,valence,P15,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1787945758338152,0.1399271665197914,0.0388674093140238,True
modality_agnostic,valence,P16,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0667376661054577,0.0394819624443338,0.027255703661123898,True
modality_agnostic,valence,P17,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.080629281953331,0.1047137161240617,-0.02408443417073071,True
modality_agnostic,valence,P18,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4152538750188109,0.2816694063292875,0.1335844686895234,True
modality_agnostic,valence,P19,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0457806010502134,0.1700073331558901,-0.1242267321056767,True
modality_agnostic,valence,P20,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4581199197318859,0.4669305916020888,-0.008810671870202846,True
modality_agnostic,valence,P21,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4011793130516998,0.2866625822809314,0.1145167307707684,True
modality_agnostic,valence,P22,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.2631655612506784,0.2533977653842214,0.00976779586645704,True
modality_agnostic,valence,P23,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1303377987344294,0.1082973195885075,0.022040479145921915,True
modality_agnostic,valence,P24,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.4119098795070159,0.4672740837624684,-0.055364204255452465,True
modality_agnostic,valence,P25,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0901303663292683,0.1498243190709081,-0.0596939527416398,True
modality_agnostic,valence,P26,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.1527547076025439,0.1939584700982553,-0.041203762495711393,True
modality_agnostic,valence,P27,speed_effect,CONTROL_FAST,CONTROL_SLOW,absolute_margin,0.0513479555555095,0.0847083619966491,-0.033360406441139606,True
