task_type,model_scope,target,modality,model,input_representation,ica_status,label_condition,experiment,best_primary_metric,primary_metric_name,secondary_metric,secondary_metric_name,participant_if_individual,feature_count_or_family,channel_subset,hyperparameters_if_available,n_participants,source_run,source_file,notes
classification,individual,arousal,face,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5895238095238096,balanced_accuracy,0.6264492753623189,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5417460317460318,balanced_accuracy,0.5684782608695652,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5417460317460318,balanced_accuracy,0.5684782608695652,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5452380952380953,balanced_accuracy,0.5764492753623188,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5417460317460318,balanced_accuracy,0.5684782608695652,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.6065079365079364,balanced_accuracy,0.6514492753623189,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.6065079365079364,balanced_accuracy,0.6514492753623189,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.6011111111111112,balanced_accuracy,0.6605072463768116,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,face,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.6065079365079364,balanced_accuracy,0.6514492753623189,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.6086080586080586,balanced_accuracy,0.6351778656126482,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5948717948717949,balanced_accuracy,0.6177865612648221,accuracy,P01,20,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5858363858363858,balanced_accuracy,0.6173913043478261,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5310744810744812,balanced_accuracy,0.5628458498023715,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5034798534798535,balanced_accuracy,0.5367588932806324,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5197191697191696,balanced_accuracy,0.5632411067193676,accuracy,P01,20,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.6357753357753357,balanced_accuracy,0.6620553359683794,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5890720390720391,balanced_accuracy,0.6430830039525691,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5297313797313797,balanced_accuracy,0.5727272727272726,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5278998778998779,balanced_accuracy,0.5557312252964427,accuracy,P01,20,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5377289377289377,balanced_accuracy,0.5905138339920948,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,arousal,multimodal,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4924297924297924,balanced_accuracy,0.5458498023715415,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5285081585081585,balanced_accuracy,0.5525691699604743,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5461538461538462,balanced_accuracy,0.5608695652173913,accuracy,P01,20,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5244172494172494,balanced_accuracy,0.5521739130434782,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5098484848484849,balanced_accuracy,0.5071146245059289,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4655361305361305,balanced_accuracy,0.4731225296442687,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.411025641025641,balanced_accuracy,0.4201581027667984,accuracy,P01,20,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.470011655011655,balanced_accuracy,0.4818181818181818,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4596736596736597,balanced_accuracy,0.4739130434782608,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4993006993006993,balanced_accuracy,0.51699604743083,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4998018648018648,balanced_accuracy,0.5252964426877471,accuracy,P01,20,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5194172494172494,balanced_accuracy,0.5434782608695652,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,eeg,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4960606060606061,balanced_accuracy,0.525691699604743,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5653646353646354,balanced_accuracy,0.55,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5653646353646354,balanced_accuracy,0.55,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5744555444555445,balanced_accuracy,0.5583333333333333,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5653646353646354,balanced_accuracy,0.55,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5021878121878122,balanced_accuracy,0.5166666666666666,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5021878121878122,balanced_accuracy,0.5166666666666666,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4702997002997002,balanced_accuracy,0.4916666666666666,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5021878121878122,balanced_accuracy,0.5166666666666666,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4853146853146853,balanced_accuracy,0.525,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4853146853146853,balanced_accuracy,0.525,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.479020979020979,balanced_accuracy,0.5166666666666667,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,face,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4853146853146853,balanced_accuracy,0.525,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.511993006993007,balanced_accuracy,0.5347826086956522,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5353962703962705,balanced_accuracy,0.5517786561264822,accuracy,P01,20,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.500058275058275,balanced_accuracy,0.5260869565217391,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,GaussianNB,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5417482517482517,balanced_accuracy,0.542292490118577,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5225524475524475,balanced_accuracy,0.5264822134387351,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4907808857808858,balanced_accuracy,0.5075098814229249,accuracy,P01,20,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5220979020979021,balanced_accuracy,0.5355731225296443,accuracy,P01,5,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,kNN,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.4497902097902098,balanced_accuracy,0.4648221343873517,accuracy,P01,all,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5705128205128205,balanced_accuracy,0.5885375494071147,accuracy,P01,10,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
classification,individual,valence,multimodal,SVM,handcrafted EEG/face trial features,no-ICA,standard LOW<4 / HIGH>=4,baseline no-ICA,0.5082051282051282,balanced_accuracy,0.5347826086956522,accuracy,P01,20,,,46,{participant_lower}_no_ica,outputs/image_classification/no_ica/results_summary.csv,mean outer-fold metric
