participant,target,feature_family,channel_subset,classifier,feature_count,feature_count_request,available_feature_count,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs
P36,valence,all_eeg,all_channels,logreg,all,all,120,5,0.5126262626262627,0.0626344080724343,0.52,0.0681235372432363,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6361111111111112, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.499023199023199, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5414529914529914, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5286324786324786, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5164529914529915, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}]",42,4
P36,valence,all_eeg,all_channels,gnb,3,3,120,5,0.5967171717171718,0.0835763215896469,0.6190476190476191,0.0772104348334182,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.48888888888888893, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5557997557997558, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4106837606837607, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5307692307692308, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5341880341880342, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,all_eeg,all_channels,gnb,5,5,120,5,0.5872222222222222,0.1049717556426767,0.6004761904761905,0.1123890231161691,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5416666666666666, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.45152625152625153, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4824786324786325, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.502991452991453, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5435897435897437, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,all_eeg,all_channels,gnb,8,8,120,5,0.5223232323232324,0.0928449331634258,0.5309523809523811,0.1033234579437372,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5388888888888889, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5098595848595849, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5442307692307692, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5547008547008547, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5758547008547008, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,all_eeg,all_channels,gnb,10,10,120,5,0.5505050505050505,0.1076954330288707,0.560952380952381,0.1114387459742274,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.48333333333333334, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5199023199023199, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5692307692307693, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.551923076923077, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5230769230769231, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,all_eeg,all_channels,gnb,15,15,120,5,0.4768686868686868,0.1053106723966794,0.4819047619047619,0.1163075132642915,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5472222222222222, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4695360195360196, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.497008547008547, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5091880341880342, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.49914529914529915, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,all_eeg,all_channels,gnb,20,20,120,5,0.5163131313131313,0.1151461544029516,0.520952380952381,0.1245345074162778,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5861111111111111, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5246642246642247, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.48867521367521366, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4946581196581197, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5019230769230769, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,all_eeg,all_channels,gnb,all,all,120,5,0.585050505050505,0.0535692669408071,0.5785714285714285,0.0486553896169325,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5666666666666667, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4606227106227106, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5064102564102564, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.513034188034188, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5297008547008547, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,hjorth,all_channels,knn,3,3,16,5,0.5478282828282828,0.1071140087777559,0.550952380952381,0.105060181435956,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6055555555555556, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5668498168498167, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6448717948717949, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5452991452991452, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6337606837606837, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""distance""}}]",42,4
P36,valence,hjorth,all_channels,knn,5,5,16,5,0.5696464646464646,0.0757401326720105,0.5695238095238094,0.0793739677562462,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5777777777777778, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""distance""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6234737484737485, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6303418803418803, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5478632478632478, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6226495726495727, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}]",42,4
P36,valence,hjorth,all_channels,knn,8,8,16,5,0.533030303030303,0.0695589322562306,0.5390476190476191,0.0665066105864723,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6277777777777778, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""distance""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6050976800976801, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6476495726495726, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""distance""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5786324786324787, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5758547008547008, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}]",42,4
P36,valence,hjorth,all_channels,knn,10,10,16,5,0.5052020202020202,0.0552294376818597,0.51,0.0512519011317093,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6138888888888889, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6176434676434677, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6448717948717949, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5938034188034188, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5797008547008548, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 5, ""classifier__weights"": ""distance""}}]",42,4
P36,valence,hjorth,all_channels,knn,15,15,16,5,0.5069191919191919,0.0972333851652549,0.5119047619047619,0.1010601401514842,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5972222222222222, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5726800976800978, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5681623931623931, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5987179487179487, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5269230769230769, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}]",42,4
P36,valence,hjorth,all_channels,knn,all,all,16,5,0.5567171717171717,0.0551480925418919,0.5595238095238095,0.0564240504518042,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6222222222222222, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5952686202686203, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.597008547008547, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6275641025641026, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5047008547008547, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}]",42,4
P36,valence,hjorth,all_channels,svm,3,3,16,5,0.6265656565656565,0.0517065172105874,0.6276190476190476,0.0573527889786374,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6055555555555555, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5963064713064713, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6305555555555554, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5521367521367522, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6581196581196581, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}]",42,4
P36,valence,hjorth,all_channels,svm,5,5,16,5,0.6703535353535353,0.0313178556227606,0.6766666666666666,0.0374165738677394,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6138888888888889, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5824175824175825, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6258547008547009, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5920940170940171, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6408119658119659, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}]",42,4
P36,valence,hjorth,all_channels,svm,8,8,16,5,0.6051010101010101,0.0567804363962737,0.6085714285714285,0.0644987651273095,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6722222222222222, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6024420024420024, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6514957264957265, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5713675213675214, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6202991452991453, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4
P36,valence,hjorth,all_channels,svm,10,10,16,5,0.5729797979797979,0.0798491077736229,0.57,0.0763331996552909,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6916666666666668, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6180708180708181, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6081196581196582, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6059829059829059, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5831196581196582, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4
P36,valence,hjorth,all_channels,svm,15,15,16,5,0.614848484848485,0.0792447257457203,0.618095238095238,0.0857354471232525,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6749999999999999, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6181929181929181, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6147435897435897, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6237179487179487, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6288461538461539, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4
P36,valence,hjorth,all_channels,svm,all,all,16,5,0.6043434343434344,0.026137229771429,0.608095238095238,0.0258900518458441,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6527777777777778, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6484737484737484, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6397435897435898, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5987179487179487, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6066239316239316, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}]",42,4
P36,valence,hjorth,all_channels,logreg,3,3,16,5,0.5992929292929292,0.0515602891972086,0.5980952380952381,0.0551929207725171,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5555555555555555, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5797924297924298, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5737179487179488, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5613247863247863, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6636752136752136, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}]",42,4
P36,valence,hjorth,all_channels,logreg,5,5,16,5,0.6503030303030303,0.0675202471645772,0.6576190476190475,0.0771575529799864,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5861111111111111, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5518925518925519, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6098290598290598, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.517948717948718, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6091880341880342, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}]",42,4
P36,valence,hjorth,all_channels,logreg,8,8,16,5,0.6044949494949494,0.0975681762953967,0.6076190476190476,0.1035142151772604,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6361111111111111, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5936813186813187, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6348290598290598, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.504059829059829, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6352564102564102, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}]",42,4
P36,valence,hjorth,all_channels,logreg,10,10,16,5,0.5944949494949495,0.1062175846469683,0.598095238095238,0.1125805330296208,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.638888888888889, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6095543345543345, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5931623931623932, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5252136752136752, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5886752136752137, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}]",42,4
P36,valence,hjorth,all_channels,logreg,15,15,16,5,0.653989898989899,0.0425744095548486,0.6576190476190475,0.0472461590659522,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6583333333333333, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6069291819291819, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6226495726495727, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5803418803418804, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5987179487179487, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}]",42,4
