mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,best_parameters,inner_best_rmse
general,COHORT,P10,valence,eeg,svr,all,all,10,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8386930190584792
general,COHORT,P11,valence,eeg,svr,all,all,11,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8343283467233635
general,COHORT,P12,valence,eeg,svr,all,all,12,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.840676251128695
general,COHORT,P13,valence,eeg,svr,all,all,13,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8535944902188721
general,COHORT,P14,valence,eeg,svr,all,all,14,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8272036996109553
general,COHORT,P15,valence,eeg,svr,all,all,15,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8468307220439513
general,COHORT,P16,valence,eeg,svr,all,all,16,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8476523957742685
general,COHORT,P17,valence,eeg,svr,all,all,17,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8450516674957296
general,COHORT,P18,valence,eeg,svr,all,all,18,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.843770698373468
general,COHORT,P19,valence,eeg,svr,all,all,19,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8477978203064958
general,COHORT,P20,valence,eeg,svr,all,all,20,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.849819080945115
general,COHORT,P21,valence,eeg,svr,all,all,21,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8388260481372996
general,COHORT,P22,valence,eeg,svr,all,all,22,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8321645134673559
general,COHORT,P23,valence,eeg,svr,all,all,23,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8370509632191336
general,COHORT,P24,valence,eeg,svr,all,all,24,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8279829292875562
general,COHORT,P25,valence,eeg,svr,all,all,25,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8467219936099446
general,COHORT,P26,valence,eeg,svr,all,all,26,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8351286818660089
general,COHORT,P27,valence,eeg,svr,all,all,27,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.851717101549072
general,COHORT,P28,valence,eeg,svr,all,all,28,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8527012403609588
general,COHORT,P29,valence,eeg,svr,all,all,29,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.845365251107393
general,COHORT,P30,valence,eeg,svr,all,all,30,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8450671811403552
general,COHORT,P31,valence,eeg,svr,all,all,31,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8387795438837107
general,COHORT,P32,valence,eeg,svr,all,all,32,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8503832356372478
general,COHORT,P33,valence,eeg,svr,all,all,33,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8483905077677563
general,COHORT,P34,valence,eeg,svr,all,all,34,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8456526800498434
general,COHORT,P35,valence,eeg,svr,all,all,35,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.839877811650733
general,COHORT,P36,valence,eeg,svr,all,all,36,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.841856492559495
general,COHORT,P37,valence,eeg,svr,all,all,37,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.850274497091993
general,COHORT,P38,valence,eeg,svr,all,all,38,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8487915039495388
general,COHORT,P39,valence,eeg,svr,all,all,39,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8531675795709321
general,COHORT,P40,valence,eeg,svr,all,all,40,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8363959011913429
general,COHORT,P41,valence,eeg,svr,all,all,41,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8397355370896222
general,COHORT,P42,valence,eeg,svr,all,all,42,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8522892619718452
general,COHORT,P43,valence,eeg,svr,all,all,43,"{""regressor__C"": 1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8540181308926846
general,COHORT,P44,valence,eeg,svr,all,all,44,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.828449648555837
general,COHORT,P45,valence,eeg,svr,all,all,45,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8514375703060684
general,COHORT,P46,valence,eeg,svr,all,all,46,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8479055972054195
general,COHORT,P01,valence,eeg,svr,5,5,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.852414525864307
general,COHORT,P02,valence,eeg,svr,5,5,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8510794160618134
general,COHORT,P03,valence,eeg,svr,5,5,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8453591082914023
general,COHORT,P04,valence,eeg,svr,5,5,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8490201983186316
general,COHORT,P05,valence,eeg,svr,5,5,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8471752083088728
general,COHORT,P06,valence,eeg,svr,5,5,6,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8490130752631058
general,COHORT,P07,valence,eeg,svr,5,5,7,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8649291772545715
general,COHORT,P08,valence,eeg,svr,5,5,8,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8559526633925383
general,COHORT,P09,valence,eeg,svr,5,5,9,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8419013084659532
general,COHORT,P10,valence,eeg,svr,5,5,10,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8484637677478706
general,COHORT,P11,valence,eeg,svr,5,5,11,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8416380735758522
general,COHORT,P12,valence,eeg,svr,5,5,12,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8482457817163387
general,COHORT,P13,valence,eeg,svr,5,5,13,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8568639591542166
general,COHORT,P14,valence,eeg,svr,5,5,14,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8283335327581398
general,COHORT,P15,valence,eeg,svr,5,5,15,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8497911274834522
general,COHORT,P16,valence,eeg,svr,5,5,16,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8518634181981206
general,COHORT,P17,valence,eeg,svr,5,5,17,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.851098137525882
general,COHORT,P18,valence,eeg,svr,5,5,18,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8438861938755895
general,COHORT,P19,valence,eeg,svr,5,5,19,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8513760367294403
general,COHORT,P20,valence,eeg,svr,5,5,20,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8542735000351098
general,COHORT,P21,valence,eeg,svr,5,5,21,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8362123241474015
general,COHORT,P22,valence,eeg,svr,5,5,22,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8372822632762549
general,COHORT,P23,valence,eeg,svr,5,5,23,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8413344717502835
general,COHORT,P24,valence,eeg,svr,5,5,24,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8347829638942161
general,COHORT,P25,valence,eeg,svr,5,5,25,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8539484276120508
general,COHORT,P26,valence,eeg,svr,5,5,26,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8380590791978395
general,COHORT,P27,valence,eeg,svr,5,5,27,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.859086244645097
general,COHORT,P28,valence,eeg,svr,5,5,28,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8529400499029425
general,COHORT,P29,valence,eeg,svr,5,5,29,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8449444613052157
general,COHORT,P30,valence,eeg,svr,5,5,30,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8524227057818508
general,COHORT,P31,valence,eeg,svr,5,5,31,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8494040355764505
general,COHORT,P32,valence,eeg,svr,5,5,32,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8569990767185687
general,COHORT,P33,valence,eeg,svr,5,5,33,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8526909121848683
general,COHORT,P34,valence,eeg,svr,5,5,34,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8482940014918732
general,COHORT,P35,valence,eeg,svr,5,5,35,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8429733424774581
general,COHORT,P36,valence,eeg,svr,5,5,36,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8453801665524647
general,COHORT,P37,valence,eeg,svr,5,5,37,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8534448842579334
general,COHORT,P38,valence,eeg,svr,5,5,38,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.853141314924644
general,COHORT,P39,valence,eeg,svr,5,5,39,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.857636187716869
general,COHORT,P40,valence,eeg,svr,5,5,40,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8467216734140628
general,COHORT,P41,valence,eeg,svr,5,5,41,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.843932531025261
general,COHORT,P42,valence,eeg,svr,5,5,42,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8615609621669846
general,COHORT,P43,valence,eeg,svr,5,5,43,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8656120772279476
general,COHORT,P44,valence,eeg,svr,5,5,44,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8358484144590925
general,COHORT,P45,valence,eeg,svr,5,5,45,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.860070450407464
general,COHORT,P46,valence,eeg,svr,5,5,46,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8536282390250043
general,COHORT,P01,valence,eeg,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8568220925100924
general,COHORT,P02,valence,eeg,svr,10,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8512295850339
general,COHORT,P03,valence,eeg,svr,10,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8454674528228114
general,COHORT,P04,valence,eeg,svr,10,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.845783061724962
general,COHORT,P05,valence,eeg,svr,10,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8479600367941402
general,COHORT,P06,valence,eeg,svr,10,10,6,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8534944183761752
general,COHORT,P07,valence,eeg,svr,10,10,7,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.868134154047254
general,COHORT,P08,valence,eeg,svr,10,10,8,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.8563373685113984
general,COHORT,P09,valence,eeg,svr,10,10,9,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.84336240194469
general,COHORT,P10,valence,eeg,svr,10,10,10,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8502743976398826
general,COHORT,P11,valence,eeg,svr,10,10,11,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.842890940621873
general,COHORT,P12,valence,eeg,svr,10,10,12,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8519202380730047
general,COHORT,P13,valence,eeg,svr,10,10,13,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8556032930193975
general,COHORT,P14,valence,eeg,svr,10,10,14,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8318688066156725
general,COHORT,P15,valence,eeg,svr,10,10,15,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8519553267443978
general,COHORT,P16,valence,eeg,svr,10,10,16,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8527936058697825
general,COHORT,P17,valence,eeg,svr,10,10,17,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.851627605542749
general,COHORT,P18,valence,eeg,svr,10,10,18,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8451605987091
general,COHORT,P19,valence,eeg,svr,10,10,19,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8513463042398453
general,COHORT,P20,valence,eeg,svr,10,10,20,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.854541620975959
general,COHORT,P21,valence,eeg,svr,10,10,21,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8371840945309867
general,COHORT,P22,valence,eeg,svr,10,10,22,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8427697643639864
