participant,target,label_condition,total_original_trials,n_trials,n_low,n_high,n_dropped_midpoint,retained_fraction,class_balance_high_fraction,status,modality,classifier,feature_count,feature_count_request,outer_folds,mean_balanced_accuracy,std_balanced_accuracy,mean_accuracy,std_accuracy,best_hyperparameters,seed,gridsearch_n_jobs
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,logreg,15,15,5,0.5324242424242425,0.07285090501702648,0.5295238095238095,0.07254055086139323,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6361111111111112, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5118437118437118, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.49423076923076925, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5393162393162393, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.48247863247863254, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,logreg,20,20,5,0.497979797979798,0.06517695846464902,0.500952380952381,0.07711639757866161,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.625, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5495421245421245, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4931623931623932, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4980769230769231, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": null}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5057692307692307, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,logreg,30,30,5,0.4699494949494949,0.050947556415832276,0.47095238095238096,0.06003400396985915,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6333333333333334, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5496642246642246, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.507051282051282, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5202991452991453, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.47692307692307695, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,logreg,all,all,5,0.5126262626262627,0.06263440807243434,0.52,0.06812353724323637,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6361111111111112, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.499023199023199, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5414529914529914, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5286324786324786, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5164529914529915, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,gnb,3,3,5,0.5967171717171718,0.0835763215896469,0.6190476190476191,0.07721043483341829,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.48888888888888893, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5557997557997558, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4106837606837607, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5307692307692308, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5341880341880342, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,gnb,5,5,5,0.5872222222222222,0.10497175564267677,0.6004761904761905,0.11238902311616915,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5416666666666666, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.45152625152625153, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.4824786324786325, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.502991452991453, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5435897435897437, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,gnb,8,8,5,0.5223232323232324,0.0928449331634258,0.5309523809523811,0.10332345794373728,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5388888888888889, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5098595848595849, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5442307692307692, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5547008547008547, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5758547008547008, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,gnb,10,10,5,0.5505050505050505,0.10769543302887079,0.560952380952381,0.11143874597422744,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.48333333333333334, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5199023199023199, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5692307692307693, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.551923076923077, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5230769230769231, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,gnb,15,15,5,0.4768686868686868,0.10531067239667946,0.4819047619047619,0.11630751326429155,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5472222222222222, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4695360195360196, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.497008547008547, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.5091880341880342, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.49914529914529915, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,gnb,20,20,5,0.5163131313131313,0.11514615440295166,0.520952380952381,0.12453450741627786,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5861111111111111, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.5246642246642247, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.48867521367521366, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4946581196581197, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5019230769230769, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,gnb,30,30,5,0.5492929292929294,0.09723375243185037,0.549047619047619,0.09509036160804257,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5388888888888889, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4527167277167277, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.47863247863247865, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.4963675213675214, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5147435897435897, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,eeg,gnb,all,all,5,0.585050505050505,0.05356926694080712,0.5785714285714285,0.04865538961693258,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.5666666666666667, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.4606227106227106, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.5064102564102564, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.513034188034188, ""parameters"": {""classifier__var_smoothing"": 1e-11}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5297008547008547, ""parameters"": {""classifier__var_smoothing"": 1e-11}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,svm,3,3,5,0.6735264735264735,0.10366920297468066,0.6666666666666667,0.10865337342004412,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6732268705952916, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.692950324529272, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6784000599790074, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6784000599790074, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 1, ""classifier__kernel"": ""rbf""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6566201829359724, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,svm,5,5,5,0.5444355644355644,0.067797654528449,0.525,0.06236095644623236,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6549332733543259, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": ""scale"", ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6902459139301245, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6421502474134053, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.7027183342972817, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6276803118908382, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,svm,8,8,5,0.5854445554445554,0.06977817526647725,0.5666666666666667,0.07264831572567788,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6298545509071826, ""parameters"": {""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.1, ""classifier__kernel"": ""rbf""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6690818927661034, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6715185399395925, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6671432855643382, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6369395711500975, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,svm,10,10,5,0.5783916083916083,0.0703686659668275,0.5666666666666667,0.06770032003863301,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6364736627894523, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.7066865882655357, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6389370863055074, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6764025448235974, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6369395711500975, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,svm,all,all,5,0.5783916083916083,0.0703686659668275,0.5666666666666667,0.06770032003863301,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6364736627894523, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.7066865882655357, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6389370863055074, ""parameters"": {""classifier__C"": 100, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6764025448235974, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6369395711500975, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,knn,3,3,5,0.593006993006993,0.07891047488795687,0.6083333333333334,0.08579691784155834,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.7013527408264251, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6412826939142728, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6683857078593921, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6835518282886704, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""uniform""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6490317674528201, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,knn,5,5,5,0.5993606393606393,0.07749140313584804,0.6166666666666666,0.08079466429027217,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6938821412505624, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""distance""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6571557097872888, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6207452391662919, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.7157048604417025, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 3, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.5970160443844654, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""uniform""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,knn,8,8,5,0.5861138861138862,0.08237196085434706,0.6166666666666667,0.07168604389202189,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6305560910824068, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""distance""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6531071267913373, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6180408285671444, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 7, ""classifier__weights"": ""distance""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6915686652528757, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6498082813872288, ""parameters"": {""classifier__metric"": ""euclidean"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,knn,10,10,5,0.5646553446553446,0.03821108433401325,0.5833333333333334,0.026352313834736508,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6282372598162073, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6333461859777649, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6069500674763832, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""distance""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.679176573913416, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6343422659212132, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,knn,all,all,5,0.5646553446553446,0.03821108433401325,0.5833333333333334,0.026352313834736508,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6282372598162073, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""uniform""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6333461859777649, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 11, ""classifier__weights"": ""uniform""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6069500674763832, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 15, ""classifier__weights"": ""distance""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.679176573913416, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 21, ""classifier__weights"": ""distance""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6343422659212132, ""parameters"": {""classifier__metric"": ""manhattan"", ""classifier__n_neighbors"": 9, ""classifier__weights"": ""uniform""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,logreg,3,3,5,0.6622577422577424,0.028083419564090113,0.6583333333333333,0.031180478223116186,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6501028211554528, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.7021506758348863, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6739444765760556, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": null}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6655206392048497, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6680376154060363, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}]",42,4
P36,valence,standard,120,120,51,69,0,1.0,0.575,complete,face,logreg,5,5,5,0.6226473526473526,0.05419287708986779,0.6166666666666667,0.05527707983925668,"[{""fold"": 1, ""inner_best_balanced_accuracy"": 0.6172214724846303, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": null}}, {""fold"": 2, ""inner_best_balanced_accuracy"": 0.6888428335796757, ""parameters"": {""classifier__C"": 10, ""classifier__class_weight"": ""balanced""}}, {""fold"": 3, ""inner_best_balanced_accuracy"": 0.6689533663217874, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}, {""fold"": 4, ""inner_best_balanced_accuracy"": 0.6902459139301245, ""parameters"": {""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}}, {""fold"": 5, ""inner_best_balanced_accuracy"": 0.6720058693742903, ""parameters"": {""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}}]",42,4
