participant,target,classifier,modality,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names
P39,valence,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.4948671497584541,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std"", ""video_mwo_norm_std""]"
P39,valence,svm,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5998389694041868,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std"", ""video_mwo_norm_std""]"
P39,valence,svm,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5483091787439613,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P39,valence,svm,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5996376811594203,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std"", ""video_mwo_norm_std""]"
P39,valence,svm,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5567632850241545,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,svm,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5281803542673108,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std"", ""video_mwo_norm_std""]"
P39,valence,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5507246376811595,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std"", ""video_mwo_norm_std""]"
P39,valence,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,"{""classifier__var_smoothing"": 1e-11}",0.47181964573268925,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std"", ""video_mwo_norm_mean""]"
P39,valence,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5169082125603864,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std"", ""video_mwo_norm_std""]"
P39,valence,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5389492753623188,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,"{""classifier__var_smoothing"": 1e-11}",0.4960748792270531,"[""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std"", ""video_mwo_norm_std""]"
P39,valence,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5853462157809984,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5595813204508856,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5885668276972625,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5586755233494364,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5573671497584541,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,svm,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5998389694041868,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,svm,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5241545893719807,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,svm,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6056763285024154,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,svm,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5524355877616748,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,svm,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5394524959742352,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5281803542673108,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,"{""classifier__var_smoothing"": 1e-11}",0.48631239935587756,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5878623188405797,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5343196457326892,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,"{""classifier__var_smoothing"": 1e-11}",0.47785829307568434,"[""video_irisdo_norm_mean"", ""video_irisdo_norm_std"", ""video_eso_norm_mean"", ""video_eso_norm_std"", ""video_enso_norm_mean"", ""video_enso_norm_std"", ""video_mnso_norm_mean"", ""video_mnso_norm_std"", ""video_mwo_norm_mean"", ""video_mwo_norm_std""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5382630654369785,"[""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_gamma__C3""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.6823122529644268,"[""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6144140682184162,"[""eeg_se__PO8"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_se_gamma__C3""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5526277265407701,"[""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_gamma__C3"", ""video_mnso_norm_std""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5827477675303762,"[""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_se_gamma__C3"", ""video_mnso_norm_std""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5626921387790954,"[""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_gamma__C3""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6708937198067632,"[""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6221728151075977,"[""eeg_se__PO8"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_se_gamma__C3""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5410262040696824,"[""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_gamma__C3"", ""video_mnso_norm_std""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6048162787293222,"[""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_se_gamma__C3"", ""video_mnso_norm_std""]"
P39,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,"{""classifier__var_smoothing"": 1e-11}",0.4990576050358659,"[""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_gamma__C3""]"
P39,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,"{""classifier__var_smoothing"": 1e-11}",0.6060697555262772,"[""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7""]"
P39,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,"{""classifier__var_smoothing"": 1e-11}",0.5823451910408431,"[""eeg_se__PO8"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_se_gamma__C3""]"
P39,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,"{""classifier__var_smoothing"": 1e-11}",0.4450300102474016,"[""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_gamma__C3"", ""video_mnso_norm_std""]"
P39,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,"{""classifier__var_smoothing"": 1e-11}",0.49787732396428047,"[""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_se_gamma__C3"", ""video_mnso_norm_std""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5376866490996925,"[""eeg_sd__C4"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__Pz"", ""video_eso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6528143756404626,"[""eeg_se__Fz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__C4"", ""eeg_bp_theta__PO7"", ""eeg_se_alpha__C4""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5705606792563315,"[""eeg_se__PO8"", ""eeg_hm__PO8"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_alpha__Pz"", ""eeg_se_beta__Pz"", ""eeg_se_gamma__C3"", ""video_mnso_norm_std""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.540294246815986,"[""eeg_mf_hz__Fz"", ""eeg_bp_delta__Oz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__Pz"", ""eeg_se_gamma__C3"", ""video_irisdo_norm_std"", ""video_mnso_norm_std""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.6202239789196311,"[""eeg_se__PO8"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_gamma__C3"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5512736056214317,"[""eeg_sd__C4"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__Pz"", ""video_eso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6912146830625092,"[""eeg_se__Fz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__C4"", ""eeg_bp_theta__PO7"", ""eeg_se_alpha__C4""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5816864295125165,"[""eeg_se__PO8"", ""eeg_hm__PO8"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_alpha__Pz"", ""eeg_se_beta__Pz"", ""eeg_se_gamma__C3"", ""video_mnso_norm_std""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.562362758014932,"[""eeg_mf_hz__Fz"", ""eeg_bp_delta__Oz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__Pz"", ""eeg_se_gamma__C3"", ""video_irisdo_norm_std"", ""video_mnso_norm_std""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5975333040550431,"[""eeg_se__PO8"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_gamma__C3"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5233402869272434,"[""eeg_sd__C4"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__Pz"", ""video_eso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5113087395696091,"[""eeg_se__Fz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__C4"", ""eeg_bp_theta__PO7"", ""eeg_se_alpha__C4""]"
P39,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4856993851559069,"[""eeg_se__PO8"", ""eeg_hm__PO8"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_alpha__Pz"", ""eeg_se_beta__Pz"", ""eeg_se_gamma__C3"", ""video_mnso_norm_std""]"
P39,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4445176401698141,"[""eeg_mf_hz__Fz"", ""eeg_bp_delta__Oz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__Pz"", ""eeg_se_gamma__C3"", ""video_irisdo_norm_std"", ""video_mnso_norm_std""]"
P39,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.46790367442541353,"[""eeg_se__PO8"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_gamma__C3"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.6180921534182404,"[""eeg_sd__C4"", ""eeg_se__Fz"", ""eeg_hm__Fz"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_bp_delta__C4"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__Pz"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.646894671351193,"[""eeg_sd__Fz"", ""eeg_se__Fz"", ""eeg_hc__Fz"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_se_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__C4"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__Pz"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Oz"", ""eeg_se_alpha__PO7"", ""eeg_se_alpha__Pz"", ""eeg_bp_gamma__PO8"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__C4""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5818328209632557,"[""eeg_se__C4"", ""eeg_se__PO8"", ""eeg_hm__C4"", ""eeg_hm__PO8"", ""eeg_hc__PO8"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO8"", ""eeg_bp_alpha__Fz"", ""eeg_bp_alpha__Pz"", ""eeg_se_alpha__C4"", ""eeg_se_beta__C3"", ""eeg_se_beta__Pz"", ""eeg_bp_gamma__Pz"", ""eeg_se_gamma__C3"", ""video_eso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5587029717464501,"[""eeg_hm__Fz"", ""eeg_hm__Pz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_bp_delta__Oz"", ""eeg_se_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__Fz"", ""eeg_bp_theta__PO7"", ""eeg_se_theta__Oz"", ""eeg_bp_alpha__Pz"", ""eeg_se_alpha__Pz"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__PO7"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std""]"
P39,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.6750109793588055,"[""eeg_se__PO8"", ""eeg_hm__PO8"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Fz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_bp_alpha__Oz"", ""eeg_bp_alpha__PO8"", ""eeg_se_alpha__Oz"", ""eeg_se_beta__PO7"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__PO7"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std"", ""video_mwo_norm_std""]"
P39,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5739917288830333,"[""eeg_sd__C4"", ""eeg_se__Fz"", ""eeg_hm__Fz"", ""eeg_mf_hz__Cz"", ""eeg_mf_hz__Fz"", ""eeg_bp_delta__C4"", ""eeg_se_delta__Cz"", ""eeg_se_delta__Fz"", ""eeg_se_delta__PO8"", ""eeg_bp_theta__PO7"", ""eeg_se_alpha__Pz"", ""eeg_bp_beta__Cz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__Pz"", ""video_irisdo_norm_std"", ""video_eso_norm_std"", ""video_enso_norm_std"", ""video_mnso_norm_std""]"
