participant,target,classifier,modality,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy
P35,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,114,92,22,62,52,0.725,0.7272727272727273
P35,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,114,91,23,62,52,0.5153846153846154,0.4782608695652174
P35,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,114,91,23,62,52,0.5653846153846154,0.5217391304347826
P35,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,114,91,23,62,52,0.5227272727272727,0.5217391304347826
P35,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,114,91,23,62,52,0.4431818181818182,0.43478260869565216
P35,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,114,92,22,62,52,0.6916666666666667,0.6818181818181818
P35,arousal,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,38,82,0.4411764705882353,0.625
P35,arousal,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,38,82,0.47058823529411764,0.6666666666666666
P35,arousal,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,38,82,0.40625,0.4166666666666667
P35,arousal,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,38,82,0.5625,0.7083333333333334
P35,arousal,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,38,82,0.4375,0.5833333333333334
P35,arousal,svm,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,38,82,0.35294117647058826,0.5
P35,arousal,svm,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,38,82,0.5,0.7083333333333334
P35,arousal,svm,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,38,82,0.375,0.375
P35,arousal,svm,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,38,82,0.5,0.6666666666666666
P35,arousal,svm,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,38,82,0.375,0.4583333333333333
P35,arousal,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,38,82,0.45378151260504196,0.5833333333333334
P35,arousal,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,38,82,0.4411764705882353,0.625
P35,arousal,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,38,82,0.4375,0.5416666666666666
P35,arousal,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,38,82,0.5625,0.7083333333333334
P35,arousal,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,38,82,0.4375,0.5833333333333334
P35,arousal,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,38,82,0.542016806722689,0.7083333333333334
P35,arousal,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,38,82,0.20588235294117646,0.2916666666666667
P35,arousal,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,38,82,0.5,0.625
P35,arousal,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,38,82,0.5,0.6666666666666666
P35,arousal,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,38,82,0.375,0.4166666666666667
P35,arousal,svm,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,38,82,0.46638655462184875,0.5416666666666666
P35,arousal,svm,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,38,82,0.14705882352941177,0.20833333333333334
P35,arousal,svm,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,38,82,0.46875,0.625
P35,arousal,svm,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,38,82,0.5,0.5833333333333334
P35,arousal,svm,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,38,82,0.34375,0.4583333333333333
P35,arousal,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,38,82,0.39495798319327735,0.5
P35,arousal,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,38,82,0.35294117647058826,0.5
P35,arousal,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,38,82,0.375,0.4166666666666667
P35,arousal,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,38,82,0.46875,0.5833333333333334
P35,arousal,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,38,82,0.59375,0.7083333333333334
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,114,91,23,36,78,0.5982142857142857,0.6086956521739131
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,114,91,23,36,78,0.5803571428571428,0.6956521739130435
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,114,91,23,36,78,0.5044642857142857,0.4782608695652174
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,114,91,23,36,78,0.5583333333333333,0.6521739130434783
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,114,92,22,36,78,0.4476190476190476,0.45454545454545453
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,114,91,23,36,78,0.6294642857142857,0.6521739130434783
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,114,91,23,36,78,0.6517857142857143,0.7391304347826086
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,114,91,23,36,78,0.5669642857142857,0.5652173913043478
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,114,91,23,36,78,0.49583333333333335,0.6086956521739131
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,114,92,22,36,78,0.3333333333333333,0.45454545454545453
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,114,91,23,36,78,0.5491071428571428,0.6521739130434783
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,114,91,23,36,78,0.48660714285714285,0.5652173913043478
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,114,91,23,36,78,0.6607142857142857,0.6956521739130435
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,114,91,23,36,78,0.5583333333333333,0.6521739130434783
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,114,92,22,36,78,0.26666666666666666,0.36363636363636365
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,114,91,23,36,78,0.6205357142857143,0.6956521739130435
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,114,91,23,36,78,0.4955357142857143,0.5217391304347826
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,114,91,23,36,78,0.6294642857142857,0.6521739130434783
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,114,91,23,36,78,0.5583333333333333,0.6521739130434783
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,114,92,22,36,78,0.3047619047619048,0.36363636363636365
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,114,91,23,36,78,0.5267857142857143,0.5652173913043478
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,114,91,23,36,78,0.5669642857142857,0.5652173913043478
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,114,91,23,36,78,0.6294642857142857,0.6521739130434783
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,114,91,23,36,78,0.525,0.6086956521739131
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,114,92,22,36,78,0.26666666666666666,0.36363636363636365
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,114,91,23,36,78,0.42410714285714285,0.4782608695652174
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,114,91,23,36,78,0.4151785714285714,0.5217391304347826
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,114,91,23,36,78,0.6205357142857143,0.6956521739130435
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,114,91,23,36,78,0.5541666666666667,0.6086956521739131
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,114,92,22,36,78,0.26666666666666666,0.36363636363636365
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,114,91,23,36,78,0.6517857142857143,0.7391304347826086
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,114,91,23,36,78,0.7321428571428572,0.7391304347826086
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,114,91,23,36,78,0.6696428571428572,0.6521739130434783
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,114,91,23,36,78,0.65,0.6956521739130435
P35,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,114,92,22,36,78,0.23809523809523808,0.2727272727272727
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,114,91,23,36,78,0.6517857142857143,0.7391304347826086
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,114,91,23,36,78,0.4151785714285714,0.5217391304347826
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,114,91,23,36,78,0.6607142857142857,0.6956521739130435
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,114,91,23,36,78,0.5583333333333333,0.6521739130434783
P35,arousal,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,114,92,22,36,78,0.4714285714285714,0.5909090909090909
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,114,91,23,36,78,0.5982142857142857,0.6086956521739131
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,114,91,23,36,78,0.5089285714285714,0.6521739130434783
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,114,91,23,36,78,0.6205357142857143,0.6956521739130435
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,114,91,23,36,78,0.4625,0.5652173913043478
P35,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,114,92,22,36,78,0.37142857142857144,0.45454545454545453
P36,valence,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,51,69,0.548951048951049,0.5416666666666666
P36,valence,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,51,69,0.6071428571428572,0.625
P36,valence,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,51,69,0.7071428571428571,0.7083333333333334
P36,valence,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,51,69,0.6214285714285714,0.625
P36,valence,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,51,69,0.65,0.625
P36,valence,svm,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,51,69,0.465034965034965,0.4583333333333333
P36,valence,svm,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,51,69,0.6071428571428572,0.625
P36,valence,svm,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,51,69,0.5642857142857143,0.5416666666666666
P36,valence,svm,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,51,69,0.5714285714285714,0.5833333333333334
P36,valence,svm,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,51,69,0.6071428571428571,0.5416666666666666
P36,valence,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,51,69,0.5174825174825175,0.5
P36,valence,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,51,69,0.6142857142857143,0.5833333333333334
P36,valence,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,51,69,0.6357142857142857,0.625
P36,valence,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,51,69,0.5357142857142857,0.5416666666666666
P36,valence,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,51,69,0.7142857142857143,0.6666666666666666
P36,valence,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,51,69,0.5874125874125874,0.5833333333333334
P36,valence,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,51,69,0.6214285714285714,0.625
P36,valence,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,51,69,0.7071428571428571,0.7083333333333334
P36,valence,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,51,69,0.5714285714285714,0.5833333333333334
P36,valence,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,51,69,0.7357142857142858,0.7083333333333334
P36,valence,svm,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,51,69,0.5419580419580419,0.5416666666666666
P36,valence,svm,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,51,69,0.55,0.5416666666666666
P36,valence,svm,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,51,69,0.6714285714285715,0.6666666666666666
P36,valence,svm,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,51,69,0.5,0.5
P36,valence,svm,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,51,69,0.7142857142857143,0.6666666666666666
P36,valence,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,51,69,0.6013986013986015,0.5833333333333334
P36,valence,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,51,69,0.65,0.625
P36,valence,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,51,69,0.6714285714285715,0.6666666666666666
P36,valence,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,51,69,0.5357142857142857,0.5416666666666666
P36,valence,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,51,69,0.7142857142857143,0.6666666666666666
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,102,81,21,46,56,0.6272727272727273,0.6190476190476191
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,102,81,21,46,56,0.7638888888888888,0.7619047619047619
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,102,82,20,46,56,0.7626262626262625,0.75
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,102,82,20,46,56,0.5505050505050505,0.55
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,102,82,20,46,56,0.8333333333333333,0.85
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,102,81,21,46,56,0.6227272727272727,0.6190476190476191
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,102,81,21,46,56,0.6666666666666666,0.6666666666666666
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,102,82,20,46,56,0.6515151515151515,0.65
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,102,82,20,46,56,0.6868686868686869,0.7
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,102,82,20,46,56,0.6262626262626263,0.6
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,102,81,21,46,56,0.5272727272727272,0.5238095238095238
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,102,81,21,46,56,0.7083333333333333,0.7142857142857143
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,102,82,20,46,56,0.8080808080808081,0.8
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,102,82,20,46,56,0.606060606060606,0.6
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,102,82,20,46,56,0.6161616161616161,0.6
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,102,81,21,46,56,0.5272727272727272,0.5238095238095238
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,102,81,21,46,56,0.7083333333333333,0.7142857142857143
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,102,82,20,46,56,0.7070707070707071,0.7
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,102,82,20,46,56,0.5858585858585859,0.6
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,102,82,20,46,56,0.6161616161616161,0.6
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,102,81,21,46,56,0.5727272727272728,0.5714285714285714
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,102,81,21,46,56,0.6666666666666666,0.6666666666666666
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,102,82,20,46,56,0.6616161616161615,0.65
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,102,82,20,46,56,0.5303030303030303,0.55
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,102,82,20,46,56,0.7424242424242424,0.75
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,102,81,21,46,56,0.5772727272727273,0.5714285714285714
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,102,81,21,46,56,0.6111111111111112,0.6190476190476191
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,102,82,20,46,56,0.6717171717171717,0.65
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,102,82,20,46,56,0.5858585858585859,0.6
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,102,82,20,46,56,0.6161616161616161,0.6
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,102,81,21,46,56,0.5227272727272727,0.5238095238095238
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,102,81,21,46,56,0.75,0.7619047619047619
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,102,82,20,46,56,0.606060606060606,0.6
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,102,82,20,46,56,0.6767676767676767,0.7
P36,valence,logreg,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,102,82,20,46,56,0.5707070707070707,0.55
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,102,81,21,46,56,0.42727272727272725,0.42857142857142855
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,102,81,21,46,56,0.6527777777777778,0.6666666666666666
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,102,82,20,46,56,0.6515151515151515,0.65
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,102,82,20,46,56,0.7323232323232323,0.75
P36,valence,svm,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,102,82,20,46,56,0.595959595959596,0.6
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,1,20,5,102,81,21,46,56,0.5363636363636364,0.5238095238095238
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,2,20,5,102,81,21,46,56,0.7083333333333333,0.7142857142857143
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,3,20,5,102,82,20,46,56,0.595959595959596,0.6
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,4,20,5,102,82,20,46,56,0.595959595959596,0.6
P36,valence,gnb,multimodal,all_eeg_plus_face,all_channels,20,primary,130,5,20,5,102,82,20,46,56,0.4797979797979798,0.45
P36,arousal,logreg,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,31,89,0.5,0.75
P36,arousal,logreg,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,31,89,0.2222222222222222,0.3333333333333333
P36,arousal,logreg,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,31,89,0.38888888888888884,0.4166666666666667
P36,arousal,logreg,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,31,89,0.5,0.75
P36,arousal,logreg,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,31,89,0.5504201680672269,0.5416666666666666
P36,arousal,svm,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,31,89,0.3333333333333333,0.4166666666666667
P36,arousal,svm,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,31,89,0.19444444444444445,0.2916666666666667
P36,arousal,svm,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,31,89,0.5555555555555556,0.5833333333333334
P36,arousal,svm,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,31,89,0.5555555555555556,0.75
P36,arousal,svm,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,31,89,0.46638655462184875,0.5416666666666666
P36,arousal,gnb,face,face_geometry,all_face,5,primary,10,1,5,5,120,96,24,31,89,0.4166666666666667,0.625
P36,arousal,gnb,face,face_geometry,all_face,5,primary,10,2,5,5,120,96,24,31,89,0.3611111111111111,0.5416666666666666
P36,arousal,gnb,face,face_geometry,all_face,5,primary,10,3,5,5,120,96,24,31,89,0.3055555555555556,0.4583333333333333
P36,arousal,gnb,face,face_geometry,all_face,5,primary,10,4,5,5,120,96,24,31,89,0.5,0.75
P36,arousal,gnb,face,face_geometry,all_face,5,primary,10,5,5,5,120,96,24,31,89,0.46638655462184875,0.5416666666666666
P36,arousal,logreg,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,31,89,0.5,0.75
P36,arousal,logreg,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,31,89,0.2222222222222222,0.3333333333333333
P36,arousal,logreg,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,31,89,0.3611111111111111,0.375
P36,arousal,logreg,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,31,89,0.6944444444444444,0.7916666666666666
P36,arousal,logreg,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,31,89,0.5084033613445378,0.5416666666666666
P36,arousal,svm,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,31,89,0.5,0.5
P36,arousal,svm,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,31,89,0.6666666666666667,0.5833333333333334
P36,arousal,svm,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,31,89,0.5833333333333333,0.5416666666666666
P36,arousal,svm,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,31,89,0.75,0.7916666666666666
P36,arousal,svm,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,31,89,0.46638655462184875,0.5416666666666666
P36,arousal,gnb,face,face_geometry,all_face,all,primary,10,1,all,5,120,96,24,31,89,0.4444444444444444,0.5833333333333334
P36,arousal,gnb,face,face_geometry,all_face,all,primary,10,2,all,5,120,96,24,31,89,0.25,0.375
P36,arousal,gnb,face,face_geometry,all_face,all,primary,10,3,all,5,120,96,24,31,89,0.41666666666666663,0.5416666666666666
P36,arousal,gnb,face,face_geometry,all_face,all,primary,10,4,all,5,120,96,24,31,89,0.4722222222222222,0.7083333333333334
P36,arousal,gnb,face,face_geometry,all_face,all,primary,10,5,all,5,120,96,24,31,89,0.39495798319327735,0.5
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,102,81,21,22,80,0.5875,0.47619047619047616
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,102,81,21,22,80,0.58125,0.5714285714285714
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,102,82,20,22,80,0.5625,0.6
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,102,82,20,22,80,0.8125,0.7
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,102,82,20,22,80,0.375,0.45
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,102,81,21,22,80,0.45,0.47619047619047616
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,102,81,21,22,80,0.64375,0.6666666666666666
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,102,82,20,22,80,0.59375,0.65
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,102,82,20,22,80,0.625,0.85
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,102,82,20,22,80,0.46875,0.6
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,1,5,5,102,81,21,22,80,0.575,0.6666666666666666
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,2,5,5,102,81,21,22,80,0.675,0.7142857142857143
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,3,5,5,102,82,20,22,80,0.5,0.8
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,4,5,5,102,82,20,22,80,0.5625,0.75
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,5,primary,130,5,5,5,102,82,20,22,80,0.4375,0.7
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,102,81,21,22,80,0.65,0.5714285714285714
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,102,81,21,22,80,0.6125,0.6190476190476191
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,102,82,20,22,80,0.71875,0.7
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,102,82,20,22,80,0.5625,0.75
P36,arousal,logreg,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,102,82,20,22,80,0.53125,0.7
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,102,81,21,22,80,0.74375,0.7142857142857143
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,2,10,5,102,81,21,22,80,0.7125,0.6666666666666666
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,3,10,5,102,82,20,22,80,0.625,0.7
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,4,10,5,102,82,20,22,80,0.71875,0.7
P36,arousal,svm,multimodal,all_eeg_plus_face,all_channels,10,primary,130,5,10,5,102,82,20,22,80,0.53125,0.7
P36,arousal,gnb,multimodal,all_eeg_plus_face,all_channels,10,primary,130,1,10,5,102,81,21,22,80,0.70625,0.7619047619047619
