mode,target,modality,classifier,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
general,arousal,eeg,gnb,5,5,eeg_bp_delta__C3,0,46,0.0,3.2267981798649346
general,arousal,eeg,gnb,5,5,eeg_bp_delta__C4,0,46,0.0,1.2089279962632482
general,arousal,eeg,gnb,5,5,eeg_bp_delta__Cz,0,46,0.0,2.8695574733526046
general,arousal,eeg,gnb,5,5,eeg_bp_delta__Fz,0,46,0.0,14.59418396218433
general,arousal,eeg,gnb,5,5,eeg_bp_delta__Oz,0,46,0.0,2.4763231873120217
general,arousal,eeg,gnb,5,5,eeg_bp_delta__PO7,0,46,0.0,8.26586870961861
general,arousal,eeg,gnb,5,5,eeg_bp_delta__PO8,0,46,0.0,3.866287350380527
general,arousal,eeg,gnb,5,5,eeg_bp_delta__Pz,0,46,0.0,1.5058796519387385
general,arousal,eeg,gnb,5,5,eeg_bp_gamma__C3,0,46,0.0,12.259443384329893
general,arousal,eeg,gnb,5,5,eeg_bp_gamma__C4,0,46,0.0,0.8474469080139773
general,arousal,eeg,gnb,5,5,eeg_bp_gamma__Cz,0,46,0.0,5.118524455676157
general,arousal,eeg,gnb,5,5,eeg_bp_gamma__Fz,0,46,0.0,10.13472907742128
general,arousal,eeg,gnb,5,5,eeg_bp_gamma__Oz,0,46,0.0,2.617569658532298
general,arousal,eeg,gnb,5,5,eeg_bp_gamma__PO7,0,46,0.0,5.098158318816695
