participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,modality
P32,valence,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,120,96,24,58,62,0.4166666666666666,0.4166666666666667,eeg
P32,valence,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,120,96,24,58,62,0.5416666666666667,0.5416666666666666,eeg
P32,valence,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,120,96,24,58,62,0.6958041958041958,0.7083333333333334,eeg
P32,valence,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,120,96,24,58,62,0.5874125874125874,0.5833333333333334,eeg
P32,valence,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666,eeg
P32,valence,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,120,96,24,58,62,0.4583333333333333,0.4583333333333333,eeg
P32,valence,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,120,96,24,58,62,0.5,0.5,eeg
P32,valence,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,120,96,24,58,62,0.6503496503496503,0.6666666666666666,eeg
P32,valence,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,120,96,24,58,62,0.6573426573426573,0.6666666666666666,eeg
P32,valence,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666,eeg
P32,valence,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,120,96,24,58,62,0.5833333333333334,0.5833333333333334,eeg
P32,valence,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,120,96,24,58,62,0.5,0.5,eeg
P32,arousal,logreg,all_eeg,all_channels,8,primary,120,1,8,5,120,96,24,16,104,0.5,0.625,eeg
P32,arousal,logreg,all_eeg,all_channels,8,primary,120,2,8,5,120,96,24,16,104,0.7857142857142857,0.875,eeg
P32,arousal,logreg,all_eeg,all_channels,8,primary,120,3,8,5,120,96,24,16,104,0.2619047619047619,0.4583333333333333,eeg
P32,arousal,logreg,all_eeg,all_channels,8,primary,120,4,8,5,120,96,24,16,104,0.5714285714285714,0.75,eeg
P32,arousal,logreg,all_eeg,all_channels,8,primary,120,5,8,5,120,96,24,16,104,0.65,0.5833333333333334,eeg
P32,arousal,svm,all_eeg,all_channels,8,primary,120,1,8,5,120,96,24,16,104,0.4761904761904761,0.5833333333333334,eeg
P32,arousal,svm,all_eeg,all_channels,8,primary,120,2,8,5,120,96,24,16,104,0.7857142857142857,0.875,eeg
P32,arousal,svm,all_eeg,all_channels,8,primary,120,3,8,5,120,96,24,16,104,0.3571428571428571,0.625,eeg
P32,arousal,svm,all_eeg,all_channels,8,primary,120,4,8,5,120,96,24,16,104,0.5714285714285714,0.75,eeg
P32,arousal,svm,all_eeg,all_channels,8,primary,120,5,8,5,120,96,24,16,104,0.45,0.5833333333333334,eeg
P32,arousal,gnb,all_eeg,all_channels,8,primary,120,1,8,5,120,96,24,16,104,0.3809523809523809,0.6666666666666666,eeg
P32,arousal,gnb,all_eeg,all_channels,8,primary,120,2,8,5,120,96,24,16,104,0.7857142857142857,0.875,eeg
P32,arousal,gnb,all_eeg,all_channels,8,primary,120,3,8,5,120,96,24,16,104,0.4047619047619047,0.7083333333333334,eeg
P32,arousal,gnb,all_eeg,all_channels,8,primary,120,4,8,5,120,96,24,16,104,0.6428571428571428,0.875,eeg
P32,arousal,gnb,all_eeg,all_channels,8,primary,120,5,8,5,120,96,24,16,104,0.425,0.7083333333333334,eeg
P32,arousal,logreg,all_eeg,all_channels,10,primary,120,1,10,5,120,96,24,16,104,0.3333333333333333,0.5833333333333334,eeg
P32,arousal,logreg,all_eeg,all_channels,10,primary,120,2,10,5,120,96,24,16,104,0.6428571428571428,0.875,eeg
P32,arousal,logreg,all_eeg,all_channels,10,primary,120,3,10,5,120,96,24,16,104,0.3095238095238095,0.5416666666666666,eeg
P32,arousal,logreg,all_eeg,all_channels,10,primary,120,4,10,5,120,96,24,16,104,0.7380952380952381,0.7916666666666666,eeg
P32,arousal,logreg,all_eeg,all_channels,10,primary,120,5,10,5,120,96,24,16,104,0.65,0.5833333333333334,eeg
P32,arousal,svm,all_eeg,all_channels,10,primary,120,1,10,5,120,96,24,16,104,0.6428571428571428,0.625,eeg
P32,arousal,svm,all_eeg,all_channels,10,primary,120,2,10,5,120,96,24,16,104,0.5952380952380952,0.7916666666666666,eeg
P32,arousal,svm,all_eeg,all_channels,10,primary,120,3,10,5,120,96,24,16,104,0.3809523809523809,0.6666666666666666,eeg
P32,arousal,svm,all_eeg,all_channels,10,primary,120,4,10,5,120,96,24,16,104,0.7619047619047619,0.8333333333333334,eeg
P32,arousal,svm,all_eeg,all_channels,10,primary,120,5,10,5,120,96,24,16,104,0.4,0.6666666666666666,eeg
P32,arousal,gnb,all_eeg,all_channels,10,primary,120,1,10,5,120,96,24,16,104,0.3571428571428571,0.625,eeg
P32,arousal,gnb,all_eeg,all_channels,10,primary,120,2,10,5,120,96,24,16,104,0.6190476190476191,0.8333333333333334,eeg
P32,arousal,gnb,all_eeg,all_channels,10,primary,120,3,10,5,120,96,24,16,104,0.4523809523809524,0.7916666666666666,eeg
P32,arousal,gnb,all_eeg,all_channels,10,primary,120,4,10,5,120,96,24,16,104,0.6190476190476191,0.8333333333333334,eeg
P32,arousal,gnb,all_eeg,all_channels,10,primary,120,5,10,5,120,96,24,16,104,0.425,0.7083333333333334,eeg
P32,arousal,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,120,96,24,16,104,0.238095238095238,0.4166666666666667,eeg
P32,arousal,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,120,96,24,16,104,0.7619047619047619,0.8333333333333334,eeg
P32,arousal,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,120,96,24,16,104,0.5952380952380952,0.5416666666666666,eeg
P32,arousal,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,120,96,24,16,104,0.5,0.625,eeg
P32,arousal,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,120,96,24,16,104,0.5,0.8333333333333334,eeg
P32,arousal,svm,paper_compact,all_channels,8,secondary,64,1,8,5,120,96,24,16,104,0.3333333333333333,0.5833333333333334,eeg
P32,arousal,svm,paper_compact,all_channels,8,secondary,64,2,8,5,120,96,24,16,104,0.7619047619047619,0.8333333333333334,eeg
P32,arousal,svm,paper_compact,all_channels,8,secondary,64,3,8,5,120,96,24,16,104,0.5,0.625,eeg
P32,arousal,svm,paper_compact,all_channels,8,secondary,64,4,8,5,120,96,24,16,104,0.3809523809523809,0.6666666666666666,eeg
P32,arousal,svm,paper_compact,all_channels,8,secondary,64,5,8,5,120,96,24,16,104,0.65,0.5833333333333334,eeg
P32,arousal,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,120,96,24,16,104,0.3809523809523809,0.6666666666666666,eeg
P32,arousal,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,120,96,24,16,104,0.7619047619047619,0.8333333333333334,eeg
P32,arousal,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,120,96,24,16,104,0.6190476190476191,0.8333333333333334,eeg
P32,arousal,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,120,96,24,16,104,0.5952380952380952,0.7916666666666666,eeg
P32,arousal,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,120,96,24,16,104,0.775,0.7916666666666666,eeg
P32,arousal,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,120,96,24,16,104,0.238095238095238,0.4166666666666667,eeg
P32,arousal,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,120,96,24,16,104,0.7619047619047619,0.8333333333333334,eeg
P32,arousal,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,120,96,24,16,104,0.5238095238095238,0.6666666666666666,eeg
P32,arousal,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,120,96,24,16,104,0.3571428571428571,0.625,eeg
P32,arousal,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,120,96,24,16,104,0.55,0.5833333333333334,eeg
P32,arousal,svm,paper_compact,all_channels,10,secondary,64,1,10,5,120,96,24,16,104,0.3333333333333333,0.5833333333333334,eeg
P32,arousal,svm,paper_compact,all_channels,10,secondary,64,2,10,5,120,96,24,16,104,0.7619047619047619,0.8333333333333334,eeg
P32,arousal,svm,paper_compact,all_channels,10,secondary,64,3,10,5,120,96,24,16,104,0.5238095238095238,0.6666666666666666,eeg
P32,arousal,svm,paper_compact,all_channels,10,secondary,64,4,10,5,120,96,24,16,104,0.3809523809523809,0.6666666666666666,eeg
P32,arousal,svm,paper_compact,all_channels,10,secondary,64,5,10,5,120,96,24,16,104,0.675,0.625,eeg
P32,arousal,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,120,96,24,16,104,0.3571428571428571,0.625,eeg
P32,arousal,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,120,96,24,16,104,0.7619047619047619,0.8333333333333334,eeg
P32,arousal,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,120,96,24,16,104,0.6190476190476191,0.8333333333333334,eeg
P32,arousal,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,120,96,24,16,104,0.4047619047619047,0.7083333333333334,eeg
P32,arousal,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,120,96,24,16,104,0.725,0.7083333333333334,eeg
P32,arousal,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,120,96,24,16,104,0.2619047619047619,0.4583333333333333,eeg
P32,arousal,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,120,96,24,16,104,0.6904761904761905,0.7083333333333334,eeg
P32,arousal,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,120,96,24,16,104,0.5238095238095238,0.6666666666666666,eeg
P32,arousal,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,120,96,24,16,104,0.5952380952380952,0.5416666666666666,eeg
P32,arousal,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,120,96,24,16,104,0.5,0.8333333333333334,eeg
P32,arousal,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,120,96,24,16,104,0.2857142857142857,0.5,eeg
P32,arousal,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,120,96,24,16,104,0.6904761904761905,0.7083333333333334,eeg
P32,arousal,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,120,96,24,16,104,0.5238095238095238,0.6666666666666666,eeg
P32,arousal,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,120,96,24,16,104,0.6428571428571428,0.625,eeg
P32,arousal,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,120,96,24,16,104,0.675,0.625,eeg
P32,arousal,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,120,96,24,16,104,0.3809523809523809,0.6666666666666666,eeg
P32,arousal,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,120,96,24,16,104,0.6428571428571428,0.875,eeg
P32,arousal,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,120,96,24,16,104,0.4761904761904761,0.8333333333333334,eeg
P32,arousal,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,120,96,24,16,104,0.5714285714285714,0.75,eeg
P32,arousal,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,120,96,24,16,104,0.775,0.7916666666666666,eeg
P32,arousal,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,120,96,24,16,104,0.2857142857142857,0.5,eeg
P32,arousal,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,120,96,24,16,104,0.6904761904761905,0.7083333333333334,eeg
P32,arousal,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,120,96,24,16,104,0.5238095238095238,0.6666666666666666,eeg
P32,arousal,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,120,96,24,16,104,0.6904761904761905,0.4583333333333333,eeg
P32,arousal,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,120,96,24,16,104,0.5,0.8333333333333334,eeg
P32,arousal,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,120,96,24,16,104,0.2619047619047619,0.4583333333333333,eeg
P32,arousal,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,120,96,24,16,104,0.5,0.625,eeg
P32,arousal,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,120,96,24,16,104,0.4047619047619047,0.7083333333333334,eeg
P32,arousal,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,120,96,24,16,104,0.5952380952380952,0.5416666666666666,eeg
P32,arousal,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,120,96,24,16,104,0.75,0.75,eeg
P32,arousal,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,120,96,24,16,104,0.3809523809523809,0.6666666666666666,eeg
P32,arousal,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,120,96,24,16,104,0.5714285714285714,0.75,eeg
P32,arousal,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,120,96,24,16,104,0.4285714285714285,0.75,eeg
P32,arousal,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,120,96,24,16,104,0.5238095238095238,0.6666666666666666,eeg
P32,arousal,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,120,96,24,16,104,0.625,0.7083333333333334,eeg
P33,valence,logreg,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,60,57,0.4583333333333333,0.4583333333333333,eeg
P33,valence,logreg,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,60,57,0.5833333333333334,0.5833333333333334,eeg
P33,valence,logreg,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,60,57,0.4734848484848485,0.4782608695652174,eeg
P33,valence,logreg,all_eeg,all_channels,8,primary,120,4,8,5,117,94,23,60,57,0.5227272727272727,0.5217391304347826,eeg
P33,valence,logreg,all_eeg,all_channels,8,primary,120,5,8,5,117,94,23,60,57,0.5151515151515151,0.5217391304347826,eeg
P33,valence,svm,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,60,57,0.5,0.5,eeg
P33,valence,svm,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,60,57,0.4583333333333333,0.4583333333333333,eeg
P33,valence,svm,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,60,57,0.3901515151515151,0.391304347826087,eeg
P33,valence,svm,all_eeg,all_channels,8,primary,120,4,8,5,117,94,23,60,57,0.4356060606060606,0.4347826086956521,eeg
P33,valence,svm,all_eeg,all_channels,8,primary,120,5,8,5,117,94,23,60,57,0.6401515151515151,0.6521739130434783,eeg
P33,valence,gnb,all_eeg,all_channels,8,primary,120,1,8,5,117,93,24,60,57,0.4166666666666667,0.4166666666666667,eeg
P33,valence,gnb,all_eeg,all_channels,8,primary,120,2,8,5,117,93,24,60,57,0.4583333333333333,0.4583333333333333,eeg
P33,valence,gnb,all_eeg,all_channels,8,primary,120,3,8,5,117,94,23,60,57,0.4242424242424242,0.4347826086956521,eeg
P33,valence,gnb,all_eeg,all_channels,8,primary,120,4,8,5,117,94,23,60,57,0.5151515151515151,0.5217391304347826,eeg
P33,valence,gnb,all_eeg,all_channels,8,primary,120,5,8,5,117,94,23,60,57,0.5946969696969697,0.6086956521739131,eeg
P33,valence,logreg,all_eeg,all_channels,10,primary,120,1,10,5,117,93,24,60,57,0.4583333333333333,0.4583333333333333,eeg
P33,valence,logreg,all_eeg,all_channels,10,primary,120,2,10,5,117,93,24,60,57,0.5416666666666667,0.5416666666666666,eeg
P33,valence,logreg,all_eeg,all_channels,10,primary,120,3,10,5,117,94,23,60,57,0.4734848484848485,0.4782608695652174,eeg
P33,valence,logreg,all_eeg,all_channels,10,primary,120,4,10,5,117,94,23,60,57,0.5227272727272727,0.5217391304347826,eeg
P33,valence,logreg,all_eeg,all_channels,10,primary,120,5,10,5,117,94,23,60,57,0.4734848484848485,0.4782608695652174,eeg
P33,valence,svm,all_eeg,all_channels,10,primary,120,1,10,5,117,93,24,60,57,0.5,0.5,eeg
P33,valence,svm,all_eeg,all_channels,10,primary,120,2,10,5,117,93,24,60,57,0.625,0.625,eeg
P33,valence,svm,all_eeg,all_channels,10,primary,120,3,10,5,117,94,23,60,57,0.4356060606060606,0.4347826086956521,eeg
P33,valence,svm,all_eeg,all_channels,10,primary,120,4,10,5,117,94,23,60,57,0.5606060606060606,0.5652173913043478,eeg
P33,valence,svm,all_eeg,all_channels,10,primary,120,5,10,5,117,94,23,60,57,0.4696969696969696,0.4782608695652174,eeg
P33,valence,gnb,all_eeg,all_channels,10,primary,120,1,10,5,117,93,24,60,57,0.4166666666666667,0.4166666666666667,eeg
P33,valence,gnb,all_eeg,all_channels,10,primary,120,2,10,5,117,93,24,60,57,0.5,0.5,eeg
P33,valence,gnb,all_eeg,all_channels,10,primary,120,3,10,5,117,94,23,60,57,0.4242424242424242,0.4347826086956521,eeg
P33,valence,gnb,all_eeg,all_channels,10,primary,120,4,10,5,117,94,23,60,57,0.6401515151515151,0.6521739130434783,eeg
P33,valence,gnb,all_eeg,all_channels,10,primary,120,5,10,5,117,94,23,60,57,0.553030303030303,0.5652173913043478,eeg
P33,valence,logreg,hjorth,all_channels,8,primary,16,1,8,5,117,93,24,60,57,0.375,0.375,eeg
P33,valence,logreg,hjorth,all_channels,8,primary,16,2,8,5,117,93,24,60,57,0.4583333333333333,0.4583333333333333,eeg
P33,valence,logreg,hjorth,all_channels,8,primary,16,3,8,5,117,94,23,60,57,0.4318181818181818,0.4347826086956521,eeg
P33,valence,logreg,hjorth,all_channels,8,primary,16,4,8,5,117,94,23,60,57,0.6439393939393939,0.6521739130434783,eeg
P33,valence,logreg,hjorth,all_channels,8,primary,16,5,8,5,117,94,23,60,57,0.3901515151515151,0.391304347826087,eeg
P33,valence,svm,hjorth,all_channels,8,primary,16,1,8,5,117,93,24,60,57,0.4166666666666666,0.4166666666666667,eeg
P33,valence,svm,hjorth,all_channels,8,primary,16,2,8,5,117,93,24,60,57,0.5,0.5,eeg
P33,valence,svm,hjorth,all_channels,8,primary,16,3,8,5,117,94,23,60,57,0.4318181818181818,0.4347826086956521,eeg
P33,valence,svm,hjorth,all_channels,8,primary,16,4,8,5,117,94,23,60,57,0.6439393939393939,0.6521739130434783,eeg
P33,valence,svm,hjorth,all_channels,8,primary,16,5,8,5,117,94,23,60,57,0.3863636363636363,0.391304347826087,eeg
P33,valence,gnb,hjorth,all_channels,8,primary,16,1,8,5,117,93,24,60,57,0.3333333333333333,0.3333333333333333,eeg
P33,valence,gnb,hjorth,all_channels,8,primary,16,2,8,5,117,93,24,60,57,0.5833333333333334,0.5833333333333334,eeg
P33,valence,gnb,hjorth,all_channels,8,primary,16,3,8,5,117,94,23,60,57,0.3409090909090909,0.3478260869565217,eeg
P33,valence,gnb,hjorth,all_channels,8,primary,16,4,8,5,117,94,23,60,57,0.5568181818181819,0.5652173913043478,eeg
P33,valence,gnb,hjorth,all_channels,8,primary,16,5,8,5,117,94,23,60,57,0.4318181818181818,0.4347826086956521,eeg
P33,valence,logreg,hjorth,all_channels,10,primary,16,1,10,5,117,93,24,60,57,0.4166666666666667,0.4166666666666667,eeg
P33,valence,logreg,hjorth,all_channels,10,primary,16,2,10,5,117,93,24,60,57,0.5,0.5,eeg
P33,valence,logreg,hjorth,all_channels,10,primary,16,3,10,5,117,94,23,60,57,0.4318181818181818,0.4347826086956521,eeg
P33,valence,logreg,hjorth,all_channels,10,primary,16,4,10,5,117,94,23,60,57,0.6477272727272727,0.6521739130434783,eeg
P33,valence,logreg,hjorth,all_channels,10,primary,16,5,10,5,117,94,23,60,57,0.4772727272727273,0.4782608695652174,eeg
P33,valence,svm,hjorth,all_channels,10,primary,16,1,10,5,117,93,24,60,57,0.375,0.375,eeg
P33,valence,svm,hjorth,all_channels,10,primary,16,2,10,5,117,93,24,60,57,0.5416666666666667,0.5416666666666666,eeg
P33,valence,svm,hjorth,all_channels,10,primary,16,3,10,5,117,94,23,60,57,0.4318181818181818,0.4347826086956521,eeg
P33,valence,svm,hjorth,all_channels,10,primary,16,4,10,5,117,94,23,60,57,0.5113636363636364,0.5217391304347826,eeg
P33,valence,svm,hjorth,all_channels,10,primary,16,5,10,5,117,94,23,60,57,0.3901515151515151,0.391304347826087,eeg
P33,valence,gnb,hjorth,all_channels,10,primary,16,1,10,5,117,93,24,60,57,0.375,0.375,eeg
P33,valence,gnb,hjorth,all_channels,10,primary,16,2,10,5,117,93,24,60,57,0.5,0.5,eeg
P33,valence,gnb,hjorth,all_channels,10,primary,16,3,10,5,117,94,23,60,57,0.3409090909090909,0.3478260869565217,eeg
P33,valence,gnb,hjorth,all_channels,10,primary,16,4,10,5,117,94,23,60,57,0.5568181818181819,0.5652173913043478,eeg
P33,valence,gnb,hjorth,all_channels,10,primary,16,5,10,5,117,94,23,60,57,0.3863636363636363,0.391304347826087,eeg
P33,valence,logreg,time_statistical,all_channels,all,primary,8,1,all,5,117,93,24,60,57,0.5833333333333334,0.5833333333333334,eeg
P33,valence,logreg,time_statistical,all_channels,all,primary,8,2,all,5,117,93,24,60,57,0.5833333333333334,0.5833333333333334,eeg
P33,valence,logreg,time_statistical,all_channels,all,primary,8,3,all,5,117,94,23,60,57,0.3825757575757575,0.391304347826087,eeg
P33,valence,logreg,time_statistical,all_channels,all,primary,8,4,all,5,117,94,23,60,57,0.4772727272727273,0.4782608695652174,eeg
P33,valence,logreg,time_statistical,all_channels,all,primary,8,5,all,5,117,94,23,60,57,0.3901515151515151,0.391304347826087,eeg
P33,valence,svm,time_statistical,all_channels,all,primary,8,1,all,5,117,93,24,60,57,0.625,0.625,eeg
P33,valence,svm,time_statistical,all_channels,all,primary,8,2,all,5,117,93,24,60,57,0.5833333333333334,0.5833333333333334,eeg
P33,valence,svm,time_statistical,all_channels,all,primary,8,3,all,5,117,94,23,60,57,0.4696969696969696,0.4782608695652174,eeg
P33,valence,svm,time_statistical,all_channels,all,primary,8,4,all,5,117,94,23,60,57,0.4734848484848485,0.4782608695652174,eeg
P33,valence,svm,time_statistical,all_channels,all,primary,8,5,all,5,117,94,23,60,57,0.3863636363636363,0.391304347826087,eeg
P33,valence,gnb,time_statistical,all_channels,all,primary,8,1,all,5,117,93,24,60,57,0.5,0.5,eeg
P33,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,117,93,24,60,57,0.5,0.5,eeg
P33,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,117,94,23,60,57,0.3446969696969697,0.3478260869565217,eeg
P33,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,117,94,23,60,57,0.4734848484848485,0.4782608695652174,eeg
P33,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,117,94,23,60,57,0.4545454545454545,0.4347826086956521,eeg
