participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size
P40,arousal,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5503174603174603,0.06082596845010915,"[0.5444444444444445, 0.4888888888888889, 0.5666666666666667, 0.6444444444444444, 0.5071428571428571]",0.5583333333333333,46,74,120
P40,arousal,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.5171428571428571,0.09459039010239283,"[0.5444444444444445, 0.45555555555555555, 0.6111111111111112, 0.5888888888888888, 0.3857142857142857]",0.5333333333333333,46,74,120
P40,arousal,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.4411111111111111,0.14030390295777656,"[0.5666666666666667, 0.34444444444444444, 0.4777777777777778, 0.5666666666666667, 0.25]",0.475,46,74,120
P40,arousal,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.4920634920634921,0.114037428712648,"[0.6444444444444444, 0.4, 0.4777777777777778, 0.5666666666666667, 0.37142857142857144]",0.5166666666666667,46,74,120
P40,arousal,logreg,all_eeg,all_channels,10,primary,120,10,5,0.49000000000000005,0.12262559698952351,"[0.6666666666666666, 0.47777777777777775, 0.4111111111111111, 0.5444444444444445, 0.35]",0.5333333333333333,46,74,120
P40,arousal,logreg,all_eeg,all_channels,8,primary,120,8,5,0.45888888888888885,0.12653989757784836,"[0.6777777777777778, 0.4222222222222222, 0.4111111111111111, 0.43333333333333335, 0.35]",0.4833333333333333,46,74,120
P40,arousal,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.5317460317460317,0.10284440446301629,"[0.5444444444444445, 0.45555555555555555, 0.5666666666666667, 0.6777777777777778, 0.41428571428571426]",0.5666666666666667,46,74,120
P40,arousal,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.5460317460317461,0.09193340563037294,"[0.6444444444444444, 0.43333333333333335, 0.5333333333333333, 0.6333333333333333, 0.4857142857142857]",0.5833333333333333,46,74,120
P40,arousal,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.43507936507936507,0.09710212861314799,"[0.5666666666666667, 0.3555555555555555, 0.37777777777777777, 0.5111111111111111, 0.36428571428571427]",0.4666666666666667,46,74,120
P40,arousal,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.47396825396825387,0.08166200026774939,"[0.5888888888888888, 0.38888888888888884, 0.5222222222222221, 0.45555555555555555, 0.41428571428571426]",0.5,46,74,120
P40,arousal,svm,all_eeg,all_channels,10,primary,120,10,5,0.46238095238095234,0.08014615648673915,"[0.5, 0.5555555555555556, 0.37777777777777777, 0.5, 0.37857142857142856]",0.525,46,74,120
P40,arousal,svm,all_eeg,all_channels,8,primary,120,8,5,0.4704761904761905,0.06747058745355483,"[0.5222222222222223, 0.5333333333333333, 0.4111111111111111, 0.5, 0.3857142857142857]",0.5416666666666667,46,74,120
P40,arousal,svm,paper_compact,all_channels,10,secondary,64,10,5,0.5382539682539683,0.06737249185016299,"[0.5, 0.5, 0.5, 0.6555555555555556, 0.5357142857142857]",0.6083333333333333,46,74,120
P40,arousal,svm,paper_compact,all_channels,8,secondary,64,8,5,0.5109523809523809,0.07640594532315936,"[0.5, 0.5, 0.5, 0.6333333333333333, 0.4214285714285715]",0.6083333333333333,46,74,120
P40,arousal,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.47873015873015873,0.09583542835134858,"[0.6111111111111112, 0.4, 0.5, 0.5111111111111111, 0.37142857142857144]",0.55,46,74,120
P40,arousal,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.4639682539682539,0.05895388532241293,"[0.5, 0.5, 0.5, 0.45555555555555555, 0.36428571428571427]",0.5416666666666667,46,74,120
P40,valence,gnb,all_eeg,all_channels,10,primary,120,10,5,0.5383416583416583,0.10239649130753642,"[0.5419580419580419, 0.45104895104895104, 0.5174825174825175, 0.7097902097902098, 0.4714285714285714]",0.5416666666666666,54,66,120
P40,valence,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5163636363636364,0.1004057979906313,"[0.5419580419580419, 0.48951048951048953, 0.47902097902097907, 0.6713286713286714, 0.4]",0.5166666666666666,54,66,120
P40,valence,gnb,hjorth,all_channels,10,primary,16,10,5,0.4790509490509491,0.06727219988002268,"[0.37412587412587417, 0.45104895104895104, 0.534965034965035, 0.5279720279720279, 0.5071428571428571]",0.4916666666666666,54,66,120
P40,valence,gnb,hjorth,all_channels,8,primary,16,8,5,0.46625374625374627,0.06681174983756505,"[0.36713286713286714, 0.45104895104895104, 0.534965034965035, 0.520979020979021, 0.4571428571428572]",0.4833333333333333,54,66,120
P40,valence,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.4861038961038961,0.04647143372117593,"[0.45104895104895104, 0.465034965034965, 0.44405594405594406, 0.548951048951049, 0.5214285714285715]",0.4916666666666666,54,66,120
P40,valence,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.4967432567432567,0.051082204410084014,"[0.520979020979021, 0.4195804195804196, 0.4825174825174825, 0.5034965034965035, 0.5571428571428572]",0.5083333333333333,54,66,120
P40,valence,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5191808191808193,0.10304103296065276,"[0.5734265734265734, 0.3356643356643357, 0.5664335664335665, 0.548951048951049, 0.5714285714285714]",0.525,54,66,120
P40,valence,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.521978021978022,0.10077538631703091,"[0.5734265734265734, 0.34265734265734266, 0.5734265734265734, 0.548951048951049, 0.5714285714285714]",0.525,54,66,120
P40,valence,gnb,time_statistical,all_channels,all,primary,8,all,5,0.5209490509490509,0.059560943080284014,"[0.6118881118881119, 0.534965034965035, 0.45104895104895104, 0.513986013986014, 0.4928571428571429]",0.5416666666666666,54,66,120
P40,valence,logreg,all_eeg,all_channels,10,primary,120,10,5,0.5247752247752248,0.09897776017562845,"[0.45104895104895104, 0.5034965034965035, 0.42657342657342656, 0.6713286713286714, 0.5714285714285714]",0.525,54,66,120
P40,valence,logreg,all_eeg,all_channels,8,primary,120,8,5,0.5071428571428571,0.09692105408454636,"[0.45104895104895104, 0.458041958041958, 0.42657342657342656, 0.6643356643356644, 0.5357142857142857]",0.5083333333333333,54,66,120
P40,valence,logreg,hjorth,all_channels,10,primary,16,10,5,0.5579420579420579,0.05479158477683889,"[0.49650349650349646, 0.534965034965035, 0.5419580419580419, 0.5734265734265734, 0.6428571428571428]",0.5666666666666667,54,66,120
P40,valence,logreg,hjorth,all_channels,8,primary,16,8,5,0.5523476523476523,0.06919605497322989,"[0.48951048951048953, 0.534965034965035, 0.6048951048951049, 0.48951048951048953, 0.6428571428571428]",0.5666666666666667,54,66,120
P40,valence,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.5247352647352648,0.13126094962619145,"[0.5279720279720279, 0.4125874125874126, 0.40559440559440557, 0.548951048951049, 0.7285714285714285]",0.5333333333333333,54,66,120
P40,valence,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.5324275724275724,0.13881120858270768,"[0.6048951048951049, 0.37412587412587417, 0.44405594405594406, 0.5104895104895105, 0.7285714285714285]",0.5416666666666666,54,66,120
P40,valence,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.5103596403596404,0.15492170290570514,"[0.7097902097902098, 0.34265734265734266, 0.4370629370629371, 0.42657342657342656, 0.6357142857142857]",0.5083333333333334,54,66,120
P40,valence,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.487012987012987,0.1392616888101015,"[0.6643356643356644, 0.2972027972027972, 0.4370629370629371, 0.465034965034965, 0.5714285714285714]",0.4916666666666666,54,66,120
P40,valence,logreg,time_statistical,all_channels,all,primary,8,all,5,0.5789210789210789,0.09446966201590944,"[0.5664335664335665, 0.47202797202797203, 0.5104895104895105, 0.7027972027972028, 0.6428571428571428]",0.5833333333333333,54,66,120
P40,valence,svm,all_eeg,all_channels,10,primary,120,10,5,0.5524675324675326,0.10827796193962723,"[0.45104895104895104, 0.5874125874125874, 0.42657342657342656, 0.6258741258741258, 0.6714285714285715]",0.55,54,66,120
P40,valence,svm,all_eeg,all_channels,8,primary,120,8,5,0.44877122877122877,0.08041797952005751,"[0.4125874125874126, 0.36713286713286714, 0.42657342657342656, 0.5804195804195804, 0.4571428571428572]",0.45833333333333337,54,66,120
P40,valence,svm,hjorth,all_channels,10,primary,16,10,5,0.5455044955044954,0.0780948704053216,"[0.49650349650349646, 0.5419580419580419, 0.4825174825174825, 0.5279720279720279, 0.6785714285714286]",0.5583333333333333,54,66,120
P40,valence,svm,hjorth,all_channels,8,primary,16,8,5,0.5313686313686313,0.0664536560852553,"[0.48951048951048953, 0.5419580419580419, 0.5, 0.4825174825174825, 0.6428571428571428]",0.55,54,66,120
P40,valence,svm,paper_compact,all_channels,10,secondary,64,10,5,0.47859140859140864,0.05781369915475291,"[0.46153846153846156, 0.4125874125874126, 0.45104895104895104, 0.5034965034965035, 0.5642857142857143]",0.5,54,66,120
P40,valence,svm,paper_compact,all_channels,8,secondary,64,8,5,0.49241758241758243,0.1206267976055675,"[0.46153846153846156, 0.37412587412587417, 0.4370629370629371, 0.49650349650349646, 0.6928571428571428]",0.5083333333333333,54,66,120
P40,valence,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.4774925074925075,0.0947024072533265,"[0.46153846153846156, 0.3881118881118881, 0.4755244755244755, 0.42657342657342656, 0.6357142857142857]",0.4833333333333334,54,66,120
P40,valence,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.5085414585414585,0.07360314013750745,"[0.6188811188811189, 0.42657342657342656, 0.49650349650349646, 0.465034965034965, 0.5357142857142857]",0.5083333333333333,54,66,120
P40,valence,svm,time_statistical,all_channels,all,primary,8,all,5,0.5957042957042957,0.13098280365680662,"[0.5979020979020979, 0.3881118881118881, 0.6013986013986015, 0.7482517482517483, 0.6428571428571428]",0.6,54,66,120
P41,arousal,gnb,all_eeg,all_channels,10,primary,120,10,5,0.5807081807081808,0.09382994193100597,"[0.4571428571428572, 0.5928571428571429, 0.7076923076923077, 0.5307692307692308, 0.6150793650793651]",0.5989130434782608,49,68,117
P41,arousal,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5612576312576312,0.06342188464420331,"[0.4928571428571429, 0.5571428571428572, 0.6576923076923077, 0.5192307692307692, 0.5793650793650793]",0.5815217391304348,49,68,117
P41,arousal,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5877411477411478,0.11720693867961048,"[0.4357142857142857, 0.7142857142857143, 0.6846153846153846, 0.5961538461538461, 0.5079365079365079]",0.6068840579710144,49,68,117
P41,arousal,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.5743345543345544,0.15247302308332872,"[0.32142857142857145, 0.6642857142857144, 0.6961538461538461, 0.6461538461538461, 0.5436507936507937]",0.5992753623188406,49,68,117
P41,arousal,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.5534676434676434,0.08159435328639215,"[0.5071428571428571, 0.5571428571428572, 0.6576923076923077, 0.4461538461538461, 0.5992063492063493]",0.5728260869565218,49,68,117
P41,arousal,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.5201465201465201,0.13797634576538362,"[0.5428571428571428, 0.6285714285714286, 0.6576923076923077, 0.3192307692307692, 0.45238095238095233]",0.5456521739130434,49,68,117
P41,arousal,logreg,all_eeg,all_channels,10,primary,120,10,5,0.5684004884004884,0.11047884957648998,"[0.40714285714285714, 0.7142857142857143, 0.5807692307692307, 0.5961538461538461, 0.5436507936507937]",0.5894927536231884,49,68,117
P41,arousal,logreg,all_eeg,all_channels,8,primary,120,8,5,0.5781807081807082,0.1341263144364314,"[0.3857142857142857, 0.7642857142857142, 0.5923076923076923, 0.5692307692307692, 0.5793650793650793]",0.5894927536231884,49,68,117
P41,arousal,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.5443467643467643,0.12381348688245557,"[0.41428571428571426, 0.7142857142857143, 0.6192307692307693, 0.4461538461538461, 0.5277777777777778]",0.555072463768116,49,68,117
P41,arousal,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.5398290598290598,0.09312637626582891,"[0.4357142857142857, 0.6785714285714286, 0.5807692307692307, 0.49615384615384617, 0.5079365079365079]",0.5550724637681159,49,68,117
P41,arousal,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.5075213675213675,0.1264731724982169,"[0.5214285714285715, 0.5071428571428571, 0.6576923076923077, 0.3076923076923077, 0.5436507936507937]",0.5297101449275362,49,68,117
P41,arousal,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.5437973137973138,0.15903925596297866,"[0.4857142857142857, 0.7285714285714285, 0.6576923076923077, 0.3192307692307692, 0.5277777777777778]",0.5543478260869565,49,68,117
P41,arousal,svm,all_eeg,all_channels,10,primary,120,10,5,0.5489499389499389,0.09699369061223458,"[0.3857142857142857, 0.6, 0.5807692307692307, 0.6346153846153846, 0.5436507936507937]",0.5731884057971015,49,68,117
P41,arousal,svm,all_eeg,all_channels,8,primary,120,8,5,0.5832356532356533,0.10526073884016991,"[0.4928571428571429, 0.75, 0.6192307692307693, 0.5461538461538462, 0.5079365079365079]",0.6057971014492753,49,68,117
P41,arousal,svm,paper_compact,all_channels,10,secondary,64,10,5,0.5557753357753358,0.13564212557082814,"[0.45, 0.75, 0.6076923076923078, 0.4076923076923077, 0.5634920634920635]",0.5717391304347826,49,68,117
P41,arousal,svm,paper_compact,all_channels,8,secondary,64,8,5,0.5557631257631257,0.10864808723704095,"[0.4357142857142857, 0.6928571428571428, 0.6461538461538461, 0.49615384615384617, 0.5079365079365079]",0.572463768115942,49,68,117
P41,arousal,svm,paper_compact,frontal_central,10,secondary,32,10,5,0.513882783882784,0.07646420345469655,"[0.4857142857142857, 0.5571428571428572, 0.6192307692307693, 0.4192307692307692, 0.48809523809523814]",0.5297101449275362,49,68,117
P41,arousal,svm,paper_compact,frontal_central,8,secondary,32,8,5,0.5366544566544567,0.14916115182664247,"[0.4857142857142857, 0.6928571428571428, 0.6576923076923077, 0.3192307692307692, 0.5277777777777778]",0.5460144927536232,49,68,117
P41,valence,gnb,all_eeg,all_channels,10,primary,120,10,5,0.543986013986014,0.08891760322530726,"[0.520979020979021, 0.6258741258741258, 0.40384615384615385, 0.5576923076923077, 0.6115384615384616]",0.5550724637681159,52,65,117
P41,valence,gnb,all_eeg,all_channels,8,primary,120,8,5,0.5816783216783217,0.0838470724387878,"[0.5979020979020979, 0.548951048951049, 0.45384615384615384, 0.6576923076923077, 0.65]",0.5898550724637681,52,65,117
P41,valence,gnb,hjorth,all_channels,10,primary,16,10,5,0.5474825174825175,0.10481856181643867,"[0.5979020979020979, 0.45104895104895104, 0.6192307692307693, 0.65, 0.4192307692307692]",0.5644927536231884,52,65,117
P41,valence,gnb,hjorth,all_channels,8,primary,16,8,5,0.5437762237762238,0.08719742750724288,"[0.5979020979020979, 0.520979020979021, 0.5307692307692308, 0.65, 0.4192307692307692]",0.563768115942029,52,65,117
P41,valence,gnb,paper_compact,all_channels,10,secondary,64,10,5,0.5306993006993007,0.12569003632568362,"[0.6363636363636364, 0.32867132867132864, 0.5692307692307692, 0.49615384615384617, 0.6230769230769231]",0.5478260869565217,52,65,117
P41,valence,gnb,paper_compact,all_channels,8,secondary,64,8,5,0.5383916083916084,0.11825327834982506,"[0.6363636363636364, 0.36713286713286714, 0.5307692307692308, 0.49615384615384617, 0.6615384615384616]",0.5561594202898551,52,65,117
P41,valence,gnb,paper_compact,frontal_central,10,secondary,32,10,5,0.45916083916083916,0.11268330842000977,"[0.5979020979020979, 0.2902097902097902, 0.4653846153846154, 0.4346153846153846, 0.5076923076923077]",0.4702898550724638,52,65,117
P41,valence,gnb,paper_compact,frontal_central,8,secondary,32,8,5,0.48041958041958044,0.09950946979412564,"[0.5979020979020979, 0.4195804195804196, 0.5423076923076923, 0.34615384615384615, 0.49615384615384617]",0.49528985507246376,52,65,117
P41,valence,gnb,time_statistical,all_channels,all,primary,8,all,5,0.5332867132867133,0.0597985926319908,"[0.5594405594405594, 0.4300699300699301, 0.5461538461538462, 0.5846153846153846, 0.5461538461538462]",0.5561594202898551,52,65,117
P41,valence,logreg,all_eeg,all_channels,10,primary,120,10,5,0.5259440559440559,0.04306977054414628,"[0.4825174825174825, 0.48951048951048953, 0.5153846153846154, 0.5692307692307692, 0.573076923076923]",0.5304347826086957,52,65,117
P41,valence,logreg,all_eeg,all_channels,8,primary,120,8,5,0.5404195804195805,0.059866123647069266,"[0.4825174825174825, 0.534965034965035, 0.5807692307692307, 0.6192307692307693, 0.48461538461538467]",0.547463768115942,52,65,117
P41,valence,logreg,hjorth,all_channels,10,primary,16,10,5,0.5227272727272727,0.0683465823440241,"[0.6048951048951049, 0.5279720279720279, 0.5538461538461539, 0.4192307692307692, 0.5076923076923077]",0.5289855072463767,52,65,117
P41,valence,logreg,hjorth,all_channels,8,primary,16,8,5,0.53993006993007,0.03967291325284821,"[0.5594405594405594, 0.4825174825174825, 0.5538461538461539, 0.5846153846153846, 0.5192307692307692]",0.5471014492753623,52,65,117
P41,valence,logreg,paper_compact,all_channels,10,secondary,64,10,5,0.4697902097902098,0.0888774462386254,"[0.513986013986014, 0.4195804195804196, 0.45384615384615384, 0.3653846153846154, 0.5961538461538461]",0.4699275362318841,52,65,117
P41,valence,logreg,paper_compact,all_channels,8,secondary,64,8,5,0.5073426573426574,0.08937448693207889,"[0.4825174825174825, 0.5734265734265734, 0.45384615384615384, 0.40384615384615385, 0.6230769230769231]",0.5123188405797101,52,65,117
P41,valence,logreg,paper_compact,frontal_central,10,secondary,32,10,5,0.4897902097902098,0.08903645512836865,"[0.520979020979021, 0.37412587412587417, 0.5538461538461539, 0.4192307692307692, 0.5807692307692307]",0.48768115942028983,52,65,117
P41,valence,logreg,paper_compact,frontal_central,8,secondary,32,8,5,0.46888111888111883,0.1545375437015903,"[0.5279720279720279, 0.37412587412587417, 0.45384615384615384, 0.2923076923076923, 0.6961538461538461]",0.4702898550724638,52,65,117
P41,valence,logreg,time_statistical,all_channels,all,primary,8,all,5,0.4828671328671329,0.084002723339696,"[0.520979020979021, 0.4125874125874126, 0.5153846153846154, 0.38076923076923075, 0.5846153846153846]",0.48731884057971014,52,65,117
P41,valence,svm,all_eeg,all_channels,10,primary,120,10,5,0.5003496503496503,0.04387519810723472,"[0.44405594405594406, 0.5, 0.5538461538461539, 0.5307692307692308, 0.47307692307692306]",0.5130434782608695,52,65,117
