participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names,modality
P44,valence,gnb,all_eeg,all_channels,10,primary,120,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4235031474161908,"[""eeg_sd__PO7"", ""eeg_se__C4"", ""eeg_hm__C4"", ""eeg_hc__C4"", ""eeg_se_theta__C4"", ""eeg_bp_alpha__PO7"", ""eeg_se_alpha__C4"", ""eeg_se_alpha__Cz"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__PO7""]",eeg
P44,valence,gnb,all_eeg,all_channels,10,primary,120,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4502854633289416,"[""eeg_sd__Cz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Fz"", ""eeg_bp_theta__C4"", ""eeg_se_theta__C3"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__C3"", ""eeg_bp_alpha__PO7"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__PO7""]",eeg
P44,valence,gnb,all_eeg,all_channels,10,primary,120,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5012955643390425,"[""eeg_hm__C4"", ""eeg_bp_theta__C4"", ""eeg_se_theta__C3"", ""eeg_se_theta__C4"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__C3"", ""eeg_bp_alpha__PO7"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__PO7"", ""eeg_se_gamma__Cz""]",eeg
P44,valence,gnb,all_eeg,all_channels,10,primary,120,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4960254721124286,"[""eeg_sd__Pz"", ""eeg_hm__C4"", ""eeg_hm__Oz"", ""eeg_bp_delta__Cz"", ""eeg_se_delta__Cz"", ""eeg_se_delta__PO7"", ""eeg_se_theta__C3"", ""eeg_se_theta__C4"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Pz""]",eeg
P44,valence,logreg,hjorth,all_channels,8,primary,16,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5051749377836333,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,logreg,hjorth,all_channels,8,primary,16,2,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.4935368174498609,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,logreg,hjorth,all_channels,8,primary,16,3,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5873005416483678,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,logreg,hjorth,all_channels,8,primary,16,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5299077733860342,"[""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,logreg,hjorth,all_channels,8,primary,16,5,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5371834284877763,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__PO8"", ""eeg_hc__C4"", ""eeg_hc__Oz""]",eeg
P44,valence,svm,hjorth,all_channels,8,primary,16,1,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5348118869858002,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,svm,hjorth,all_channels,8,primary,16,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,svm,hjorth,all_channels,8,primary,16,3,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.58866930171278,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,svm,hjorth,all_channels,8,primary,16,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5132411067193675,"[""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,svm,hjorth,all_channels,8,primary,16,5,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__PO8"", ""eeg_hc__C4"", ""eeg_hc__Oz""]",eeg
P44,valence,gnb,hjorth,all_channels,8,primary,16,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5082345191040843,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,gnb,hjorth,all_channels,8,primary,16,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4701873810569463,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Cz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,gnb,hjorth,all_channels,8,primary,16,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4681379007465964,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,gnb,hjorth,all_channels,8,primary,16,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.3971014492753623,"[""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,gnb,hjorth,all_channels,8,primary,16,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4709193383106426,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__PO8"", ""eeg_hc__C4"", ""eeg_hc__Oz""]",eeg
P44,valence,logreg,hjorth,all_channels,10,primary,16,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4972990777338604,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__PO7"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,logreg,hjorth,all_channels,10,primary,16,2,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.4930976430976431,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__PO8"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,logreg,hjorth,all_channels,10,primary,16,3,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5669374908505344,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__PO8"", ""eeg_hc__Pz""]",eeg
P44,valence,logreg,hjorth,all_channels,10,primary,16,4,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5059947299077734,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,logreg,hjorth,all_channels,10,primary,16,5,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5213145952276387,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__PO8"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO8""]",eeg
P44,valence,svm,hjorth,all_channels,10,primary,16,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5164470794905577,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__PO7"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,svm,hjorth,all_channels,10,primary,16,2,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__PO8"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,svm,hjorth,all_channels,10,primary,16,3,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.57266139657444,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__PO8"", ""eeg_hc__Pz""]",eeg
P44,valence,svm,hjorth,all_channels,10,primary,16,4,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5272214902649686,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,svm,hjorth,all_channels,10,primary,16,5,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__PO8"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO8""]",eeg
P44,valence,gnb,hjorth,all_channels,10,primary,16,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4722075830771482,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__PO7"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,gnb,hjorth,all_channels,10,primary,16,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4641267749963402,"[""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__PO8"", ""eeg_hc__C3"", ""eeg_hc__C4"", ""eeg_hc__Cz"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,gnb,hjorth,all_channels,10,primary,16,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4644415166154296,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__PO8"", ""eeg_hc__Pz""]",eeg
P44,valence,gnb,hjorth,all_channels,10,primary,16,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4162787293222076,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Fz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__C4"", ""eeg_hc__Fz"", ""eeg_hc__Oz"", ""eeg_hc__PO7"", ""eeg_hc__Pz""]",eeg
P44,valence,gnb,hjorth,all_channels,10,primary,16,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4934636217244912,"[""eeg_hm__C3"", ""eeg_hm__C4"", ""eeg_hm__Cz"", ""eeg_hm__Fz"", ""eeg_hm__Oz"", ""eeg_hm__PO7"", ""eeg_hm__PO8"", ""eeg_hc__C4"", ""eeg_hc__Oz"", ""eeg_hc__PO8""]",eeg
P44,valence,logreg,time_statistical,all_channels,all,primary,8,1,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.5297174645000732,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,logreg,time_statistical,all_channels,all,primary,8,2,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4994876299224125,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,logreg,time_statistical,all_channels,all,primary,8,3,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.6114185331576636,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,logreg,time_statistical,all_channels,all,primary,8,4,all,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5531181379007465,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,logreg,time_statistical,all_channels,all,primary,8,5,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5127872932220758,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,svm,time_statistical,all_channels,all,primary,8,1,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5743302591128677,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,svm,time_statistical,all_channels,all,primary,8,2,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5254355145659494,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,svm,time_statistical,all_channels,all,primary,8,3,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5975406236275801,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,svm,time_statistical,all_channels,all,primary,8,4,all,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5274996340213732,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,svm,time_statistical,all_channels,all,primary,8,5,all,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5132191480017567,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,gnb,time_statistical,all_channels,all,primary,8,1,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4472624798711755,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4510686575903966,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4935221783047869,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,"{""classifier__var_smoothing"": 1e-11}",0.5273386034255599,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,"{""classifier__var_smoothing"": 1e-11}",0.4574293661250183,"[""eeg_sd__C3"", ""eeg_sd__C4"", ""eeg_sd__Cz"", ""eeg_sd__Fz"", ""eeg_sd__Oz"", ""eeg_sd__PO7"", ""eeg_sd__PO8"", ""eeg_sd__Pz""]",eeg
P44,valence,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.4794027228809838,"[""eeg_sd__C3"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__Cz""]",eeg
P44,valence,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5335016835016835,"[""eeg_sd__PO7"", ""eeg_sd__Pz"", ""eeg_hm__C4"", ""eeg_hc__C4"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Oz"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__PO7""]",eeg
P44,valence,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4861806470502123,"[""eeg_sd__C3"", ""eeg_sd__Cz"", ""eeg_hm__C4"", ""eeg_hc__Fz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__PO7""]",eeg
P44,valence,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.4613746157224418,"[""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__PO7"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Fz""]",eeg
P44,valence,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.503044942175377,"[""eeg_sd__Pz"", ""eeg_hm__C4"", ""eeg_hm__Oz"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Pz"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Pz""]",eeg
P44,valence,svm,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5346654955350608,"[""eeg_sd__C3"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__Cz""]",eeg
P44,valence,svm,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5124579124579124,"[""eeg_sd__PO7"", ""eeg_sd__Pz"", ""eeg_hm__C4"", ""eeg_hc__C4"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Oz"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__PO7""]",eeg
P44,valence,svm,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5677792416922852,"[""eeg_sd__C3"", ""eeg_sd__Cz"", ""eeg_hm__C4"", ""eeg_hc__Fz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__PO7""]",eeg
P44,valence,svm,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__PO7"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Fz""]",eeg
P44,valence,svm,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5004757722149026,"[""eeg_sd__Pz"", ""eeg_hm__C4"", ""eeg_hm__Oz"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Pz"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Pz""]",eeg
P44,valence,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.392702386180647,"[""eeg_sd__C3"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__Cz""]",eeg
P44,valence,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4029571073049334,"[""eeg_sd__PO7"", ""eeg_sd__Pz"", ""eeg_hm__C4"", ""eeg_hc__C4"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Oz"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__PO7""]",eeg
P44,valence,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4916703264529351,"[""eeg_sd__C3"", ""eeg_sd__Cz"", ""eeg_hm__C4"", ""eeg_hc__Fz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__PO7""]",eeg
P44,valence,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4011198945981554,"[""eeg_sd__PO7"", ""eeg_hm__C4"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__PO7"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Fz""]",eeg
P44,valence,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4130581174059435,"[""eeg_sd__Pz"", ""eeg_hm__C4"", ""eeg_hm__Oz"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Pz"", ""eeg_se_gamma__C3"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Pz""]",eeg
P44,valence,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.5355877616747182,"[""eeg_sd__C3"", ""eeg_hm__Fz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__PO7"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Fz"", ""eeg_se_gamma__Cz""]",eeg
P44,valence,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5111037915385741,"[""eeg_sd__PO7"", ""eeg_sd__Pz"", ""eeg_hm__C4"", ""eeg_hc__C4"", ""eeg_bp_beta__PO7"", ""eeg_bp_beta__Pz"", ""eeg_se_beta__Oz"", ""eeg_se_gamma__Cz"", ""eeg_se_gamma__Fz"", ""eeg_se_gamma__PO7""]",eeg
