participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,feature_count_resolved,outer_folds,mean_outer_cv_balanced_accuracy,fold_ba_sd,outer_fold_ba_values,mean_accuracy,low_count,high_count,sample_size,modality
P02,valence,svm,face_geometry,all_face,all,primary,10,all,5,0.5674358974358975,0.091366282082854,"[0.5897435897435898, 0.5064102564102564, 0.717948717948718, 0.5230769230769231, 0.5]",0.6549707602339181,29,64,93,face
P02,valence,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5934848484848485,0.0605435283462216,"[0.675, 0.5333333333333333, 0.5333333333333333, 0.6166666666666667, 0.6090909090909091]",0.6551470588235294,25,59,84,multimodal
P02,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.6142424242424243,0.1183097112960746,"[0.775, 0.575, 0.45, 0.6166666666666667, 0.6545454545454545]",0.6676470588235295,25,59,84,multimodal
P02,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6301515151515151,0.0734485227303885,"[0.7583333333333333, 0.5916666666666667, 0.575, 0.6166666666666667, 0.6090909090909091]",0.6904411764705882,25,59,84,multimodal
P02,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5553030303030303,0.0790079240716759,"[0.675, 0.5166666666666667, 0.475, 0.5916666666666667, 0.5181818181818182]",0.6183823529411765,25,59,84,multimodal
P02,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5484848484848485,0.1065653573647003,"[0.675, 0.575, 0.475, 0.4083333333333333, 0.6090909090909091]",0.6080882352941177,25,59,84,multimodal
P02,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6643939393939393,0.0469116209872855,"[0.6583333333333333, 0.6916666666666667, 0.5916666666666667, 0.7166666666666667, 0.6636363636363636]",0.6904411764705882,25,59,84,multimodal
P02,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4859090909090909,0.0743555878433233,"[0.5166666666666667, 0.475, 0.3916666666666667, 0.5916666666666667, 0.45454545454545453]",0.5838235294117646,25,59,84,multimodal
P02,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5118181818181818,0.1249524703025544,"[0.675, 0.375, 0.45, 0.45, 0.6090909090909091]",0.5727941176470589,25,59,84,multimodal
P02,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5443939393939393,0.0686444740676069,"[0.475, 0.6333333333333333, 0.475, 0.575, 0.5636363636363637]",0.6191176470588236,25,59,84,multimodal
P03,arousal,gnb,face_geometry,all_face,5,primary,10,5,5,0.545,0.1016530045465127,"[0.5166666666666667, 0.7166666666666667, 0.5, 0.45, 0.5416666666666667]",0.5745454545454545,30,24,54,face
P03,arousal,gnb,face_geometry,all_face,all,primary,10,all,5,0.575,0.2049728979374807,"[0.7166666666666667, 0.8166666666666667, 0.5166666666666667, 0.2833333333333333, 0.5416666666666667]",0.5927272727272728,30,24,54,face
P03,arousal,logreg,face_geometry,all_face,5,primary,10,5,5,0.495,0.1120515754264774,"[0.35, 0.6166666666666667, 0.6, 0.45, 0.4583333333333333]",0.5181818181818182,30,24,54,face
P03,arousal,logreg,face_geometry,all_face,all,primary,10,all,5,0.4816666666666666,0.0345607355888795,"[0.45, 0.5333333333333333, 0.5, 0.4666666666666667, 0.4583333333333333]",0.5,30,24,54,face
P03,arousal,svm,face_geometry,all_face,5,primary,10,5,5,0.495,0.1221338064037417,"[0.6, 0.6333333333333333, 0.3333333333333333, 0.45, 0.4583333333333333]",0.5181818181818182,30,24,54,face
P03,arousal,svm,face_geometry,all_face,all,primary,10,all,5,0.5016666666666667,0.1588150566609546,"[0.6333333333333333, 0.55, 0.25, 0.45, 0.625]",0.5218181818181817,30,24,54,face
P03,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5466666666666666,0.2237309892606644,"[0.5166666666666667, 0.4166666666666667, 0.55, 0.9166666666666667, 0.3333333333333333]",0.5690909090909091,30,23,53,multimodal
P03,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4966666666666667,0.1276932087291864,"[0.5166666666666667, 0.4166666666666667, 0.55, 0.6666666666666667, 0.3333333333333333]",0.5290909090909091,30,23,53,multimodal
P03,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.525,0.181429508808977,"[0.35, 0.7, 0.5333333333333333, 0.7083333333333333, 0.3333333333333333]",0.5472727272727272,30,23,53,multimodal
P03,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4549999999999999,0.1946863574516144,"[0.5166666666666667, 0.43333333333333335, 0.45, 0.7083333333333333, 0.16666666666666666]",0.4709090909090909,30,23,53,multimodal
P03,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4883333333333334,0.2119355247868244,"[0.6166666666666667, 0.3333333333333333, 0.2833333333333333, 0.7916666666666667, 0.41666666666666663]",0.4945454545454545,30,23,53,multimodal
P03,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4766666666666667,0.1593607019730188,"[0.43333333333333335, 0.5166666666666667, 0.26666666666666666, 0.7083333333333333, 0.4583333333333333]",0.4945454545454545,30,23,53,multimodal
P03,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4433333333333333,0.1331248369847724,"[0.43333333333333335, 0.43333333333333335, 0.35, 0.6666666666666667, 0.3333333333333333]",0.4745454545454545,30,23,53,multimodal
P03,arousal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5050000000000001,0.1447699324215264,"[0.5166666666666667, 0.35, 0.3666666666666667, 0.6666666666666667, 0.625]",0.5145454545454545,30,23,53,multimodal
P03,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.3733333333333333,0.0961769203083567,"[0.3333333333333333, 0.5166666666666667, 0.26666666666666666, 0.41666666666666663, 0.3333333333333333]",0.3963636363636363,30,23,53,multimodal
P03,valence,gnb,face_geometry,all_face,5,primary,10,5,5,0.5954761904761905,0.1902256536845856,"[0.7333333333333334, 0.3333333333333333, 0.8035714285714286, 0.48214285714285715, 0.625]",0.6309090909090909,22,32,54,face
P03,valence,gnb,face_geometry,all_face,all,primary,10,all,5,0.6097619047619048,0.1820949983809938,"[0.7333333333333334, 0.3333333333333333, 0.8035714285714286, 0.5535714285714286, 0.625]",0.6490909090909092,22,32,54,face
P03,valence,logreg,face_geometry,all_face,5,primary,10,5,5,0.5585714285714285,0.1566537301070823,"[0.7333333333333334, 0.3333333333333333, 0.6607142857142857, 0.48214285714285715, 0.5833333333333333]",0.5745454545454545,22,32,54,face
P03,valence,logreg,face_geometry,all_face,all,primary,10,all,5,0.4942857142857143,0.1663483354514946,"[0.7333333333333334, 0.3333333333333333, 0.4642857142857143, 0.35714285714285715, 0.5833333333333333]",0.52,22,32,54,face
P03,valence,svm,face_geometry,all_face,5,primary,10,5,5,0.5278571428571428,0.1915031837535739,"[0.5333333333333333, 0.43333333333333335, 0.8035714285714286, 0.2857142857142857, 0.5833333333333333]",0.5563636363636364,22,32,54,face
P03,valence,svm,face_geometry,all_face,all,primary,10,all,5,0.516904761904762,0.204831798702343,"[0.7166666666666667, 0.35, 0.7321428571428572, 0.2857142857142857, 0.5]",0.5563636363636364,22,32,54,face
P03,valence,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5578571428571429,0.1003981585958284,"[0.48214285714285715, 0.7321428571428572, 0.5333333333333333, 0.5416666666666667, 0.5]",0.5836363636363636,21,32,53,multimodal
P03,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4852380952380952,0.0838952145803231,"[0.4107142857142857, 0.6071428571428572, 0.5333333333333333, 0.4583333333333333, 0.41666666666666663]",0.5072727272727272,21,32,53,multimodal
P03,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6054761904761905,0.0891053734277352,"[0.5535714285714286, 0.7321428571428572, 0.5333333333333333, 0.5416666666666667, 0.6666666666666667]",0.6418181818181818,21,32,53,multimodal
P03,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4735714285714286,0.1519278046413139,"[0.4107142857142857, 0.7321428571428572, 0.43333333333333335, 0.4583333333333333, 0.3333333333333333]",0.4872727272727273,21,32,53,multimodal
P03,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4390476190476191,0.0942636157364052,"[0.3392857142857143, 0.4642857142857143, 0.43333333333333335, 0.5833333333333333, 0.375]",0.4545454545454545,21,32,53,multimodal
P03,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5971428571428572,0.1719210023986588,"[0.6785714285714286, 0.8571428571428572, 0.45, 0.4583333333333333, 0.5416666666666667]",0.62,21,32,53,multimodal
P03,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5485714285714286,0.0706374843479815,"[0.42857142857142855, 0.5892857142857143, 0.6, 0.5416666666666667, 0.5833333333333334]",0.5654545454545454,21,32,53,multimodal
P03,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.445952380952381,0.0896484694379237,"[0.35714285714285715, 0.4642857142857143, 0.45, 0.5833333333333333, 0.375]",0.4727272727272728,21,32,53,multimodal
P03,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5190476190476191,0.0718489613190781,"[0.42857142857142855, 0.625, 0.5, 0.5416666666666667, 0.5]",0.6036363636363636,21,32,53,multimodal
P04,arousal,gnb,face_geometry,all_face,5,primary,10,5,5,0.5266666666666666,0.0255796987404918,"[0.5, 0.5666666666666667, 0.5222222222222221, 0.5111111111111111, 0.5333333333333333]",0.5583333333333333,45,75,120,face
P04,arousal,gnb,face_geometry,all_face,all,primary,10,all,5,0.5466666666666666,0.0649786289653931,"[0.5555555555555556, 0.5, 0.5, 0.6555555555555556, 0.5222222222222221]",0.5666666666666667,45,75,120,face
P04,arousal,logreg,face_geometry,all_face,5,primary,10,5,5,0.5244444444444445,0.0371848900681811,"[0.5555555555555556, 0.5, 0.5222222222222221, 0.5666666666666667, 0.4777777777777778]",0.5333333333333333,45,75,120,face
P04,arousal,logreg,face_geometry,all_face,all,primary,10,all,5,0.5555555555555556,0.0871354841186562,"[0.5555555555555556, 0.5777777777777777, 0.47777777777777775, 0.47777777777777775, 0.6888888888888889]",0.6,45,75,120,face
P04,arousal,svm,face_geometry,all_face,5,primary,10,5,5,0.5111111111111111,0.0555555555555555,"[0.5222222222222221, 0.5, 0.45555555555555555, 0.6, 0.4777777777777778]",0.5166666666666667,45,75,120,face
P04,arousal,svm,face_geometry,all_face,all,primary,10,all,5,0.6088888888888888,0.0897183521697171,"[0.6111111111111112, 0.6333333333333333, 0.45555555555555555, 0.6666666666666666, 0.6777777777777778]",0.6166666666666667,45,75,120,face
P04,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4396062271062271,0.1224879324687851,"[0.5288461538461539, 0.4855769230769231, 0.22527472527472528, 0.45833333333333337, 0.5]",0.4495238095238095,39,63,102,multimodal
P04,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4586996336996337,0.124100573551432,"[0.5432692307692308, 0.5336538461538461, 0.2582417582417582, 0.4166666666666667, 0.5416666666666667]",0.469047619047619,39,63,102,multimodal
P04,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4676739926739927,0.106075820653693,"[0.6298076923076923, 0.4567307692307692, 0.3351648351648352, 0.4791666666666667, 0.4375]",0.4695238095238095,39,63,102,multimodal
P04,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4586996336996337,0.1005406304304232,"[0.4423076923076923, 0.47115384615384615, 0.2967032967032967, 0.5416666666666667, 0.5416666666666667]",0.4704761904761905,39,63,102,multimodal
P04,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.4486263736263736,0.0885927781341099,"[0.4423076923076923, 0.40865384615384615, 0.32967032967032966, 0.5625, 0.5]",0.4609523809523809,39,63,102,multimodal
P04,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4966575091575091,0.1390123010985002,"[0.6057692307692308, 0.5961538461538461, 0.30219780219780223, 0.39583333333333337, 0.5833333333333333]",0.508095238095238,39,63,102,multimodal
P04,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4804487179487179,0.0831590262821932,"[0.4278846153846154, 0.4855769230769231, 0.38461538461538464, 0.6041666666666667, 0.5]",0.5404761904761906,39,63,102,multimodal
P04,arousal,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5487637362637363,0.094166209591593,"[0.4951923076923077, 0.5865384615384616, 0.41208791208791207, 0.6458333333333333, 0.6041666666666667]",0.588095238095238,39,63,102,multimodal
P04,arousal,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.4509615384615385,0.1118447386430411,"[0.5673076923076923, 0.4807692307692308, 0.2692307692307692, 0.4375, 0.5]",0.48,39,63,102,multimodal
P04,valence,gnb,face_geometry,all_face,5,primary,10,5,5,0.5466666666666666,0.1061096567672295,"[0.6222222222222222, 0.4, 0.5555555555555556, 0.6666666666666666, 0.4888888888888889]",0.55,45,75,120,face
P04,valence,gnb,face_geometry,all_face,all,primary,10,all,5,0.5511111111111111,0.0747836385353948,"[0.6222222222222222, 0.45555555555555555, 0.5777777777777777, 0.6111111111111112, 0.4888888888888889]",0.55,45,75,120,face
P04,valence,logreg,face_geometry,all_face,5,primary,10,5,5,0.5577777777777777,0.0787243981507482,"[0.4777777777777778, 0.6, 0.5555555555555556, 0.6666666666666666, 0.4888888888888889]",0.5583333333333333,45,75,120,face
P04,valence,logreg,face_geometry,all_face,all,primary,10,all,5,0.5777777777777777,0.0538631095268481,"[0.5777777777777777, 0.6222222222222222, 0.5, 0.5555555555555556, 0.6333333333333333]",0.6,45,75,120,face
P04,valence,svm,face_geometry,all_face,5,primary,10,5,5,0.6022222222222222,0.062558614490041,"[0.5333333333333333, 0.6, 0.7, 0.6111111111111112, 0.5666666666666667]",0.5916666666666667,45,75,120,face
P04,valence,svm,face_geometry,all_face,all,primary,10,all,5,0.58,0.0546594394499948,"[0.5333333333333333, 0.5888888888888888, 0.5333333333333333, 0.5777777777777777, 0.6666666666666666]",0.5916666666666667,45,75,120,face
P04,valence,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.4967032967032966,0.1221274532521183,"[0.5817307692307692, 0.3317307692307692, 0.44505494505494503, 0.6458333333333333, 0.4791666666666667]",0.5104761904761904,39,63,102,multimodal
P04,valence,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5619047619047619,0.1108558232423547,"[0.6826923076923077, 0.40865384615384615, 0.489010989010989, 0.625, 0.6041666666666667]",0.5785714285714285,39,63,102,multimodal
P04,valence,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.606456043956044,0.1124456036559372,"[0.7596153846153846, 0.4951923076923077, 0.5274725274725275, 0.6875, 0.5625]",0.6371428571428571,39,63,102,multimodal
P04,valence,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5392857142857143,0.1229659472641033,"[0.5817307692307692, 0.3317307692307692, 0.532967032967033, 0.6041666666666666, 0.6458333333333333]",0.5604761904761905,39,63,102,multimodal
P04,valence,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5886904761904762,0.0790683437883983,"[0.6826923076923077, 0.47115384615384615, 0.5604395604395604, 0.625, 0.6041666666666667]",0.5980952380952381,39,63,102,multimodal
P04,valence,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5795329670329671,0.1197149074633273,"[0.6730769230769231, 0.3701923076923077, 0.6043956043956045, 0.625, 0.625]",0.6285714285714286,39,63,102,multimodal
P04,valence,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5394688644688644,0.1220511458360056,"[0.6057692307692308, 0.3701923076923077, 0.45054945054945056, 0.625, 0.6458333333333333]",0.55,39,63,102,multimodal
P04,valence,svm,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.496978021978022,0.0996428156937789,"[0.5961538461538461, 0.3317307692307692, 0.4945054945054945, 0.5208333333333334, 0.5416666666666667]",0.53,39,63,102,multimodal
P04,valence,svm,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5528846153846153,0.1228080747542769,"[0.5817307692307692, 0.3701923076923077, 0.5, 0.6875, 0.625]",0.6,39,63,102,multimodal
P05,arousal,gnb,face_geometry,all_face,5,primary,10,5,5,0.5215873015873015,0.1047053719519484,"[0.4714285714285714, 0.5555555555555556, 0.36666666666666664, 0.5793650793650793, 0.6349206349206349]",0.5771739130434783,46,72,118,face
P05,arousal,gnb,face_geometry,all_face,all,primary,10,all,5,0.5057142857142857,0.1089752191440932,"[0.4214285714285715, 0.6333333333333333, 0.36666666666666664, 0.5436507936507937, 0.5634920634920635]",0.5510869565217391,46,72,118,face
P05,arousal,logreg,face_geometry,all_face,5,primary,10,5,5,0.5130158730158729,0.0865090286810333,"[0.47857142857142854, 0.6222222222222222, 0.38888888888888884, 0.5277777777777778, 0.5476190476190476]",0.5420289855072464,46,72,118,face
P05,arousal,logreg,face_geometry,all_face,all,primary,10,all,5,0.516984126984127,0.1544865274890046,"[0.37142857142857144, 0.7111111111111111, 0.3555555555555555, 0.5277777777777778, 0.6190476190476191]",0.5427536231884058,46,72,118,face
P05,arousal,svm,face_geometry,all_face,5,primary,10,5,5,0.4965079365079365,0.0412721305836344,"[0.5, 0.4666666666666667, 0.4444444444444444, 0.5277777777777778, 0.5436507936507937]",0.5340579710144928,46,72,118,face
P05,arousal,svm,face_geometry,all_face,all,primary,10,all,5,0.4847619047619047,0.0908849718342708,"[0.41428571428571426, 0.47777777777777775, 0.38888888888888884, 0.5277777777777778, 0.6150793650793651]",0.5181159420289856,46,72,118,face
P05,arousal,gnb,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5515873015873016,0.0418081498129077,"[0.5952380952380952, 0.5396825396825397, 0.5952380952380952, 0.503968253968254, 0.5238095238095238]",0.6086956521739131,45,70,115,multimodal
P05,arousal,gnb,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5674603174603174,0.0677514725355709,"[0.6706349206349207, 0.4841269841269841, 0.5595238095238095, 0.5436507936507937, 0.5793650793650793]",0.6086956521739131,45,70,115,multimodal
P05,arousal,gnb,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.5626984126984127,0.0787375988547974,"[0.46825396825396826, 0.503968253968254, 0.6507936507936507, 0.5595238095238095, 0.6309523809523809]",0.6173913043478261,45,70,115,multimodal
P05,arousal,logreg,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5873015873015873,0.1006247804214758,"[0.7658730158730158, 0.5595238095238095, 0.5436507936507937, 0.5436507936507937, 0.5238095238095238]",0.608695652173913,45,70,115,multimodal
P05,arousal,logreg,all_eeg_plus_face,all_channels,20,primary,130,20,5,0.5452380952380953,0.0736856786567311,"[0.5634920634920635, 0.5238095238095238, 0.4365079365079365, 0.6388888888888888, 0.5634920634920635]",0.5478260869565217,45,70,115,multimodal
P05,arousal,logreg,all_eeg_plus_face,all_channels,5,primary,130,5,5,0.6238095238095238,0.1059754151288919,"[0.5436507936507937, 0.503968253968254, 0.6190476190476191, 0.7658730158730158, 0.6865079365079365]",0.6434782608695653,45,70,115,multimodal
P05,arousal,svm,all_eeg_plus_face,all_channels,10,primary,130,10,5,0.5912698412698413,0.1051025606202303,"[0.7261904761904762, 0.4484126984126984, 0.6547619047619048, 0.5634920634920635, 0.5634920634920635]",0.608695652173913,45,70,115,multimodal
