participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy
P11,valence,svm,all_eeg,all_channels,8,primary,120,5,8,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,gnb,all_eeg,all_channels,8,primary,120,1,8,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,all_eeg,all_channels,8,primary,120,2,8,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,gnb,all_eeg,all_channels,8,primary,120,3,8,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,all_eeg,all_channels,8,primary,120,4,8,5,120,96,24,58,62,0.5034965034965035,0.5
P11,valence,gnb,all_eeg,all_channels,8,primary,120,5,8,5,120,96,24,58,62,0.5104895104895105,0.5
P11,valence,logreg,all_eeg,all_channels,10,primary,120,1,10,5,120,96,24,58,62,0.375,0.375
P11,valence,logreg,all_eeg,all_channels,10,primary,120,2,10,5,120,96,24,58,62,0.5,0.5
P11,valence,logreg,all_eeg,all_channels,10,primary,120,3,10,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,logreg,all_eeg,all_channels,10,primary,120,4,10,5,120,96,24,58,62,0.5419580419580419,0.5416666666666666
P11,valence,logreg,all_eeg,all_channels,10,primary,120,5,10,5,120,96,24,58,62,0.3356643356643357,0.3333333333333333
P11,valence,svm,all_eeg,all_channels,10,primary,120,1,10,5,120,96,24,58,62,0.375,0.375
P11,valence,svm,all_eeg,all_channels,10,primary,120,2,10,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,svm,all_eeg,all_channels,10,primary,120,3,10,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,svm,all_eeg,all_channels,10,primary,120,4,10,5,120,96,24,58,62,0.520979020979021,0.5416666666666666
P11,valence,svm,all_eeg,all_channels,10,primary,120,5,10,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,gnb,all_eeg,all_channels,10,primary,120,1,10,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,gnb,all_eeg,all_channels,10,primary,120,2,10,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,all_eeg,all_channels,10,primary,120,3,10,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,all_eeg,all_channels,10,primary,120,4,10,5,120,96,24,58,62,0.49650349650349646,0.5
P11,valence,gnb,all_eeg,all_channels,10,primary,120,5,10,5,120,96,24,58,62,0.47902097902097907,0.4583333333333333
P11,valence,logreg,hjorth,all_channels,8,primary,16,1,8,5,120,96,24,58,62,0.375,0.375
P11,valence,logreg,hjorth,all_channels,8,primary,16,2,8,5,120,96,24,58,62,0.5833333333333334,0.5833333333333334
P11,valence,logreg,hjorth,all_channels,8,primary,16,3,8,5,120,96,24,58,62,0.5416666666666667,0.5416666666666666
P11,valence,logreg,hjorth,all_channels,8,primary,16,4,8,5,120,96,24,58,62,0.6328671328671329,0.625
P11,valence,logreg,hjorth,all_channels,8,primary,16,5,8,5,120,96,24,58,62,0.49650349650349646,0.5
P11,valence,svm,hjorth,all_channels,8,primary,16,1,8,5,120,96,24,58,62,0.375,0.375
P11,valence,svm,hjorth,all_channels,8,primary,16,2,8,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,svm,hjorth,all_channels,8,primary,16,3,8,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,hjorth,all_channels,8,primary,16,4,8,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,svm,hjorth,all_channels,8,primary,16,5,8,5,120,96,24,58,62,0.5979020979020979,0.625
P11,valence,gnb,hjorth,all_channels,8,primary,16,1,8,5,120,96,24,58,62,0.16666666666666666,0.16666666666666666
P11,valence,gnb,hjorth,all_channels,8,primary,16,2,8,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,gnb,hjorth,all_channels,8,primary,16,3,8,5,120,96,24,58,62,0.5833333333333334,0.5833333333333334
P11,valence,gnb,hjorth,all_channels,8,primary,16,4,8,5,120,96,24,58,62,0.47202797202797203,0.4583333333333333
P11,valence,gnb,hjorth,all_channels,8,primary,16,5,8,5,120,96,24,58,62,0.48951048951048953,0.5
P11,valence,logreg,hjorth,all_channels,10,primary,16,1,10,5,120,96,24,58,62,0.2916666666666667,0.2916666666666667
P11,valence,logreg,hjorth,all_channels,10,primary,16,2,10,5,120,96,24,58,62,0.5416666666666667,0.5416666666666666
P11,valence,logreg,hjorth,all_channels,10,primary,16,3,10,5,120,96,24,58,62,0.5416666666666667,0.5416666666666666
P11,valence,logreg,hjorth,all_channels,10,primary,16,4,10,5,120,96,24,58,62,0.5419580419580419,0.5416666666666666
P11,valence,logreg,hjorth,all_channels,10,primary,16,5,10,5,120,96,24,58,62,0.49650349650349646,0.5
P11,valence,svm,hjorth,all_channels,10,primary,16,1,10,5,120,96,24,58,62,0.375,0.375
P11,valence,svm,hjorth,all_channels,10,primary,16,2,10,5,120,96,24,58,62,0.5833333333333333,0.5833333333333334
P11,valence,svm,hjorth,all_channels,10,primary,16,3,10,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,hjorth,all_channels,10,primary,16,4,10,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,svm,hjorth,all_channels,10,primary,16,5,10,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,gnb,hjorth,all_channels,10,primary,16,1,10,5,120,96,24,58,62,0.16666666666666666,0.16666666666666666
P11,valence,gnb,hjorth,all_channels,10,primary,16,2,10,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,hjorth,all_channels,10,primary,16,3,10,5,120,96,24,58,62,0.5833333333333334,0.5833333333333334
P11,valence,gnb,hjorth,all_channels,10,primary,16,4,10,5,120,96,24,58,62,0.5034965034965035,0.5
P11,valence,gnb,hjorth,all_channels,10,primary,16,5,10,5,120,96,24,58,62,0.48951048951048953,0.5
P11,valence,logreg,time_statistical,all_channels,all,primary,8,1,all,5,120,96,24,58,62,0.29166666666666663,0.2916666666666667
P11,valence,logreg,time_statistical,all_channels,all,primary,8,2,all,5,120,96,24,58,62,0.5,0.5
P11,valence,logreg,time_statistical,all_channels,all,primary,8,3,all,5,120,96,24,58,62,0.3333333333333333,0.3333333333333333
P11,valence,logreg,time_statistical,all_channels,all,primary,8,4,all,5,120,96,24,58,62,0.5734265734265734,0.5833333333333334
P11,valence,logreg,time_statistical,all_channels,all,primary,8,5,all,5,120,96,24,58,62,0.48951048951048953,0.5
P11,valence,svm,time_statistical,all_channels,all,primary,8,1,all,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,time_statistical,all_channels,all,primary,8,2,all,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,svm,time_statistical,all_channels,all,primary,8,3,all,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,time_statistical,all_channels,all,primary,8,4,all,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,svm,time_statistical,all_channels,all,primary,8,5,all,5,120,96,24,58,62,0.534965034965035,0.5416666666666666
P11,valence,gnb,time_statistical,all_channels,all,primary,8,1,all,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,time_statistical,all_channels,all,primary,8,2,all,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,gnb,time_statistical,all_channels,all,primary,8,3,all,5,120,96,24,58,62,0.4583333333333333,0.4583333333333333
P11,valence,gnb,time_statistical,all_channels,all,primary,8,4,all,5,120,96,24,58,62,0.5454545454545454,0.5833333333333334
P11,valence,gnb,time_statistical,all_channels,all,primary,8,5,all,5,120,96,24,58,62,0.40559440559440557,0.4166666666666667
P11,valence,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,120,96,24,58,62,0.375,0.375
P11,valence,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,120,96,24,58,62,0.5,0.5
P11,valence,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,120,96,24,58,62,0.6853146853146853,0.6666666666666666
P11,valence,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,120,96,24,58,62,0.35664335664335667,0.3333333333333333
P11,valence,svm,paper_compact,all_channels,8,secondary,64,1,8,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,svm,paper_compact,all_channels,8,secondary,64,2,8,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,paper_compact,all_channels,8,secondary,64,3,8,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,paper_compact,all_channels,8,secondary,64,4,8,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,svm,paper_compact,all_channels,8,secondary,64,5,8,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,120,96,24,58,62,0.4166666666666667,0.4166666666666667
P11,valence,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,120,96,24,58,62,0.5629370629370629,0.5416666666666666
P11,valence,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,120,96,24,58,62,0.35664335664335667,0.3333333333333333
P11,valence,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,120,96,24,58,62,0.4166666666666667,0.4166666666666667
P11,valence,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,120,96,24,58,62,0.5833333333333334,0.5833333333333334
P11,valence,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,120,96,24,58,62,0.7237762237762237,0.7083333333333334
P11,valence,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,120,96,24,58,62,0.35664335664335667,0.3333333333333333
P11,valence,svm,paper_compact,all_channels,10,secondary,64,1,10,5,120,96,24,58,62,0.375,0.375
P11,valence,svm,paper_compact,all_channels,10,secondary,64,2,10,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,svm,paper_compact,all_channels,10,secondary,64,3,10,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,paper_compact,all_channels,10,secondary,64,4,10,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,svm,paper_compact,all_channels,10,secondary,64,5,10,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,120,96,24,58,62,0.6818181818181819,0.7083333333333334
P11,valence,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,120,96,24,58,62,0.35664335664335667,0.3333333333333333
P11,valence,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,120,96,24,58,62,0.41666666666666663,0.4166666666666667
P11,valence,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,120,96,24,58,62,0.5,0.5
P11,valence,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,120,96,24,58,62,0.5,0.5
P11,valence,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,120,96,24,58,62,0.5244755244755245,0.5
P11,valence,logreg,paper_compact,frontal_central,8,secondary,32,5,8,5,120,96,24,58,62,0.35664335664335667,0.3333333333333333
P11,valence,svm,paper_compact,frontal_central,8,secondary,32,1,8,5,120,96,24,58,62,0.41666666666666663,0.4166666666666667
P11,valence,svm,paper_compact,frontal_central,8,secondary,32,2,8,5,120,96,24,58,62,0.5416666666666667,0.5416666666666666
P11,valence,svm,paper_compact,frontal_central,8,secondary,32,3,8,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,paper_compact,frontal_central,8,secondary,32,4,8,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,svm,paper_compact,frontal_central,8,secondary,32,5,8,5,120,96,24,58,62,0.6398601398601399,0.625
P11,valence,gnb,paper_compact,frontal_central,8,secondary,32,1,8,5,120,96,24,58,62,0.375,0.375
P11,valence,gnb,paper_compact,frontal_central,8,secondary,32,2,8,5,120,96,24,58,62,0.5416666666666666,0.5416666666666666
P11,valence,gnb,paper_compact,frontal_central,8,secondary,32,3,8,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,paper_compact,frontal_central,8,secondary,32,4,8,5,120,96,24,58,62,0.3881118881118881,0.375
P11,valence,gnb,paper_compact,frontal_central,8,secondary,32,5,8,5,120,96,24,58,62,0.4405594405594406,0.4166666666666667
P11,valence,logreg,paper_compact,frontal_central,10,secondary,32,1,10,5,120,96,24,58,62,0.4166666666666667,0.4166666666666667
P11,valence,logreg,paper_compact,frontal_central,10,secondary,32,2,10,5,120,96,24,58,62,0.45833333333333337,0.4583333333333333
P11,valence,logreg,paper_compact,frontal_central,10,secondary,32,3,10,5,120,96,24,58,62,0.5833333333333334,0.5833333333333334
P11,valence,logreg,paper_compact,frontal_central,10,secondary,32,4,10,5,120,96,24,58,62,0.5629370629370629,0.5416666666666666
P11,valence,logreg,paper_compact,frontal_central,10,secondary,32,5,10,5,120,96,24,58,62,0.3951048951048951,0.375
P11,valence,svm,paper_compact,frontal_central,10,secondary,32,1,10,5,120,96,24,58,62,0.41666666666666663,0.4166666666666667
P11,valence,svm,paper_compact,frontal_central,10,secondary,32,2,10,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,paper_compact,frontal_central,10,secondary,32,3,10,5,120,96,24,58,62,0.5,0.5
P11,valence,svm,paper_compact,frontal_central,10,secondary,32,4,10,5,120,96,24,58,62,0.5,0.5416666666666666
P11,valence,svm,paper_compact,frontal_central,10,secondary,32,5,10,5,120,96,24,58,62,0.5279720279720279,0.5416666666666666
P11,valence,gnb,paper_compact,frontal_central,10,secondary,32,1,10,5,120,96,24,58,62,0.33333333333333337,0.3333333333333333
P11,valence,gnb,paper_compact,frontal_central,10,secondary,32,2,10,5,120,96,24,58,62,0.5,0.5
P11,valence,gnb,paper_compact,frontal_central,10,secondary,32,3,10,5,120,96,24,58,62,0.5416666666666667,0.5416666666666666
P11,valence,gnb,paper_compact,frontal_central,10,secondary,32,4,10,5,120,96,24,58,62,0.3881118881118881,0.375
P11,valence,gnb,paper_compact,frontal_central,10,secondary,32,5,10,5,120,96,24,58,62,0.47902097902097907,0.4583333333333333
P11,arousal,logreg,all_eeg,all_channels,8,primary,120,1,8,5,120,96,24,52,68,0.40559440559440557,0.4166666666666667
P11,arousal,logreg,all_eeg,all_channels,8,primary,120,2,8,5,120,96,24,52,68,0.4755244755244755,0.5
P11,arousal,logreg,all_eeg,all_channels,8,primary,120,3,8,5,120,96,24,52,68,0.45,0.4583333333333333
P11,arousal,logreg,all_eeg,all_channels,8,primary,120,4,8,5,120,96,24,52,68,0.4857142857142857,0.5
P11,arousal,logreg,all_eeg,all_channels,8,primary,120,5,8,5,120,96,24,52,68,0.5357142857142857,0.5416666666666666
P11,arousal,svm,all_eeg,all_channels,8,primary,120,1,8,5,120,96,24,52,68,0.5,0.5416666666666666
P11,arousal,svm,all_eeg,all_channels,8,primary,120,2,8,5,120,96,24,52,68,0.44405594405594406,0.4583333333333333
P11,arousal,svm,all_eeg,all_channels,8,primary,120,3,8,5,120,96,24,52,68,0.5,0.5833333333333334
P11,arousal,svm,all_eeg,all_channels,8,primary,120,4,8,5,120,96,24,52,68,0.5,0.5833333333333334
P11,arousal,svm,all_eeg,all_channels,8,primary,120,5,8,5,120,96,24,52,68,0.5,0.5833333333333334
P11,arousal,gnb,all_eeg,all_channels,8,primary,120,1,8,5,120,96,24,52,68,0.4125874125874126,0.4166666666666667
P11,arousal,gnb,all_eeg,all_channels,8,primary,120,2,8,5,120,96,24,52,68,0.5664335664335665,0.5833333333333334
P11,arousal,gnb,all_eeg,all_channels,8,primary,120,3,8,5,120,96,24,52,68,0.5642857142857143,0.625
P11,arousal,gnb,all_eeg,all_channels,8,primary,120,4,8,5,120,96,24,52,68,0.6285714285714286,0.6666666666666666
P11,arousal,gnb,all_eeg,all_channels,8,primary,120,5,8,5,120,96,24,52,68,0.6571428571428571,0.6666666666666666
P11,arousal,logreg,all_eeg,all_channels,10,primary,120,1,10,5,120,96,24,52,68,0.465034965034965,0.4583333333333333
P11,arousal,logreg,all_eeg,all_channels,10,primary,120,2,10,5,120,96,24,52,68,0.48951048951048953,0.5
P11,arousal,logreg,all_eeg,all_channels,10,primary,120,3,10,5,120,96,24,52,68,0.6071428571428572,0.625
P11,arousal,logreg,all_eeg,all_channels,10,primary,120,4,10,5,120,96,24,52,68,0.35,0.375
P11,arousal,logreg,all_eeg,all_channels,10,primary,120,5,10,5,120,96,24,52,68,0.55,0.5416666666666666
P11,arousal,svm,all_eeg,all_channels,10,primary,120,1,10,5,120,96,24,52,68,0.5,0.5416666666666666
P11,arousal,svm,all_eeg,all_channels,10,primary,120,2,10,5,120,96,24,52,68,0.548951048951049,0.5416666666666666
P11,arousal,svm,all_eeg,all_channels,10,primary,120,3,10,5,120,96,24,52,68,0.5,0.5833333333333334
P11,arousal,svm,all_eeg,all_channels,10,primary,120,4,10,5,120,96,24,52,68,0.5,0.5833333333333334
P11,arousal,svm,all_eeg,all_channels,10,primary,120,5,10,5,120,96,24,52,68,0.5,0.5833333333333334
P11,arousal,gnb,all_eeg,all_channels,10,primary,120,1,10,5,120,96,24,52,68,0.4195804195804196,0.4166666666666667
P11,arousal,gnb,all_eeg,all_channels,10,primary,120,2,10,5,120,96,24,52,68,0.6188811188811189,0.625
P11,arousal,gnb,all_eeg,all_channels,10,primary,120,3,10,5,120,96,24,52,68,0.5642857142857143,0.625
P11,arousal,gnb,all_eeg,all_channels,10,primary,120,4,10,5,120,96,24,52,68,0.4714285714285714,0.5
P11,arousal,gnb,all_eeg,all_channels,10,primary,120,5,10,5,120,96,24,52,68,0.6071428571428572,0.625
P11,arousal,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,120,96,24,52,68,0.4370629370629371,0.4583333333333333
P11,arousal,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,120,96,24,52,68,0.5279720279720279,0.5416666666666666
P11,arousal,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,120,96,24,52,68,0.5357142857142857,0.5416666666666666
P11,arousal,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,120,96,24,52,68,0.4,0.4166666666666667
P11,arousal,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,120,96,24,52,68,0.6,0.5833333333333334
P11,arousal,svm,paper_compact,all_channels,8,secondary,64,1,8,5,120,96,24,52,68,0.5,0.5416666666666666
P11,arousal,svm,paper_compact,all_channels,8,secondary,64,2,8,5,120,96,24,52,68,0.5454545454545454,0.5833333333333334
P11,arousal,svm,paper_compact,all_channels,8,secondary,64,3,8,5,120,96,24,52,68,0.4214285714285715,0.4583333333333333
P11,arousal,svm,paper_compact,all_channels,8,secondary,64,4,8,5,120,96,24,52,68,0.37142857142857144,0.4166666666666667
P11,arousal,svm,paper_compact,all_channels,8,secondary,64,5,8,5,120,96,24,52,68,0.5,0.5833333333333334
P11,arousal,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,120,96,24,52,68,0.5664335664335665,0.5833333333333334
P11,arousal,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,120,96,24,52,68,0.5734265734265734,0.5833333333333334
P11,arousal,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,120,96,24,52,68,0.6785714285714286,0.7083333333333334
P11,arousal,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,120,96,24,52,68,0.5071428571428571,0.5416666666666666
P11,arousal,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,120,96,24,52,68,0.5857142857142856,0.5833333333333334
P11,arousal,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,120,96,24,52,68,0.39860139860139865,0.4166666666666667
P11,arousal,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,120,96,24,52,68,0.5279720279720279,0.5416666666666666
P11,arousal,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,120,96,24,52,68,0.6357142857142857,0.625
P11,arousal,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,120,96,24,52,68,0.4714285714285714,0.5
P11,arousal,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,120,96,24,52,68,0.6357142857142857,0.625
P11,arousal,svm,paper_compact,all_channels,10,secondary,64,1,10,5,120,96,24,52,68,0.40559440559440557,0.4166666666666667
P11,arousal,svm,paper_compact,all_channels,10,secondary,64,2,10,5,120,96,24,52,68,0.5,0.5416666666666666
P11,arousal,svm,paper_compact,all_channels,10,secondary,64,3,10,5,120,96,24,52,68,0.5357142857142857,0.5416666666666666
P11,arousal,svm,paper_compact,all_channels,10,secondary,64,4,10,5,120,96,24,52,68,0.4357142857142857,0.4583333333333333
P11,arousal,svm,paper_compact,all_channels,10,secondary,64,5,10,5,120,96,24,52,68,0.5,0.5833333333333334
