mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,folds,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,accuracy_mean,precision_mean,recall_mean,f1_mean
individual,P01,arousal,face,svm,5,5,5,0.6011111111111112,0.07611520752999591,0.6142857142857143,0.5222222222222223,0.7142857142857143,0.6605072463768116,0.6655329611908559,0.8866666666666667,0.7589137399431517
individual,P01,arousal,face,svm,all,all,5,0.6065079365079364,0.10160187147501759,0.6150793650793651,0.48809523809523814,0.7285714285714285,0.6514492753623189,0.6759491978609626,0.8152380952380952,0.7369946587299202
individual,P01,arousal,multimodal,gnb,10,10,5,0.6086080586080586,0.07180146448346611,0.6150793650793651,0.4920634920634921,0.6837606837606838,0.6351778656126482,0.6695098039215687,0.7505494505494505,0.7012479474548441
individual,P01,arousal,multimodal,gnb,20,20,5,0.5948717948717949,0.10378182678156184,0.5992063492063493,0.4563492063492064,0.7393162393162394,0.6177865612648221,0.6579059829059829,0.7230769230769232,0.6785768406119521
individual,P01,arousal,multimodal,gnb,5,5,5,0.5858363858363858,0.08843370553546158,0.5793650793650793,0.45238095238095233,0.6837606837606838,0.6173913043478261,0.6548669467787115,0.7494505494505495,0.6972742200328408
individual,P01,arousal,multimodal,gnb,all,all,5,0.5310744810744812,0.1188675417091786,0.5170940170940171,0.38095238095238093,0.7103174603174603,0.5628458498023715,0.626283422459893,0.7065934065934066,0.6530266055783297
individual,P01,arousal,multimodal,knn,10,10,5,0.5034798534798535,0.11618967039872999,0.5512820512820513,0.3055555555555556,0.5854700854700855,0.5367588932806324,0.6026470588235294,0.6736263736263737,0.6337471264367817
individual,P01,arousal,multimodal,knn,20,20,5,0.5197191697191696,0.06985218222083218,0.5128205128205128,0.41666666666666663,0.5897435897435898,0.5632411067193676,0.6086192239133416,0.7505494505494505,0.6654442619959862
individual,P01,arousal,multimodal,knn,5,5,5,0.6357753357753357,0.11452509811252325,0.6452991452991452,0.46825396825396826,0.7735042735042735,0.6620553359683794,0.7151470588235294,0.7604395604395604,0.7298868307781593
individual,P01,arousal,multimodal,knn,all,all,5,0.5890720390720391,0.0435045408009411,0.5952380952380952,0.5341880341880342,0.6452991452991452,0.6430830039525691,0.6524673202614379,0.867032967032967,0.7431708632487275
individual,P01,arousal,multimodal,svm,10,10,5,0.5297313797313797,0.08920508658254572,0.5470085470085471,0.4007936507936508,0.6452991452991452,0.5727272727272726,0.6103213815170336,0.7483516483516484,0.656016665752974
individual,P01,arousal,multimodal,svm,20,20,5,0.5278998778998779,0.13322131923958175,0.5238095238095238,0.32936507936507936,0.6837606837606838,0.5557312252964427,0.592156862745098,0.6780219780219781,0.624069264069264
individual,P01,arousal,multimodal,svm,5,5,5,0.5377289377289377,0.08769496488528314,0.5396825396825397,0.3968253968253968,0.6282051282051282,0.5905138339920948,0.6179497764017887,0.8087912087912088,0.6992402332558061
individual,P01,arousal,multimodal,svm,all,all,5,0.49242979242979246,0.15032801217071914,0.5,0.32539682539682535,0.7222222222222222,0.5458498023715415,0.5784912671869193,0.7626373626373627,0.6494367211786567
individual,P01,valence,eeg,gnb,10,10,5,0.5285081585081585,0.06269114467213051,0.5166666666666667,0.46590909090909094,0.6022727272727273,0.5525691699604743,0.5661111111111111,0.7897435897435898,0.6579310344827587
individual,P01,valence,eeg,gnb,20,20,5,0.5461538461538462,0.0746584695037496,0.5151515151515151,0.4833333333333333,0.6515151515151515,0.5608695652173913,0.5863492063492064,0.6923076923076923,0.6327359617682198
individual,P01,valence,eeg,gnb,5,5,5,0.5244172494172494,0.07540523452936417,0.5115384615384616,0.4461538461538461,0.6401515151515151,0.5521739130434782,0.5582726423902894,0.8397435897435898,0.6694810682893847
individual,P01,valence,eeg,gnb,all,all,5,0.5098484848484849,0.12556718706798933,0.5423076923076923,0.30833333333333335,0.6136363636363636,0.5071146245059289,0.5685897435897436,0.4833333333333333,0.5175238095238095
individual,P01,valence,eeg,knn,10,10,5,0.4655361305361305,0.07855796243539101,0.4356060606060606,0.3916666666666667,0.5961538461538461,0.47312252964426876,0.5128138528138528,0.5474358974358975,0.5276858664684752
individual,P01,valence,eeg,knn,20,20,5,0.411025641025641,0.0669347633908765,0.4307692307692308,0.3,0.4772727272727273,0.42015810276679844,0.4688888888888889,0.482051282051282,0.47142419266557195
individual,P01,valence,eeg,knn,5,5,5,0.470011655011655,0.06589652527894058,0.4734848484848485,0.3916666666666667,0.5692307692307692,0.4818181818181818,0.5258692185007974,0.5782051282051281,0.543971768971769
