video_irisdo_norm_mean,video_irisdo_norm_std,video_eso_norm_mean,video_eso_norm_std,video_enso_norm_mean,video_enso_norm_std,video_mnso_norm_mean,video_mnso_norm_std,video_mwo_norm_mean,video_mwo_norm_std
0.0831872465323119,0.0035343372116282,0.7403163430417539,0.0033531045315869,0.5725156489684348,0.0030999370180541,0.1452190133825072,0.0025872283381797,0.5669875932976449,0.0084162604078093
0.0715133971377286,0.0146146733913758,0.7359803721530896,0.0078674113113341,0.5669102257174725,0.0108860664680193,0.1419192197471533,0.0019510777902409,0.568325705982182,0.0056080464274089
0.0802451789625411,0.0153779601380149,0.7379774618015814,0.0084015538063362,0.5700083635663388,0.0110041448335006,0.1445385914559159,0.0028788598193498,0.5687333621210364,0.0089020660177016
0.0657724056521009,0.0186418241645402,0.7333710659349367,0.0131260271427994,0.5642963099823878,0.0129474719899929,0.1468706807841998,0.0033881008481676,0.5747605908017291,0.0189604108741201
0.0838689351806347,0.0093107038031534,0.7402981623967039,0.0041337484961914,0.5742006271789813,0.006221672938145,0.1462811430260356,0.0016497166456465,0.5838559099551488,0.0100219496800541
0.0824348375851944,0.0053068121587117,0.7398663186447018,0.0030021980171611,0.5673447596221425,0.0041619633708751,0.1483582591918417,0.0052772996823211,0.5798393367430594,0.0077127608980324
0.0500835760979958,0.024050226819054,0.7242749760631282,0.0182534755341102,0.5449885993535243,0.0244209451870985,0.1468878788794884,0.0051199009641825,0.5672386121986676,0.0171273042407891
0.0699027273534186,0.0185462277529952,0.7364681461355074,0.0117460874949726,0.5662455949384142,0.01803643987941,0.1486395893664697,0.0033280074199522,0.5796614596543157,0.0141331582589097
0.0737924224218375,0.0122153515208015,0.7382761857282854,0.0068123225994744,0.5638939574116687,0.0089019780614656,0.1521393495984621,0.0016979074928525,0.5811794910744806,0.0106746934928928
0.0535921053524193,0.0251230089105036,0.7261768817023356,0.0189705449277535,0.5494961121773685,0.0237934218392103,0.1496044264000468,0.0041623470830841,0.5639383408177588,0.0145226938884968
0.0912956415943018,0.0047067449291822,0.7398488125087613,0.0016507941545316,0.5717704677634299,0.0070973263432492,0.1503130014736365,0.0021103638668057,0.5760028528591913,0.0087755427813574
